Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,49,Fernando Gonzalez,CHI,7,Teimuraz Gabashvili *,RUS,,4 - 6,1 - 6,6 - 3,7 - 5,4 - 6,
1,50,Robby Ginepri *,USA,,Olivier Rochus,BEL,,6 - 0,6 - 3,6 - 1,,,
1,51,Stanislas Wawrinka *,SUI,,Evgeny Korolev,RUS,,4 - 6,6 - 3,4 - 6,6 - 4,7 - 5,
1,52,Frank Dancevic,CAN,,Marat Safin *,RUS,25,5 - 7,6 - 7 (5 - 7),6 - 7 (7 - 9),,,
1,53,Juan Ignacio Chela *,ARG,20,Michael McClune,USA,,6 - 2,6 - 1,7 - 6 (7 - 0),,,
1,54,Danai Udomchoke,THA,,Wayne Odesnik *,USA,,7 - 6 (7 - 2),3 - 6,1 - 6,6 - 3,6 - 7 (2 - 7),
1,55,Andrei Pavel *,ROU,,Dominik Meffert,GER,,3 - 6,6 - 3,6 - 2,7 - 5,,
1,56,Kristof Vliegen,BEL,,Ivan Ljubicic *,CRO,12,1 - 6,6 - 7 (1 - 7),1 - 6,,,
1,57,David Ferrer *,ESP,15,Florian Mayer,GER,,6 - 3,6 - 2,6 - 3,,,
1,58,Florent Serra *,FRA,,Werner Eschauer,AUT,,6 - 7 (3 - 7),7 - 6 (7 - 2),6 - 4,6 - 2,,
1,59,Xavier Malisse *,BEL,,Kristian Pless,DEN,,6 - 4,6 - 7 (5 - 7),6 - 3,7 - 5,,
1,60,Ivan Navarro Pastor,ESP,,David Nalbandian *,ARG,24,5 - 7,6 - 7 (4 - 7),6 - 7 (6 - 8),,,
1,61,Dmitry Tursunov,RUS,27,Tim Henman *,GBR,,4 - 6,6 - 3,3 - 6,4 - 6,,
1,62,Jo-Wilfried Tsonga *,FRA,,Oscar Hernandez,ESP,,7 - 5,6 - 1,6 - 3,,,
1,63,Janko Tipsarevic *,SRB,,Ryan Sweeting,USA,,5 - 7,6 - 2,6 - 4,6 - 2,,
1,64,Alun Jones,AUS,,Rafael Nadal *,ESP,2,5 - 7,6 - 3,4 - 6,1 - 6,,
2,1,Roger Federer *,SUI,1,Paul Capdeville,CHI,,6 - 1,6 - 4,6 - 4,,,
2,2,Rik De Voest,RSA,,John Isner *,USA,,3 - 6,3 - 6,6 - 7 (4 - 7),,,
2,3,Feliciano Lopez *,ESP,,Igor Andreev,RUS,,6 - 7 (3 - 7),7 - 5,3 - 6,6 - 4,7 - 6 (7 - 5),
2,4,Donald Young *,USA,,Richard Gasquet,FRA,13,,,,,,Walkover
2,5,Tomas Berdych *,CZE,9,Simone Bolelli,ITA,,7 - 5,6 - 3,6 - 3,,,
2,6,Gilles Simon,FRA,,Fernando Verdasco *,ESP,,0 - 6,4 - 6,3 - 6,,,
2,7,Arnaud Clement,FRA,,Thomas Johansson *,SWE,,4 - 6,6 - 7 (4 - 7),7 - 6 (11 - 9),6 - 7 (1 - 7),,
2,8,Jose Acasuso,ARG,,Andy Roddick *,USA,5,6 - 4,1 - 6,2 - 6,,,Retired
2,9,Nikolay Davydenko *,RUS,4,Nicolas Kiefer,GER,,6 - 2,6 - 2,6 - 2,,,
2,10,Luis Horna,PER,,Nicolas Almagro *,ESP,28,4 - 6,2 - 6,1 - 2,,,Retired
2,11,Andy Murray *,GBR,19,Jonas Bjorkman,SWE,,5 - 7,6 - 3,6 - 1,4 - 6,6 - 1,
2,12,Hyung-Taik Lee *,KOR,,Guillermo Canas,ARG,14,7 - 5,7 - 5,6 - 3,,,
2,13,Tommy Haas *,GER,10,Philipp Petzschner,GER,,4 - 6,6 - 3,6 - 2,7 - 5,,
2,14,Sebastien Grosjean *,FRA,,Max Mirnyi,BLR,,6 - 4,6 - 7 (6 - 8),6 - 4,6 - 3,,
2,15,Michael Llodra,FRA,,Stefan Koubek *,AUT,,1 - 6,3 - 6,3 - 6,,,
2,16,Fabrice Santoro,FRA,,James Blake *,USA,6,4 - 6,6 - 3,2 - 6,6 - 4,4 - 6,
2,17,Tommy Robredo *,ESP,8,Mardy Fish,USA,,6 - 4,3 - 6,6 - 4,6 - 7 (7 - 9),6 - 4,
2,18,Michael Berrer,GER,,Ernests Gulbis *,LAT,,6 - 7 (4 - 7),2 - 6,1 - 6,,,
2,19,Carlos Moya *,ESP,17,Igor Kunitsyn,RUS,,6 - 4,6 - 4,7 - 5,,,
2,20,Philipp Kohlschreiber *,GER,,Mikhail Youzhny,RUS,11,3 - 6,6 - 4,6 - 3,6 - 3,,
2,21,Lleyton Hewitt,AUS,16,Agustin Calleri *,ARG,,6 - 4,4 - 6,4 - 6,2 - 6,,
2,22,Dudi Sela,ISR,,Juan Monaco *,ARG,23,4 - 6,0 - 6,7 - 6 (7 - 1),4 - 6,,
2,23,Jurgen Melzer,AUT,31,Juan Martin Del Potro *,ARG,,3 - 6,1 - 6,4 - 6,,,
2,24,Radek Stepanek,CZE,,Novak Djokovic *,SRB,3,7 - 6 (7 - 4),6 - 7 (5 - 7),7 - 5,5 - 7,6 - 7 (2 - 7),
2,25,Teimuraz Gabashvili,RUS,,Robby Ginepri *,USA,,2 - 6,3 - 6,1 - 6,,,
2,26,Stanislas Wawrinka *,SUI,,Marat Safin,RUS,25,6 - 3,6 - 3,6 - 3,,,
2,27,Juan Ignacio Chela *,ARG,20,Wayne Odesnik,USA,,6 - 3,6 - 1,7 - 5,,,
2,28,Andrei Pavel,ROU,,Ivan Ljubicic *,CRO,12,3 - 6,4 - 6,6 - 7 (6 - 8),,,
2,29,David Ferrer *,ESP,15,Florent Serra,FRA,,4 - 6,6 - 3,6 - 3,6 - 2,,
2,30,Xavier Malisse,BEL,,David Nalbandian *,ARG,24,4 - 6,4 - 6,2 - 6,,,
2,31,Tim Henman,GBR,,Jo-Wilfried Tsonga *,FRA,,6 - 7 (2 - 7),6 - 2,5 - 7,4 - 6,,
2,32,Janko Tipsarevic,SRB,,Rafael Nadal *,ESP,2,2 - 6,3 - 6,2 - 3,,,Retired
3,1,Roger Federer *,SUI,1,John Isner,USA,,6 - 7 (4 - 7),6 - 2,6 - 4,6 - 2,,
3,2,Feliciano Lopez *,ESP,,Donald Young,USA,,3 - 6,6 - 3,7 - 6 (7 - 5),7 - 5,,
3,3,Tomas Berdych *,CZE,9,Fernando Verdasco,ESP,,7 - 6 (7 - 2),6 - 1,7 - 6 (7 - 3),,,
3,4,Thomas Johansson,SWE,,Andy Roddick *,USA,5,3 - 6,2 - 6,0 - 6,,,
3,5,Nikolay Davydenko *,RUS,4,Nicolas Almagro,ESP,28,7 - 5,6 - 0,7 - 5,,,
3,6,Andy Murray,GBR,19,Hyung-Taik Lee *,KOR,,3 - 6,3 - 6,6 - 2,5 - 7,,
3,7,Tommy Haas *,GER,10,Sebastien Grosjean,FRA,,6 - 2,6 - 4,3 - 6,4 - 6,6 - 3,
3,8,Stefan Koubek,AUT,,James Blake *,USA,6,4 - 6,6 - 3,6 - 7 (5 - 7),1 - 6,,
3,9,Tommy Robredo,ESP,8,Ernests Gulbis *,LAT,,1 - 6,3 - 6,2 - 6,,,
3,10,Carlos Moya *,ESP,17,Philipp Kohlschreiber,GER,,4 - 6,7 - 5,7 - 6 (7 - 5),4 - 6,6 - 4,
3,11,Agustin Calleri,ARG,,Juan Monaco *,ARG,23,6 - 7 (5 - 7),2 - 6,4 - 6,,,
3,12,Juan Martin Del Potro,ARG,,Novak Djokovic *,SRB,3,1 - 6,3 - 6,4 - 6,,,
3,13,Robby Ginepri,USA,,Stanislas Wawrinka *,SUI,,7 - 5,4 - 6,6 - 4,4 - 6,3 - 6,
3,14,Juan Ignacio Chela *,ARG,20,Ivan Ljubicic,CRO,12,6 - 4,6 - 7 (5 - 7),2 - 6,6 - 3,6 - 3,
3,15,David Ferrer *,ESP,15,David Nalbandian,ARG,24,6 - 3,3 - 6,4 - 6,7 - 6 (7 - 5),7 - 5,
3,16,Jo-Wilfried Tsonga,FRA,,Rafael Nadal *,ESP,2,6 - 7 (3 - 7),2 - 6,1 - 6,,,
4,1,Roger Federer *,SUI,1,Feliciano Lopez,ESP,,3 - 6,6 - 4,6 - 1,6 - 4,,
4,2,Tomas Berdych,CZE,9,Andy Roddick *,USA,5,6 - 7 (6 - 8),0 - 2,,,,Retired
4,3,Nikolay Davydenko *,RUS,4,Hyung-Taik Lee,KOR,,6 - 1,6 - 3,6 - 4,,,
4,4,Tommy Haas *,GER,10,James Blake,USA,6,4 - 6,6 - 4,3 - 6,6 - 0,7 - 6 (7 - 4),
4,5,Ernests Gulbis,LAT,,Carlos Moya *,ESP,17,5 - 7,2 - 6,7 - 6 (7 - 5),4 - 6,,
4,6,Juan Monaco,ARG,23,Novak Djokovic *,SRB,3,5 - 7,6 - 7 (2 - 7),7 - 6 (8 - 6),1 - 6,,
4,7,Stanislas Wawrinka,SUI,,Juan Ignacio Chela *,ARG,20,6 - 4,2 - 6,6 - 7 (6 - 8),6 - 1,4 - 6,
4,8,David Ferrer *,ESP,15,Rafael Nadal,ESP,2,6 - 7 (3 - 7),6 - 4,7 - 6 (7 - 4),6 - 2,,
5,1,Roger Federer *,SUI,1,Andy Roddick,USA,5,7 - 6 (7 - 5),7 - 6 (7 - 4),6 - 2,,,
5,2,Nikolay Davydenko *,RUS,4,Tommy Haas,GER,10,6 - 3,6 - 3,6 - 4,,,
5,3,Carlos Moya,ESP,17,Novak Djokovic *,SRB,3,4 - 6,6 - 7 (7 - 9),1 - 6,,,
5,4,Juan Ignacio Chela,ARG,20,David Ferrer *,ESP,15,2 - 6,3 - 6,5 - 7,,,
6,1,Roger Federer *,SUI,1,Nikolay Davydenko,RUS,4,7 - 5,6 - 1,7 - 5,,,
6,2,Novak Djokovic *,SRB,3,David Ferrer,ESP,15,6 - 4,6 - 4,6 - 3,,,
7,1,Roger Federer *,SUI,1,Novak Djokovic,SRB,3,7 - 6 (7 - 4),7 - 6 (7 - 2),6 - 4,,,
