Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,34,Carla Suarez Navarro *,ESP,,Roberta Vinci,ITA,,7 - 5,6 - 4,,,,
1,35,Melanie Oudin,USA,,Akgul Amanmuradova *,UZB,,1 - 6,4 - 6,,,,
1,36,Maria Jose Martinez Sanchez *,ESP,,Tamarine Tanasugarn,THA,32,7 - 5,6 - 3,,,,
1,37,Anabel Medina Garrigues *,ESP,21,Isabella Holland,AUS,,6 - 1,7 - 5,,,,
1,38,Elena Vesnina,RUS,,Julie Coin *,FRA,,4 - 6,6 - 4,1 - 6,,,
1,39,Jessica Moore *,AUS,,Christina McHale,USA,,1 - 6,6 - 3,9 - 7,,,
1,40,Mara Santangelo,ITA,,Flavia Pennetta *,ITA,12,2 - 6,7 - 5,2 - 6,,,
1,41,Patty Schnyder *,SUI,14,Kristina Mladenovic,FRA,,2 - 6,6 - 4,6 - 2,,,
1,42,Jarmila Gajdosova,AUS,,Virginie Razzano *,FRA,,1 - 6,7 - 6 (7 - 2),4 - 6,,,
1,43,Su-Wei Hsieh,TPE,,Yung-Jan Chan *,TPE,,3 - 6,3 - 6,,,,
1,44,Chanelle Scheepers,RSA,,Dominika Cibulkova *,SVK,18,0 - 6,0 - 6,,,,
1,45,Aleksandra Wozniak,CAN,30,Sabine Lisicki *,GER,,4 - 6,3 - 6,,,,
1,46,Samantha Stosur *,AUS,,Klara Zakopalova,CZE,,7 - 6 (7 - 5),7 - 6 (7 - 0),,,,
1,47,Vera Dushevina,RUS,,Iveta Benesova *,CZE,,4 - 6,6 - 0,2 - 6,,,
1,48,Kristina Barrois,GER,,Elena Dementieva *,RUS,4,6 - 7 (4 - 7),6 - 2,1 - 6,,,
1,49,Svetlana Kuznetsova *,RUS,8,Anastasia Rodionova,AUS,,6 - 2,3 - 6,6 - 3,,,
1,50,Tatjana Malek *,GER,,Ayumi Morita,JPN,,7 - 6 (7 - 4),6 - 2,,,,
1,51,Nicole Vaidisova,CZE,,Severine Bremond *,FRA,,2 - 6,1 - 6,,,,
1,52,Olivia Rogowska,AUS,,Alona Bondarenko *,UKR,31,7 - 5,3 - 6,2 - 6,,,
1,53,Jie Zheng *,CHN,22,Camille Pin,FRA,,6 - 3,6 - 3,,,,
1,54,Sorana Cirstea,ROU,,Melinda Czink *,HUN,,2 - 6,2 - 6,,,,
1,55,Ekaterina Bychkova,RUS,,Lourdes Dominguez Lino *,ESP,,3 - 6,0 - 6,,,,
1,56,Kateryna Bondarenko *,UKR,,Agnieszka Radwanska,POL,9,7 - 6 (9 - 7),4 - 6,6 - 1,,,
1,57,Victoria Azarenka *,BLR,13,Petra Kvitova,CZE,,6 - 2,6 - 1,,,,
1,58,Tathiana Garbin *,ITA,,Anastasia Pavlyuchenkova,RUS,,6 - 4,2 - 6,7 - 5,,,
1,59,Elena Baltacha *,GBR,,Anna-Lena Groenefeld,GER,,6 - 1,6 - 4,,,,
1,60,Olga Govortsova,BLR,,Amelie Mauresmo *,FRA,20,4 - 6,3 - 6,,,,
1,61,Francesca Schiavone,ITA,28,Shuai Peng *,CHN,,6 - 7 (4 - 7),1 - 6,,,,
1,62,Nuria Llagostera Vives,ESP,,Sesil Karatantcheva *,BUL,,6 - 2,1 - 6,2 - 6,,,
1,63,Anastasiya Yakimova,BLR,,Gisela Dulko *,ARG,,3 - 6,7 - 5,3 - 6,,,
1,64,Meng Yuan,CHN,,Serena Williams *,USA,2,3 - 6,2 - 6,,,,
2,1,Jelena Jankovic *,SRB,1,Kirsten Flipkens,BEL,,6 - 4,7 - 5,,,,
2,2,Nathalie Dechy,FRA,,Ai Sugiyama *,JPN,26,6 - 1,1 - 6,3 - 6,,,
2,3,Lucie Safarova *,CZE,,Marina Erakovic,NZL,,6 - 1,3 - 6,9 - 7,,,
2,4,Tsvetana Pironkova,BUL,,Marion Bartoli *,FRA,16,5 - 7,2 - 6,,,,
2,5,Nadia Petrova *,RUS,10,Sania Mirza,IND,,6 - 3,6 - 2,,,,
2,6,Karin Knapp,ITA,,Galina Voskoboeva *,KAZ,,4 - 6,1 - 6,,,,
2,7,Sara Errani *,ITA,,Monica Niculescu,ROU,,6 - 2,6 - 3,,,,
2,8,Edina Gallovits,ROU,,Vera Zvonareva *,RUS,7,0 - 6,0 - 6,,,,
2,9,Dinara Safina *,RUS,3,Ekaterina Makarova,RUS,,6 - 7 (3 - 7),6 - 3,6 - 0,,,
2,10,Patricia Mayr,AUT,,Kaia Kanepi *,EST,25,3 - 6,1 - 6,,,,
2,11,Daniela Hantuchova *,SVK,19,Mathilde Johansson,FRA,,6 - 3,4 - 6,6 - 3,,,
2,12,Andrea Petkovic,GER,,Alize Cornet *,FRA,15,1 - 6,0 - 6,,,,
2,13,Caroline Wozniacki *,DEN,11,Virginia Ruano Pascual,ESP,,6 - 3,6 - 3,,,,
2,14,Jelena Dokic *,AUS,,Anna Chakvetadze,RUS,17,6 - 4,6 - 7 (4 - 7),6 - 3,,,
2,15,Alisa Kleybanova *,RUS,29,Stephanie Cohen-Aloro,FRA,,6 - 1,3 - 6,6 - 2,,,
2,16,Alberta Brianti,ITA,,Ana Ivanovic *,SRB,5,3 - 6,2 - 6,,,,
2,17,Venus Williams,USA,6,Carla Suarez Navarro *,ESP,,6 - 2,3 - 6,5 - 7,,,
2,18,Akgul Amanmuradova,UZB,,Maria Jose Martinez Sanchez *,ESP,,2 - 6,4 - 6,,,,
2,19,Anabel Medina Garrigues *,ESP,21,Julie Coin,FRA,,6 - 1,6 - 4,,,,
2,20,Jessica Moore,AUS,,Flavia Pennetta *,ITA,12,4 - 6,1 - 6,,,,
2,21,Patty Schnyder,SUI,14,Virginie Razzano *,FRA,,3 - 6,1 - 6,,,,
2,22,Yung-Jan Chan,TPE,,Dominika Cibulkova *,SVK,18,0 - 6,2 - 6,,,,
2,23,Sabine Lisicki,GER,,Samantha Stosur *,AUS,,3 - 6,4 - 6,,,,
2,24,Iveta Benesova,CZE,,Elena Dementieva *,RUS,4,4 - 6,1 - 6,,,,
2,25,Svetlana Kuznetsova *,RUS,8,Tatjana Malek,GER,,6 - 2,6 - 2,,,,
2,26,Severine Bremond,FRA,,Alona Bondarenko *,UKR,31,6 - 7 (1 - 7),6 - 1,2 - 6,,,
2,27,Jie Zheng *,CHN,22,Melinda Czink,HUN,,7 - 6 (7 - 0),5 - 7,6 - 3,,,
2,28,Lourdes Dominguez Lino,ESP,,Kateryna Bondarenko *,UKR,,5 - 7,5 - 7,,,,
2,29,Victoria Azarenka *,BLR,13,Tathiana Garbin,ITA,,4 - 1,,,,,Retired
2,30,Elena Baltacha,GBR,,Amelie Mauresmo *,FRA,20,6 - 4,3 - 6,2 - 6,,,
2,31,Shuai Peng *,CHN,,Sesil Karatantcheva,BUL,,6 - 4,6 - 0,,,,
2,32,Gisela Dulko,ARG,,Serena Williams *,USA,2,3 - 6,5 - 7,,,,
3,1,Jelena Jankovic *,SRB,1,Ai Sugiyama,JPN,26,6 - 4,6 - 4,,,,
3,2,Lucie Safarova,CZE,,Marion Bartoli *,FRA,16,6 - 3,2 - 6,1 - 6,,,
3,3,Nadia Petrova *,RUS,10,Galina Voskoboeva,KAZ,,6 - 1,,,,,Retired
3,4,Sara Errani,ITA,,Vera Zvonareva *,RUS,7,4 - 6,1 - 6,,,,
3,5,Dinara Safina *,RUS,3,Kaia Kanepi,EST,25,6 - 2,6 - 2,,,,
3,6,Daniela Hantuchova,SVK,19,Alize Cornet *,FRA,15,6 - 4,4 - 6,2 - 6,,,
3,7,Caroline Wozniacki,DEN,11,Jelena Dokic *,AUS,,6 - 3,1 - 6,2 - 6,,,
3,8,Alisa Kleybanova *,RUS,29,Ana Ivanovic,SRB,5,7 - 5,6 - 7 (5 - 7),6 - 2,,,
3,9,Carla Suarez Navarro *,ESP,,Maria Jose Martinez Sanchez,ESP,,6 - 1,6 - 4,,,,
3,10,Anabel Medina Garrigues *,ESP,21,Flavia Pennetta,ITA,12,6 - 4,6 - 1,,,,
3,11,Virginie Razzano,FRA,,Dominika Cibulkova *,SVK,18,5 - 7,5 - 7,,,,
3,12,Samantha Stosur,AUS,,Elena Dementieva *,RUS,4,6 - 7 (6 - 8),4 - 6,,,,
3,13,Svetlana Kuznetsova *,RUS,8,Alona Bondarenko,UKR,31,7 - 6 (9 - 7),6 - 4,,,,
3,14,Jie Zheng *,CHN,22,Kateryna Bondarenko,UKR,,6 - 2,6 - 2,,,,
3,15,Victoria Azarenka *,BLR,13,Amelie Mauresmo,FRA,20,6 - 4,6 - 2,,,,
3,16,Shuai Peng,CHN,,Serena Williams *,USA,2,1 - 6,4 - 6,,,,
4,1,Jelena Jankovic,SRB,1,Marion Bartoli *,FRA,16,1 - 6,4 - 6,,,,
4,2,Nadia Petrova,RUS,10,Vera Zvonareva *,RUS,7,5 - 7,4 - 6,,,,
4,3,Dinara Safina *,RUS,3,Alize Cornet,FRA,15,6 - 2,2 - 6,7 - 5,,,
4,4,Jelena Dokic *,AUS,,Alisa Kleybanova,RUS,29,7 - 5,5 - 7,8 - 6,,,
4,5,Carla Suarez Navarro *,ESP,,Anabel Medina Garrigues,ESP,21,6 - 3,6 - 2,,,,
4,6,Dominika Cibulkova,SVK,18,Elena Dementieva *,RUS,4,2 - 6,2 - 6,,,,
4,7,Svetlana Kuznetsova *,RUS,8,Jie Zheng,CHN,22,4 - 1,,,,,Retired
4,8,Victoria Azarenka,BLR,13,Serena Williams *,USA,2,6 - 3,2 - 4,,,,Retired
5,1,Marion Bartoli,FRA,16,Vera Zvonareva *,RUS,7,3 - 6,0 - 6,,,,
5,2,Dinara Safina *,RUS,3,Jelena Dokic,AUS,,6 - 4,4 - 6,6 - 4,,,
5,3,Carla Suarez Navarro,ESP,,Elena Dementieva *,RUS,4,2 - 6,2 - 6,,,,
5,4,Svetlana Kuznetsova,RUS,8,Serena Williams *,USA,2,7 - 5,5 - 7,1 - 6,,,
6,1,Vera Zvonareva,RUS,7,Dinara Safina *,RUS,3,3 - 6,6 - 7 (4 - 7),,,,
6,2,Elena Dementieva,RUS,4,Serena Williams *,USA,2,3 - 6,4 - 6,,,,
7,1,Dinara Safina,RUS,3,Serena Williams *,USA,2,0 - 6,3 - 6,,,,
