Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,47,Jeremy Chardy *,FRA,,Marcos Daniel,BRA,,6 - 4,6 - 4,6 - 1,,,
1,48,Andrea Stoppini,ITA,,Novak Djokovic *,SRB,3,2 - 6,3 - 6,5 - 7,,,
1,49,Juan Martin Del Potro *,ARG,8,Mischa Zverev,GER,,6 - 3,6 - 4,6 - 2,,,
1,50,Lamine Ouahab,ALG,,Florian Mayer *,GER,,2 - 6,1 - 6,2 - 6,,,
1,51,Potito Starace,ITA,,Bernard Tomic *,AUS,,6 - 7 (5 - 7),6 - 1,6 - 7 (5 - 7),6 - 7 (6 - 8),,
1,52,Gilles Muller *,LUX,,Feliciano Lopez,ESP,27,6 - 3,7 - 6 (7 - 5),4 - 6,4 - 6,16 - 14,
1,53,Marin Cilic *,CRO,19,Kevin Anderson,RSA,,6 - 3,6 - 2,6 - 7 (4 - 7),6 - 3,,
1,54,Oscar Hernandez,ESP,,Janko Tipsarevic *,SRB,,6 - 4,1 - 6,3 - 6,6 - 4,0 - 6,
1,55,Dominik Hrbaty *,SVK,,John Isner,USA,,7 - 6 (7 - 4),2 - 6,6 - 2,7 - 5,,
1,56,Denis Gremelmayr,GER,,David Ferrer *,ESP,11,1 - 6,7 - 6 (8 - 6),1 - 6,7 - 6 (7 - 4),4 - 6,
1,57,Stanislas Wawrinka *,SUI,15,Ivo Minar,CZE,,6 - 1,2 - 6,7 - 5,7 - 6 (11 - 9),,
1,58,Bjorn Phau,GER,,Brydan Klein *,AUS,,4 - 6,3 - 6,6 - 4,3 - 6,,
1,59,Brian Dabul *,ARG,,Philipp Petzschner,GER,,6 - 1,6 - 2,6 - 4,,,
1,60,Robby Ginepri,USA,,Tomas Berdych *,CZE,20,4 - 6,4 - 6,3 - 6,,,
1,61,Marat Safin *,RUS,26,Ivan Navarro,ESP,,6 - 3,6 - 3,6 - 4,,,
1,62,Guillermo Garcia-Lopez *,ESP,,Agustin Calleri,ARG,,3 - 6,7 - 6 (7 - 5),6 - 2,6 - 0,,
1,63,Evgeny Korolev *,RUS,,Carlos Moya,ESP,,6 - 3,6 - 1,7 - 6 (9 - 7),,,
1,64,Andreas Seppi,ITA,,Roger Federer *,SUI,2,1 - 6,6 - 7 (4 - 7),5 - 7,,,
2,1,Rafael Nadal *,ESP,1,Roko Karanusic,CRO,,6 - 2,6 - 3,6 - 2,,,
2,2,Tommy Haas *,GER,,Flavio Cipolla,ITA,,6 - 1,6 - 2,6 - 1,,,
2,3,Richard Gasquet *,FRA,24,Denis Istomin,UZB,,6 - 3,6 - 4,6 - 4,,,
2,4,Guillermo Canas,ARG,,Fernando Gonzalez *,CHI,13,5 - 7,3 - 6,4 - 6,,,
2,5,Gael Monfils *,FRA,12,Stefan Koubek,AUT,,6 - 4,6 - 4,3 - 6,6 - 2,,
2,6,Fabio Fognini,ITA,,Nicolas Almagro *,ESP,17,2 - 6,5 - 7,0 - 6,,,
2,7,Ivo Karlovic,CRO,25,Mario Ancic *,CRO,,7 - 5,5 - 7,6 - 4,4 - 6,3 - 6,
2,8,Chris Guccione,AUS,,Gilles Simon *,FRA,6,7 - 6 (7 - 5),4 - 6,1 - 6,2 - 6,,
2,9,Andy Murray *,GBR,4,Marcel Granollers,ESP,,6 - 4,6 - 2,6 - 2,,,
2,10,Andreas Beck,GER,,Jurgen Melzer *,AUT,31,7 - 5,6 - 7 (7 - 9),4 - 6,3 - 6,,
2,11,Radek Stepanek *,CZE,22,Michael Berrer,GER,,6 - 3,6 - 2,6 - 7 (3 - 7),7 - 5,,
2,12,Arnaud Clement,FRA,,Fernando Verdasco *,ESP,14,1 - 6,1 - 6,2 - 6,,,
2,13,James Blake *,USA,9,Sebastien De Chaunac,FRA,,6 - 3,6 - 2,6 - 3,,,
2,14,Ernests Gulbis,LAT,,Igor Andreev *,RUS,18,4 - 6,4 - 6,7 - 5,6 - 3,4 - 6,
2,15,Dudi Sela *,ISR,,Victor Hanescu,ROU,,6 - 3,6 - 3,6 - 2,,,
2,16,Ivan Ljubicic,CRO,,Jo-Wilfried Tsonga *,FRA,5,7 - 6 (7 - 4),6 - 7 (8 - 10),6 - 7 (7 - 9),2 - 6,,
2,17,Andy Roddick *,USA,7,Xavier Malisse,BEL,,4 - 6,6 - 2,7 - 6 (7 - 1),6 - 2,,
2,18,Fabrice Santoro *,FRA,,Philipp Kohlschreiber,GER,32,5 - 7,7 - 5,3 - 6,7 - 5,6 - 3,
2,19,Tommy Robredo *,ESP,21,Viktor Troicki,SRB,,6 - 1,6 - 3,6 - 0,,,
2,20,Yen-Hsun Lu *,TPE,,David Nalbandian,ARG,10,6 - 4,5 - 7,4 - 6,6 - 4,6 - 2,
2,21,Robin Soderling,SWE,16,Marcos Baghdatis *,CYP,,6 - 3,5 - 7,3 - 6,3 - 6,,
2,22,Simone Bolelli,ITA,,Mardy Fish *,USA,23,4 - 6,1 - 6,5 - 7,,,
2,23,Paul-Henri Mathieu,FRA,28,Amer Delic *,USA,,6 - 1,6 - 3,3 - 6,6 - 7 (3 - 7),7 - 9,
2,24,Jeremy Chardy,FRA,,Novak Djokovic *,SRB,3,5 - 7,1 - 6,3 - 6,,,
2,25,Juan Martin Del Potro *,ARG,8,Florian Mayer,GER,,6 - 1,7 - 5,6 - 2,,,
2,26,Bernard Tomic,AUS,,Gilles Muller *,LUX,,6 - 3,1 - 6,4 - 6,2 - 6,,
2,27,Marin Cilic *,CRO,19,Janko Tipsarevic,SRB,,6 - 2,6 - 3,4 - 6,6 - 3,,
2,28,Dominik Hrbaty,SVK,,David Ferrer *,ESP,11,2 - 6,2 - 6,1 - 6,,,
2,29,Stanislas Wawrinka *,SUI,15,Brydan Klein,AUS,,6 - 3,6 - 4,6 - 4,,,
2,30,Brian Dabul,ARG,,Tomas Berdych *,CZE,20,1 - 6,1 - 6,3 - 6,,,
2,31,Marat Safin *,RUS,26,Guillermo Garcia-Lopez,ESP,,7 - 5,6 - 2,6 - 2,,,
2,32,Evgeny Korolev,RUS,,Roger Federer *,SUI,2,2 - 6,3 - 6,1 - 6,,,
3,1,Rafael Nadal *,ESP,1,Tommy Haas,GER,,6 - 4,6 - 2,6 - 2,,,
3,2,Richard Gasquet,FRA,24,Fernando Gonzalez *,CHI,13,6 - 3,6 - 3,6 - 7 (10 - 12),2 - 6,10 - 12,
3,3,Gael Monfils *,FRA,12,Nicolas Almagro,ESP,17,6 - 4,6 - 3,7 - 5,,,
3,4,Mario Ancic,CRO,,Gilles Simon *,FRA,6,6 - 7 (2 - 7),4 - 6,2 - 6,,,
3,5,Andy Murray *,GBR,4,Jurgen Melzer,AUT,31,7 - 5,6 - 0,6 - 3,,,
3,6,Radek Stepanek,CZE,22,Fernando Verdasco *,ESP,14,4 - 6,0 - 6,0 - 6,,,
3,7,James Blake *,USA,9,Igor Andreev,RUS,18,6 - 3,6 - 2,3 - 6,6 - 1,,
3,8,Dudi Sela,ISR,,Jo-Wilfried Tsonga *,FRA,5,4 - 6,2 - 6,6 - 1,1 - 6,,
3,9,Andy Roddick *,USA,7,Fabrice Santoro,FRA,,6 - 3,6 - 4,6 - 2,,,
3,10,Tommy Robredo *,ESP,21,Yen-Hsun Lu,TPE,,6 - 1,6 - 3,6 - 2,,,
3,11,Marcos Baghdatis *,CYP,,Mardy Fish,USA,23,6 - 2,6 - 4,6 - 4,,,
3,12,Amer Delic,USA,,Novak Djokovic *,SRB,3,2 - 6,6 - 4,3 - 6,6 - 7 (4 - 7),,
3,13,Juan Martin Del Potro *,ARG,8,Gilles Muller,LUX,,6 - 7 (5 - 7),7 - 5,6 - 3,7 - 5,,
3,14,Marin Cilic *,CRO,19,David Ferrer,ESP,11,7 - 6 (7 - 5),6 - 3,6 - 4,,,
3,15,Stanislas Wawrinka,SUI,15,Tomas Berdych *,CZE,20,6 - 4,1 - 6,3 - 6,4 - 6,,
3,16,Marat Safin,RUS,26,Roger Federer *,SUI,2,3 - 6,2 - 6,6 - 7 (5 - 7),,,
4,1,Rafael Nadal *,ESP,1,Fernando Gonzalez,CHI,13,6 - 3,6 - 2,6 - 4,,,
4,2,Gael Monfils,FRA,12,Gilles Simon *,FRA,6,4 - 6,6 - 2,1 - 6,,,Retired
4,3,Andy Murray,GBR,4,Fernando Verdasco *,ESP,14,6 - 2,1 - 6,6 - 1,3 - 6,4 - 6,
4,4,James Blake,USA,9,Jo-Wilfried Tsonga *,FRA,5,4 - 6,4 - 6,6 - 7 (3 - 7),,,
4,5,Andy Roddick *,USA,7,Tommy Robredo,ESP,21,7 - 5,6 - 1,6 - 3,,,
4,6,Marcos Baghdatis,CYP,,Novak Djokovic *,SRB,3,1 - 6,6 - 7 (1 - 7),7 - 6 (7 - 5),2 - 6,,
4,7,Juan Martin Del Potro *,ARG,8,Marin Cilic,CRO,19,5 - 7,6 - 4,6 - 4,6 - 2,,
4,8,Tomas Berdych,CZE,20,Roger Federer *,SUI,2,6 - 4,7 - 6 (7 - 4),4 - 6,4 - 6,2 - 6,
5,1,Rafael Nadal *,ESP,1,Gilles Simon,FRA,6,6 - 2,7 - 5,7 - 5,,,
5,2,Fernando Verdasco *,ESP,14,Jo-Wilfried Tsonga,FRA,5,7 - 6 (7 - 2),3 - 6,6 - 3,6 - 2,,
5,3,Andy Roddick *,USA,7,Novak Djokovic,SRB,3,6 - 7 (3 - 7),6 - 4,6 - 2,2 - 1,,Retired
5,4,Juan Martin Del Potro,ARG,8,Roger Federer *,SUI,2,3 - 6,0 - 6,0 - 6,,,
6,1,Rafael Nadal *,ESP,1,Fernando Verdasco,ESP,14,6 - 7 (4 - 7),6 - 4,7 - 6 (7 - 2),6 - 7 (1 - 7),6 - 4,
6,2,Andy Roddick,USA,7,Roger Federer *,SUI,2,2 - 6,5 - 7,5 - 7,,,
7,1,Rafael Nadal *,ESP,1,Roger Federer,SUI,2,7 - 5,3 - 6,7 - 6 (7 - 3),3 - 6,6 - 2,
