Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,63,Eugenie Bouchard *,CAN,,Tsvetana Pironkova,BUL,,6 - 1,7 - 6 (7 - 2),,,,
1,64,Su-Wei Hsieh,TPE,,Maria Sharapova *,RUS,2,2 - 6,1 - 6,,,,
2,1,Serena Williams *,USA,1,Caroline Garcia,FRA,,6 - 1,6 - 2,,,,
2,2,Johanna Larsson,SWE,,Sorana Cirstea *,ROU,26,1 - 6,4 - 6,,,,
2,3,Anastasia Pavlyuchenkova,RUS,19,Petra Cetkovska *,CZE,,5 - 7,6 - 2,4 - 6,,,
2,4,Galina Voskoboeva,KAZ,,Roberta Vinci *,ITA,15,4 - 6,6 - 4,2 - 6,,,
2,5,Caroline Wozniacki,DEN,10,Bojana Jovanovski *,SRB,,6 - 7 (2 - 7),3 - 6,,,,
2,6,Magdalena Rybarikova,SVK,,Svetlana Kuznetsova *,RUS,,6 - 1,2 - 6,2 - 6,,,
2,7,Varvara Lepchenko *,USA,29,Elina Svitolina,UKR,,7 - 6 (7 - 5),6 - 1,,,,
2,8,Jana Cepelova,SVK,,Angelique Kerber *,GER,8,2 - 6,2 - 6,,,,
2,9,Agnieszka Radwanska *,POL,4,Mallory Burdette,USA,,6 - 3,6 - 2,,,,
2,10,Dinah Pfizenmaier *,GER,,Urszula Radwanska,POL,,6 - 3,6 - 3,,,,
2,11,Zuzana Kucova,SVK,,Virginie Razzano *,FRA,,6 - 4,2 - 6,0 - 6,,,
2,12,Mathilde Johansson,FRA,,Ana Ivanovic *,SRB,14,2 - 6,2 - 6,,,,
2,13,Monica Puig *,PUR,,Madison Keys,USA,,6 - 4,7 - 6 (7 - 2),,,,
2,14,Shelby Rogers,USA,,Carla Suarez Navarro *,ESP,20,6 - 3,4 - 6,4 - 6,,,
2,15,Sabine Lisicki *,GER,32,Maria-Teresa Torro-Flor,ESP,,6 - 4,6 - 0,,,,
2,16,Yulia Putintseva,KAZ,,Sara Errani *,ITA,5,1 - 6,1 - 6,,,,
2,17,Na Li,CHN,6,Bethanie Mattek-Sands *,USA,,7 - 5,3 - 6,2 - 6,,,
2,18,Paula Ormaechea *,ARG,,Yaroslava Shvedova,KAZ,27,6 - 4,7 - 6 (8 - 6),,,,
2,19,Kaia Kanepi,EST,,Stefanie Voegele *,SUI,,6 - 7 (6 - 8),6 - 3,6 - 8,,,
2,20,Ashleigh Barty,AUS,,Maria Kirilenko *,RUS,12,3 - 6,1 - 6,,,,
2,21,Marion Bartoli *,FRA,13,Mariana Duque-Marino,COL,,7 - 6 (7 - 5),7 - 5,,,,
2,22,Francesca Schiavone *,ITA,,Kirsten Flipkens,BEL,21,6 - 1,4 - 6,6 - 3,,,
2,23,Alize Cornet *,FRA,31,Silvia Soler-Espinosa,ESP,,6 - 1,6 - 3,,,,
2,24,Annika Beck,GER,,Victoria Azarenka *,BLR,3,4 - 6,3 - 6,,,,
2,25,Petra Kvitova *,CZE,7,Shuai Peng,CHN,,6 - 4,6 - 3,,,,
2,26,Anna Karolina Schmiedlova,SVK,,Jamie Hampton *,USA,,5 - 7,2 - 6,,,,
2,27,Jelena Jankovic *,SRB,18,Garbine Muguruza,ESP,,6 - 3,6 - 0,,,,
2,28,Kristina Mladenovic,FRA,,Samantha Stosur *,AUS,9,4 - 6,3 - 6,,,,
2,29,Dominika Cibulkova,SVK,16,Marina Erakovic *,NZL,,2 - 6,6 - 2,4 - 6,,,
2,30,Vania King,USA,,Sloane Stephens *,USA,17,1 - 6,3 - 6,,,,
2,31,Melanie Oudin,USA,,Jie Zheng *,CHN,,3 - 6,1 - 6,,,,
2,32,Eugenie Bouchard,CAN,,Maria Sharapova *,RUS,2,2 - 6,4 - 6,,,,
3,1,Serena Williams *,USA,1,Sorana Cirstea,ROU,26,6 - 0,6 - 2,,,,
3,2,Petra Cetkovska,CZE,,Roberta Vinci *,ITA,15,1 - 6,6 - 2,2 - 6,,,
3,3,Bojana Jovanovski,SRB,,Svetlana Kuznetsova *,RUS,,4 - 6,6 - 7 (2 - 7),,,,
3,4,Varvara Lepchenko,USA,29,Angelique Kerber *,GER,8,4 - 6,7 - 6 (7 - 3),4 - 6,,,
3,5,Agnieszka Radwanska *,POL,4,Dinah Pfizenmaier,GER,,6 - 3,6 - 4,,,,
3,6,Virginie Razzano,FRA,,Ana Ivanovic *,SRB,14,3 - 6,2 - 6,,,,
3,7,Monica Puig,PUR,,Carla Suarez Navarro *,ESP,20,4 - 6,5 - 7,,,,
3,8,Sabine Lisicki,GER,32,Sara Errani *,ITA,5,0 - 6,4 - 6,,,,
3,9,Bethanie Mattek-Sands *,USA,,Paula Ormaechea,ARG,,4 - 6,6 - 1,6 - 3,,,
3,10,Stefanie Voegele,SUI,,Maria Kirilenko *,RUS,12,6 - 7 (3 - 7),5 - 7,,,,
3,11,Marion Bartoli,FRA,13,Francesca Schiavone *,ITA,,2 - 6,1 - 6,,,,
3,12,Alize Cornet,FRA,31,Victoria Azarenka *,BLR,3,6 - 4,3 - 6,1 - 6,,,
3,13,Petra Kvitova,CZE,7,Jamie Hampton *,USA,,1 - 6,6 - 7 (7 - 9),,,,
3,14,Jelena Jankovic *,SRB,18,Samantha Stosur,AUS,9,3 - 6,6 - 3,6 - 4,,,
3,15,Marina Erakovic,NZL,,Sloane Stephens *,USA,17,4 - 6,7 - 6 (7 - 5),3 - 6,,,
3,16,Jie Zheng,CHN,,Maria Sharapova *,RUS,2,1 - 6,5 - 7,,,,
4,1,Serena Williams *,USA,1,Roberta Vinci,ITA,15,6 - 1,6 - 3,,,,
4,2,Svetlana Kuznetsova *,RUS,,Angelique Kerber,GER,8,6 - 4,4 - 6,6 - 3,,,
4,3,Agnieszka Radwanska *,POL,4,Ana Ivanovic,SRB,14,6 - 2,6 - 4,,,,
4,4,Carla Suarez Navarro,ESP,20,Sara Errani *,ITA,5,7 - 5,4 - 6,3 - 6,,,
4,5,Bethanie Mattek-Sands,USA,,Maria Kirilenko *,RUS,12,5 - 7,4 - 6,,,,
4,6,Francesca Schiavone,ITA,,Victoria Azarenka *,BLR,3,3 - 6,0 - 6,,,,
4,7,Jamie Hampton,USA,,Jelena Jankovic *,SRB,18,0 - 6,2 - 6,,,,
4,8,Sloane Stephens,USA,17,Maria Sharapova *,RUS,2,4 - 6,3 - 6,,,,
5,1,Serena Williams *,USA,1,Svetlana Kuznetsova,RUS,,6 - 1,3 - 6,6 - 3,,,
5,2,Agnieszka Radwanska,POL,4,Sara Errani *,ITA,5,4 - 6,6 - 7 (6 - 8),,,,
5,3,Maria Kirilenko,RUS,12,Victoria Azarenka *,BLR,3,6 - 7 (3 - 7),2 - 6,,,,
5,4,Jelena Jankovic,SRB,18,Maria Sharapova *,RUS,2,6 - 0,4 - 6,3 - 6,,,
6,1,Serena Williams *,USA,1,Sara Errani,ITA,5,6 - 0,6 - 1,,,,
6,2,Victoria Azarenka,BLR,3,Maria Sharapova *,RUS,2,1 - 6,6 - 2,4 - 6,,,
7,1,Serena Williams *,USA,1,Maria Sharapova,RUS,2,6 - 4,6 - 4,,,,
