Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,60,Kimiko Date-Krumm,JPN,,A.Pavlyuchenkova *,RUS,24,3 - 6,6 - 0,2 - 6,,,
1,61,Andrea Petkovic *,GER,28,Misaki Doi,JPN,,6 - 3,6 - 3,,,,
1,62,Anna-Lena Friedsam,GER,,Stefanie Voegele *,SUI,,7 - 6 (7 - 3),5 - 7,2 - 6,,,
1,63,Alison Riske *,USA,,Mirjana Lucic-Baroni,CRO,,7 - 6 (7 - 2),6 - 3,,,,
1,64,Kristina Mladenovic *,FRA,,Na Li,CHN,2,7 - 5,3 - 6,6 - 1,,,
2,1,Serena Williams,USA,1,Garbine Muguruza *,ESP,,2 - 6,2 - 6,,,,
2,2,Anna Schmiedlova *,SVK,,Venus Williams,USA,29,2 - 6,6 - 3,6 - 4,,,
2,3,Pauline Parmentier *,FRA,,Yaroslava Shvedova,KAZ,,1 - 6,6 - 3,6 - 3,,,
2,4,Mona Barthel *,GER,,Sabine Lisicki,GER,16,6 - 1,3 - 0,,,,Retired
2,5,Dominika Cibulkova *,SVK,9,Tamira Paszek,AUT,,6 - 3,6 - 4,,,,
2,6,Yvonne Meusburger,AUT,,Samantha Stosur *,AUS,19,1 - 6,3 - 6,,,,
2,7,Monica Niculescu,ROU,,Paula Ormaechea *,ARG,,6 - 2,5 - 7,2 - 6,,,
2,8,Tsvetana Pironkova,BUL,,Maria Sharapova *,RUS,7,5 - 7,2 - 6,,,,
2,9,Agnieszka Radwanska *,POL,3,Karolina Pliskova,CZE,,6 - 3,6 - 4,,,,
2,10,Ajla Tomljanovic *,CRO,,Elena Vesnina,RUS,32,7 - 6 (8 - 6),6 - 2,,,,
2,11,Alize Cornet,FRA,20,Taylor Townsend *,USA,,4 - 6,6 - 4,4 - 6,,,
2,12,Timea Bacsinszky,SUI,,Carla Suarez Navarro *,ESP,14,5 - 7,6 - 1,4 - 6,,,
2,13,Flavia Pennetta,ITA,12,Johanna Larsson *,SWE,,7 - 5,4 - 6,2 - 6,,,
2,14,Julia Goerges,GER,,Eugenie Bouchard *,CAN,18,6 - 2,2 - 6,1 - 6,,,
2,15,Daniela Hantuchova *,SVK,31,Claire Feuerstein,FRA,,6 - 1,6 - 4,,,,
2,16,Varvara Lepchenko,USA,,Angelique Kerber *,GER,8,2 - 6,5 - 7,,,,
2,17,Petra Kvitova *,CZE,5,Marina Erakovic,NZL,,6 - 4,6 - 4,,,,
2,18,Camila Giorgi,ITA,,Svetlana Kuznetsova *,RUS,27,6 - 7 (5 - 7),3 - 6,,,,
2,19,Lucie Safarova *,CZE,23,Casey Dellacqua,AUS,,6 - 1,5 - 7,6 - 3,,,
2,20,Elina Svitolina,UKR,,Ana Ivanovic *,SRB,11,5 - 7,2 - 6,,,,
2,21,Sloane Stephens *,USA,15,Polona Hercog,SLO,,6 - 1,6 - 3,,,,
2,22,Coco Vandeweghe,USA,,Ekaterina Makarova *,RUS,22,4 - 6,3 - 6,,,,
2,23,Mt.Torro-Flor *,ESP,,Magdalena Rybarikova,SVK,,6 - 2,2 - 6,6 - 2,,,
2,24,Heather Watson,GBR,,Simona Halep *,ROU,4,2 - 6,4 - 6,,,,
2,25,Jelena Jankovic *,SRB,6,Kurumi Nara,JPN,,7 - 5,6 - 0,,,,
2,26,Teliana Pereira,BRA,,Sorana Cirstea *,ROU,26,2 - 6,5 - 7,,,,
2,27,Kirsten Flipkens,BEL,21,Julia Glushko *,ISR,,4 - 6,6 - 3,4 - 6,,,
2,28,Dinah Pfizenmaier,GER,,Sara Errani *,ITA,10,2 - 6,4 - 6,,,,
2,29,Yanina Wickmayer,BEL,,Silvia Soler-Espinosa *,ESP,,2 - 6,4 - 6,,,,
2,30,Kiki Bertens *,NED,,A.Pavlyuchenkova,RUS,24,5 - 7,6 - 4,3 - 0,,,Retired
2,31,Andrea Petkovic *,GER,28,Stefanie Voegele,SUI,,6 - 2,4 - 6,6 - 2,,,
2,32,Alison Riske,USA,,Kristina Mladenovic *,FRA,,6 - 7 (5 - 7),6 - 3,3 - 6,,,
3,1,Garbine Muguruza *,ESP,,Anna Schmiedlova,SVK,,6 - 2,6 - 4,,,,
3,2,Pauline Parmentier *,FRA,,Mona Barthel,GER,,1 - 6,6 - 1,7 - 5,,,
3,3,Dominika Cibulkova,SVK,9,Samantha Stosur *,AUS,19,4 - 6,4 - 6,,,,
3,4,Paula Ormaechea,ARG,,Maria Sharapova *,RUS,7,0 - 6,0 - 6,,,,
3,5,Agnieszka Radwanska,POL,3,Ajla Tomljanovic *,CRO,,4 - 6,4 - 6,,,,
3,6,Taylor Townsend,USA,,Carla Suarez Navarro *,ESP,14,2 - 6,2 - 6,,,,
3,7,Johanna Larsson,SWE,,Eugenie Bouchard *,CAN,18,5 - 7,4 - 6,,,,
3,8,Daniela Hantuchova,SVK,31,Angelique Kerber *,GER,8,5 - 7,3 - 6,,,,
3,9,Petra Kvitova,CZE,5,Svetlana Kuznetsova *,RUS,27,7 - 6 (7 - 3),1 - 6,7 - 9,,,
3,10,Lucie Safarova *,CZE,23,Ana Ivanovic,SRB,11,6 - 3,6 - 3,,,,
3,11,Sloane Stephens *,USA,15,Ekaterina Makarova,RUS,22,6 - 3,6 - 4,,,,
3,12,Mt.Torro-Flor,ESP,,Simona Halep *,ROU,4,3 - 6,0 - 6,,,,
3,13,Jelena Jankovic *,SRB,6,Sorana Cirstea,ROU,26,6 - 1,6 - 2,,,,
3,14,Julia Glushko,ISR,,Sara Errani *,ITA,10,0 - 6,1 - 6,,,,
3,15,Silvia Soler-Espinosa,ESP,,Kiki Bertens *,NED,,2 - 6,1 - 6,,,,
3,16,Andrea Petkovic *,GER,28,Kristina Mladenovic,FRA,,6 - 4,4 - 6,6 - 4,,,
4,1,Garbine Muguruza *,ESP,,Pauline Parmentier,FRA,,6 - 4,6 - 2,,,,
4,2,Samantha Stosur,AUS,19,Maria Sharapova *,RUS,7,6 - 3,4 - 6,0 - 6,,,
4,3,Ajla Tomljanovic,CRO,,Carla Suarez Navarro *,ESP,14,3 - 6,3 - 6,,,,
4,4,Eugenie Bouchard *,CAN,18,Angelique Kerber,GER,8,6 - 1,6 - 2,,,,
4,5,Svetlana Kuznetsova *,RUS,27,Lucie Safarova,CZE,23,6 - 3,6 - 4,,,,
4,6,Sloane Stephens,USA,15,Simona Halep *,ROU,4,4 - 6,3 - 6,,,,
4,7,Jelena Jankovic,SRB,6,Sara Errani *,ITA,10,6 - 7 (5 - 7),2 - 6,,,,
4,8,Kiki Bertens,NED,,Andrea Petkovic *,GER,28,6 - 1,2 - 6,5 - 7,,,
5,1,Garbine Muguruza,ESP,,Maria Sharapova *,RUS,7,6 - 1,5 - 7,1 - 6,,,
5,2,Carla Suarez Navarro,ESP,14,Eugenie Bouchard *,CAN,18,6 - 7 (4 - 7),6 - 2,5 - 7,,,
5,3,Svetlana Kuznetsova,RUS,27,Simona Halep *,ROU,4,2 - 6,2 - 6,,,,
5,4,Sara Errani,ITA,10,Andrea Petkovic *,GER,28,2 - 6,2 - 6,,,,
6,1,Maria Sharapova *,RUS,7,Eugenie Bouchard,CAN,18,4 - 6,7 - 5,6 - 2,,,
6,2,Simona Halep *,ROU,4,Andrea Petkovic,GER,28,6 - 2,7 - 6 (7 - 4),,,,
7,1,Maria Sharapova *,RUS,7,Simona Halep,ROU,4,6 - 4,6 - 7 (5 - 7),6 - 4,,,
