Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,58,Karin Knapp,ITA,,Iveta Benesova *,CZE,,0 - 6,3 - 6,,,,
1,59,Emilie Loit,FRA,,Maria Elena Camerin *,ITA,,0 - 6,2 - 6,,,,
1,60,Ahsha Rolle,USA,,Caroline Wozniacki *,DEN,21,2 - 6,1 - 6,,,,
1,61,Anabel Medina Garrigues *,ESP,26,Tsvetana Pironkova,BUL,,6 - 4,7 - 5,,,,
1,62,Jie Zheng *,CHN,,Shenay Perry,USA,,6 - 2,6 - 3,,,,
1,63,Zi Yan,CHN,,Sofia Arvidsson *,SWE,,2 - 6,4 - 6,,,,
1,64,Coco Vandeweghe,USA,,Jelena Jankovic *,SRB,2,3 - 6,1 - 6,,,,
2,1,Ana Ivanovic,SRB,1,Julie Coin *,FRA,,3 - 6,6 - 4,3 - 6,,,
2,2,Kaia Kanepi,EST,,Amelie Mauresmo *,FRA,32,6 - 2,4 - 6,0 - 6,,,
2,3,Nadia Petrova *,RUS,19,Su-Wei Hsieh,TPE,,6 - 4,6 - 2,,,,
2,4,Shuai Peng,CHN,,Flavia Pennetta *,ITA,16,2 - 6,7 - 6 (10 - 8),1 - 6,,,
2,5,Anna-Lena Groenefeld *,GER,,Jessica Moore,AUS,,6 - 1,6 - 3,,,,
2,6,Bethanie Mattek,USA,,Alize Cornet *,FRA,17,6 - 7 (5 - 7),1 - 6,,,,
2,7,Timea Bacsinszky *,SUI,,Yung-Jan Chan,TPE,,6 - 3,6 - 2,,,,
2,8,Roberta Vinci,ITA,,Dinara Safina *,RUS,6,4 - 6,3 - 6,,,,
2,9,Serena Williams *,USA,4,Elena Vesnina,RUS,,6 - 1,6 - 1,,,,
2,10,Olga Govortsova,BLR,,Ai Sugiyama *,JPN,30,6 - 4,6 - 7 (4 - 7),1 - 6,,,
2,11,Nicole Vaidisova,CZE,20,Severine Bremond *,FRA,,5 - 7,3 - 6,,,,
2,12,Tathiana Garbin *,ITA,,Agnes Szavay,HUN,13,5 - 7,6 - 2,6 - 3,,,
2,13,Agnieszka Radwanska *,POL,9,Mariana Duque Marino,COL,,6 - 0,7 - 6 (7 - 3),,,,
2,14,Ioana Raluca Olaru,ROU,,Dominika Cibulkova *,SVK,18,2 - 6,2 - 6,,,,
2,15,Alona Bondarenko *,UKR,27,Sabine Lisicki,GER,,6 - 4,1 - 6,6 - 4,,,
2,16,Rossana De Los Rios,PAR,,Venus Williams *,USA,7,0 - 6,3 - 6,,,,
2,17,Elena Dementieva *,RUS,5,Pauline Parmentier,FRA,,6 - 2,6 - 1,,,,
2,18,Anne Keothavong *,GBR,,Francesca Schiavone,ITA,25,6 - 2,3 - 6,6 - 4,,,
2,19,Na Li *,CHN,,Sara Errani,ITA,,4 - 6,6 - 2,6 - 0,,,
2,20,Ekaterina Bychkova,RUS,,Ekaterina Makarova *,RUS,,6 - 3,5 - 7,3 - 6,,,
2,21,Patty Schnyder *,SUI,15,Anastasia Pavlyuchenkova,RUS,,6 - 3,6 - 3,,,,
2,22,Magdalena Rybarikova *,SVK,,Tamira Paszek,AUT,,6 - 1,6 - 2,,,,
2,23,Katarina Srebotnik *,SLO,28,Yvonne Meusburger,AUT,,6 - 1,6 - 3,,,,
2,24,Sorana Cirstea,ROU,,Svetlana Kuznetsova *,RUS,3,6 - 7 (3 - 7),1 - 6,,,,
2,25,Vera Zvonareva,RUS,8,Tatiana Perebiynis *,UKR,,3 - 6,3 - 6,,,,
2,26,Aravane Rezai,FRA,,Sybille Bammer *,AUT,29,1 - 6,5 - 7,,,,
2,27,Lindsay Davenport *,USA,23,Alisa Kleybanova,RUS,,7 - 5,6 - 3,,,,
2,28,Virginia Ruano Pascual,ESP,,Marion Bartoli *,FRA,12,4 - 6,2 - 6,,,,
2,29,Victoria Azarenka *,BLR,14,Iveta Benesova,CZE,,6 - 2,6 - 3,,,,
2,30,Maria Elena Camerin,ITA,,Caroline Wozniacki *,DEN,21,1 - 6,2 - 6,,,,
2,31,Anabel Medina Garrigues,ESP,26,Jie Zheng *,CHN,,1 - 6,4 - 6,,,,
2,32,Sofia Arvidsson,SWE,,Jelena Jankovic *,SRB,2,3 - 6,7 - 6 (7 - 5),5 - 7,,,
3,1,Julie Coin,FRA,,Amelie Mauresmo *,FRA,32,4 - 6,4 - 6,,,,
3,2,Nadia Petrova,RUS,19,Flavia Pennetta *,ITA,16,6 - 4,4 - 6,3 - 6,,,
3,3,Anna-Lena Groenefeld *,GER,,Alize Cornet,FRA,17,6 - 4,7 - 5,,,,
3,4,Timea Bacsinszky,SUI,,Dinara Safina *,RUS,6,6 - 3,5 - 7,2 - 6,,,
3,5,Serena Williams *,USA,4,Ai Sugiyama,JPN,30,6 - 2,6 - 1,,,,
3,6,Severine Bremond *,FRA,,Tathiana Garbin,ITA,,7 - 5,3 - 6,6 - 4,,,
3,7,Agnieszka Radwanska *,POL,9,Dominika Cibulkova,SVK,18,6 - 0,6 - 3,,,,
3,8,Alona Bondarenko,UKR,27,Venus Williams *,USA,7,2 - 6,1 - 6,,,,
3,9,Elena Dementieva *,RUS,5,Anne Keothavong,GBR,,6 - 3,6 - 4,,,,
3,10,Na Li *,CHN,,Ekaterina Makarova,RUS,,6 - 1,4 - 6,6 - 2,,,
3,11,Patty Schnyder *,SUI,15,Magdalena Rybarikova,SVK,,7 - 6 (7 - 4),6 - 4,,,,
3,12,Katarina Srebotnik *,SLO,28,Svetlana Kuznetsova,RUS,3,6 - 3,6 - 7 (1 - 7),6 - 3,,,
3,13,Tatiana Perebiynis,UKR,,Sybille Bammer *,AUT,29,3 - 6,0 - 6,,,,
3,14,Lindsay Davenport,USA,23,Marion Bartoli *,FRA,12,1 - 6,6 - 7 (3 - 7),,,,
3,15,Victoria Azarenka,BLR,14,Caroline Wozniacki *,DEN,21,4 - 6,4 - 6,,,,
3,16,Jie Zheng,CHN,,Jelena Jankovic *,SRB,2,5 - 7,5 - 7,,,,
4,1,Amelie Mauresmo,FRA,32,Flavia Pennetta *,ITA,16,3 - 6,0 - 6,,,,
4,2,Anna-Lena Groenefeld,GER,,Dinara Safina *,RUS,6,5 - 7,0 - 6,,,,
4,3,Serena Williams *,USA,4,Severine Bremond,FRA,,6 - 2,6 - 2,,,,
4,4,Agnieszka Radwanska,POL,9,Venus Williams *,USA,7,1 - 6,3 - 6,,,,
4,5,Elena Dementieva *,RUS,5,Na Li,CHN,,6 - 4,6 - 1,,,,
4,6,Patty Schnyder *,SUI,15,Katarina Srebotnik,SLO,28,4 - 6,6 - 3,6 - 3,,,
4,7,Sybille Bammer *,AUT,29,Marion Bartoli,FRA,12,7 - 6 (7 - 3),0 - 6,6 - 4,,,
4,8,Caroline Wozniacki,DEN,21,Jelena Jankovic *,SRB,2,6 - 3,2 - 6,1 - 6,,,
5,1,Flavia Pennetta,ITA,16,Dinara Safina *,RUS,6,2 - 6,3 - 6,,,,
5,2,Serena Williams *,USA,4,Venus Williams,USA,7,7 - 6 (8 - 6),7 - 6 (9 - 7),,,,
5,3,Elena Dementieva *,RUS,5,Patty Schnyder,SUI,15,6 - 2,6 - 3,,,,
5,4,Sybille Bammer,AUT,29,Jelena Jankovic *,SRB,2,1 - 6,4 - 6,,,,
6,1,Dinara Safina,RUS,6,Serena Williams *,USA,4,3 - 6,2 - 6,,,,
6,2,Elena Dementieva,RUS,5,Jelena Jankovic *,SRB,2,4 - 6,4 - 6,,,,
7,1,Serena Williams *,USA,4,Jelena Jankovic,SRB,2,6 - 4,7 - 5,,,,
