Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,2,Vania King *,USA,,Jarmila Gajdosova,AUS,29,6 - 2,6 - 0,,,,
2,3,Pauline Parmentier,FRA,,Akgul Amanmuradova *,UZB,,3 - 6,5 - 7,,,,
2,4,Elena Baltacha,GBR,,Svetlana Kuznetsova *,RUS,15,4 - 6,3 - 6,,,,
2,5,Andrea Petkovic *,GER,10,Jie Zheng,CHN,,3 - 6,6 - 3,6 - 3,,,
2,6,Alize Cornet,FRA,,Roberta Vinci *,ITA,18,2 - 6,3 - 6,,,,
2,7,Kaia Kanepi,EST,31,Silvia Soler-Espinosa *,ESP,,4 - 6,2 - 6,,,,
2,8,Carla Suarez Navarro *,ESP,,Simona Halep,ROU,,3 - 6,6 - 2,6 - 2,,,
2,9,Victoria Azarenka *,BLR,4,Gisela Dulko,ARG,,6 - 4,6 - 3,,,,
2,10,Michaella Krajicek,NED,,Serena Williams *,USA,28,0 - 6,1 - 6,,,,
2,11,Shahar Peer,ISR,23,Sloane Stephens *,USA,,1 - 6,6 - 7 (4 - 7),,,,
2,12,Petra Cetkovska,CZE,,Ana Ivanovic *,SRB,16,,,,,,Walkover
2,13,Jelena Jankovic *,SRB,11,Jelena Dokic,AUS,,6 - 3,6 - 4,,,,
2,14,Petra Martic,CRO,,Anastasia Pavlyuchenkova *,RUS,17,4 - 6,6 - 2,4 - 6,,,
2,15,Mona Barthel,GER,,Chanelle Scheepers *,RSA,,4 - 6,5 - 7,,,,
2,16,Mirjana Lucic,CRO,,Francesca Schiavone *,ITA,7,1 - 6,1 - 6,,,,
2,17,Alexandra Dulgheru,ROU,,Monica Niculescu *,ROU,,3 - 6,0 - 6,,,,
2,18,Madison Keys,USA,,Lucie Safarova *,CZE,27,6 - 3,5 - 7,4 - 6,,,
2,19,Yanina Wickmayer,BEL,20,Alla Kudryavtseva *,RUS,,1 - 6,0 - 3,,,,Retired
2,20,Angelique Kerber *,GER,,Agnieszka Radwanska,POL,12,6 - 3,4 - 6,6 - 3,,,
2,21,Shuai Peng *,CHN,13,Tsvetana Pironkova,BUL,,6 - 2,6 - 4,,,,
2,22,Laura Pous-Tio,ESP,,Julia Goerges *,GER,19,3 - 6,1 - 6,,,,
2,23,Flavia Pennetta *,ITA,26,Romina Oprandi,ITA,,6 - 0,6 - 3,,,,
2,24,Anastasiya Yakimova,BLR,,Maria Sharapova *,RUS,3,1 - 6,1 - 6,,,,
2,25,Marion Bartoli,FRA,8,Christina McHale *,USA,,6 - 7 (2 - 7),2 - 6,,,,
2,26,Vera Dushevina,RUS,,Maria Kirilenko *,RUS,25,1 - 6,2 - 6,,,,
2,27,Nadia Petrova *,RUS,24,Polona Hercog,SLO,,6 - 2,6 - 4,,,,
2,28,Coco Vandeweghe,USA,,Samantha Stosur *,AUS,9,3 - 6,4 - 6,,,,
2,29,Dominika Cibulkova,SVK,14,Irina Falconi *,USA,,6 - 2,3 - 6,5 - 7,,,
2,30,Venus Williams,USA,,Sabine Lisicki *,GER,22,,,,,,Walkover
2,31,Anabel Medina Garrigues *,ESP,30,Laura Robson,GBR,,6 - 2,6 - 3,,,,
2,32,Kateryna Bondarenko,UKR,,Vera Zvonareva *,RUS,2,5 - 7,6 - 3,3 - 6,,,
3,1,Caroline Wozniacki *,DEN,1,Vania King,USA,,6 - 2,6 - 4,,,,
3,2,Akgul Amanmuradova,UZB,,Svetlana Kuznetsova *,RUS,15,4 - 6,2 - 6,,,,
3,3,Andrea Petkovic *,GER,10,Roberta Vinci,ITA,18,6 - 4,6 - 0,,,,
3,4,Silvia Soler-Espinosa,ESP,,Carla Suarez Navarro *,ESP,,0 - 6,4 - 6,,,,
3,5,Victoria Azarenka,BLR,4,Serena Williams *,USA,28,1 - 6,6 - 7 (5 - 7),,,,
3,6,Sloane Stephens,USA,,Ana Ivanovic *,SRB,16,3 - 6,4 - 6,,,,
3,7,Jelena Jankovic,SRB,11,Anastasia Pavlyuchenkova *,RUS,17,4 - 6,4 - 6,,,,
3,8,Chanelle Scheepers,RSA,,Francesca Schiavone *,ITA,7,7 - 5,6 - 7 (5 - 7),3 - 6,,,
3,9,Monica Niculescu *,ROU,,Lucie Safarova,CZE,27,6 - 0,6 - 1,,,,
3,10,Alla Kudryavtseva,RUS,,Angelique Kerber *,GER,,3 - 6,1 - 6,,,,
3,11,Shuai Peng *,CHN,13,Julia Goerges,GER,19,6 - 4,7 - 6 (7 - 1),,,,
3,12,Flavia Pennetta *,ITA,26,Maria Sharapova,RUS,3,6 - 3,3 - 6,6 - 4,,,
3,13,Christina McHale,USA,,Maria Kirilenko *,RUS,25,2 - 6,3 - 6,,,,
3,14,Nadia Petrova,RUS,24,Samantha Stosur *,AUS,9,6 - 7 (5 - 7),7 - 6 (7 - 5),5 - 7,,,
3,15,Irina Falconi,USA,,Sabine Lisicki *,GER,22,0 - 6,1 - 6,,,,
3,16,Anabel Medina Garrigues,ESP,30,Vera Zvonareva *,RUS,2,4 - 6,5 - 7,,,,
4,1,Caroline Wozniacki *,DEN,1,Svetlana Kuznetsova,RUS,15,6 - 7 (6 - 8),7 - 5,6 - 1,,,
4,2,Andrea Petkovic *,GER,10,Carla Suarez Navarro,ESP,,6 - 1,6 - 4,,,,
4,3,Serena Williams *,USA,28,Ana Ivanovic,SRB,16,6 - 3,6 - 4,,,,
4,4,Anastasia Pavlyuchenkova *,RUS,17,Francesca Schiavone,ITA,7,5 - 7,6 - 3,6 - 4,,,
4,5,Monica Niculescu,ROU,,Angelique Kerber *,GER,,4 - 6,3 - 6,,,,
4,6,Shuai Peng,CHN,13,Flavia Pennetta *,ITA,26,4 - 6,6 - 7 (6 - 8),,,,
4,7,Maria Kirilenko,RUS,25,Samantha Stosur *,AUS,9,2 - 6,7 - 6 (17 - 15),3 - 6,,,
4,8,Sabine Lisicki,GER,22,Vera Zvonareva *,RUS,2,2 - 6,3 - 6,,,,
5,1,Caroline Wozniacki *,DEN,1,Andrea Petkovic,GER,10,6 - 1,7 - 6 (7 - 5),,,,
5,2,Serena Williams *,USA,28,Anastasia Pavlyuchenkova,RUS,17,7 - 5,6 - 1,,,,
5,3,Angelique Kerber *,GER,,Flavia Pennetta,ITA,26,6 - 4,4 - 6,6 - 3,,,
5,4,Samantha Stosur *,AUS,9,Vera Zvonareva,RUS,2,6 - 3,6 - 3,,,,
6,1,Caroline Wozniacki,DEN,1,Serena Williams *,USA,28,2 - 6,4 - 6,,,,
6,2,Angelique Kerber,GER,,Samantha Stosur *,AUS,9,3 - 6,6 - 2,2 - 6,,,
7,1,Serena Williams,USA,28,Samantha Stosur *,AUS,9,2 - 6,3 - 6,,,,
