Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,34,Eduardo Schwank,ARG,,Blaz Kavcic *,SLO,,6 - 3,3 - 6,5 - 7,0 - 4,,Retired
1,35,Teimuraz Gabashvili *,RUS,,Daniel Koellerer,AUT,,6 - 2,6 - 2,6 - 1,,,
1,36,Grega Zemlja *,SLO,,Juan Monaco,ARG,26,7 - 6 (8 - 6),3 - 6,7 - 5,6 - 3,,
1,37,Jurgen Melzer *,AUT,22,Dudi Sela,ISR,,7 - 5,6 - 2,6 - 4,,,
1,38,Mischa Zverev,GER,,Nicolas Mahut *,FRA,,1 - 6,2 - 6,4 - 6,,,
1,39,Xavier Malisse *,BEL,,Simon Greul,GER,,6 - 4,7 - 6 (9 - 7),6 - 4,,,
1,40,David Guez,FRA,,David Ferrer *,ESP,9,1 - 6,3 - 6,1 - 6,,,
1,41,Juan Carlos Ferrero *,ESP,16,Pablo Cuevas,URU,,6 - 4,6 - 3,6 - 1,,,
1,42,Marc Gicquel,FRA,,Pere Riba *,ESP,,3 - 6,2 - 6,6 - 7 (5 - 7),,,
1,43,Potito Starace *,ITA,,Illya Marchenko,UKR,,6 - 7 (5 - 7),6 - 1,6 - 3,6 - 3,,
1,44,Robby Ginepri *,USA,,Sam Querrey,USA,18,4 - 6,7 - 6 (7 - 3),6 - 4,6 - 2,,
1,45,Victor Hanescu *,ROU,31,Oscar Hernandez,ESP,,6 - 1,1 - 6,6 - 4,6 - 3,,
1,46,Rajeev Ram,USA,,Yuri Schukin *,KAZ,,6 - 3,4 - 6,2 - 6,4 - 6,,
1,47,Kei Nishikori *,JPN,,Santiago Giraldo,COL,,2 - 6,4 - 6,7 - 6 (7 - 3),6 - 2,6 - 4,
1,48,Evgeny Korolev,KAZ,,Novak Djokovic *,SRB,3,1 - 6,6 - 3,1 - 6,3 - 6,,
1,49,Fernando Verdasco *,ESP,7,Igor Kunitsyn,RUS,,6 - 4,6 - 2,6 - 2,,,
1,50,Florent Serra *,FRA,,Michael Russell,USA,,6 - 4,6 - 0,6 - 1,,,
1,51,Santiago Ventura,ESP,,Andreas Seppi *,ITA,,5 - 7,4 - 6,5 - 7,,,
1,52,Karol Beck,SVK,,Philipp Kohlschreiber *,GER,30,6 - 7 (7 - 9),1 - 6,1 - 6,,,
1,53,Nicolas Almagro *,ESP,19,Robin Haase,NED,,6 - 4,3 - 6,4 - 6,7 - 6 (7 - 3),6 - 4,
1,54,Kristof Vliegen,BEL,,Steve Darcis *,BEL,,1 - 6,4 - 6,4 - 6,,,
1,55,Arnaud Clement,FRA,,Alexandr Dolgopolov Jr *,UKR,,6 - 3,6 - 7 (5 - 7),6 - 3,3 - 6,3 - 6,
1,56,Thiago Alves,BRA,,Fernando Gonzalez *,CHI,12,2 - 6,6 - 4,4 - 6,4 - 6,,
1,57,Ivan Ljubicic *,CRO,14,Yen-Hsun Lu,TPE,,7 - 6 (7 - 5),7 - 5,6 - 3,,,
1,58,Michael Berrer,GER,,Mardy Fish *,USA,,7 - 5,4 - 6,6 - 3,1 - 6,3 - 6,
1,59,Pablo Andujar *,ESP,,Simone Bolelli,ITA,,7 - 6 (7 - 2),6 - 4,6 - 2,,,
1,60,Michael Llodra,FRA,,Thomaz Bellucci *,BRA,24,4 - 6,2 - 6,2 - 6,,,
1,61,Lleyton Hewitt *,AUS,28,Jeremy Chardy,FRA,,7 - 5,6 - 0,6 - 4,,,
1,62,Denis Istomin *,UZB,,Benjamin Becker,GER,,7 - 5,7 - 5,6 - 3,,,
1,63,Horacio Zeballos *,ARG,,Martin Fischer,AUT,,7 - 6 (8 - 6),6 - 7 (8 - 10),1 - 6,6 - 4,8 - 6,
1,64,Gianni Mina,FRA,,Rafael Nadal *,ESP,2,2 - 6,2 - 6,2 - 6,,,
2,1,Roger Federer *,SUI,1,Alejandro Falla,COL,,7 - 6 (7 - 4),6 - 2,6 - 4,,,
2,2,Olivier Rochus,BEL,,Julian Reister *,GER,,2 - 6,2 - 6,6 - 7 (5 - 7),,,
2,3,Stanislas Wawrinka *,SUI,20,Andreas Beck,GER,,6 - 1,6 - 4,6 - 4,,,
2,4,Fabio Fognini *,ITA,,Gael Monfils,FRA,13,2 - 6,4 - 6,7 - 5,6 - 4,9 - 7,
2,5,Marin Cilic *,CRO,10,Daniel Gimeno-Traver,ESP,,6 - 3,7 - 6 (7 - 4),6 - 2,,,
2,6,Leonardo Mayer *,ARG,,Julien Benneteau,FRA,,6 - 7 (4 - 7),6 - 3,6 - 4,6 - 4,,
2,7,Albert Montanes *,ESP,29,Tobias Kamke,GER,,6 - 3,6 - 2,6 - 1,,,
2,8,Taylor Dent,USA,,Robin Soderling *,SWE,5,0 - 6,1 - 6,1 - 6,,,
2,9,Andy Murray *,GBR,4,Juan Ignacio Chela,ARG,,6 - 2,6 - 7 (5 - 7),6 - 3,6 - 2,,
2,10,Marcel Granollers,ESP,,Marcos Baghdatis *,CYP,25,6 - 4,1 - 6,5 - 7,2 - 6,,
2,11,John Isner *,USA,17,Marco Chiudinelli,SUI,,6 - 7 (3 - 7),7 - 6 (7 - 3),7 - 6 (9 - 7),6 - 4,,
2,12,Edouard Roger-Vasselin,FRA,,Tomas Berdych *,CZE,15,5 - 7,1 - 6,4 - 6,,,
2,13,Mikhail Youzhny *,RUS,11,Lukas Lacko,SVK,,6 - 7 (8 - 10),6 - 3,6 - 3,6 - 2,,
2,14,Carsten Ball,AUS,,Viktor Troicki *,SRB,,4 - 6,3 - 6,3 - 6,,,
2,15,Guillermo Garcia-Lopez,ESP,32,Thiemo De Bakker *,NED,,3 - 6,6 - 3,6 - 7 (5 - 7),5 - 7,,
2,16,Josselin Ouanna,FRA,,Jo-Wilfried Tsonga *,FRA,8,0 - 6,1 - 6,4 - 6,,,
2,17,Andy Roddick *,USA,6,Blaz Kavcic,SLO,,6 - 3,5 - 7,6 - 4,6 - 2,,
2,18,Teimuraz Gabashvili *,RUS,,Grega Zemlja,SLO,,6 - 3,6 - 1,6 - 1,,,
2,19,Jurgen Melzer *,AUT,22,Nicolas Mahut,FRA,,6 - 1,3 - 6,7 - 6 (9 - 7),6 - 4,,
2,20,Xavier Malisse,BEL,,David Ferrer *,ESP,9,2 - 6,2 - 6,0 - 2,,,Retired
2,21,Juan Carlos Ferrero *,ESP,16,Pere Riba,ESP,,7 - 6 (7 - 5),6 - 7 (13 - 15),6 - 2,6 - 2,,
2,22,Potito Starace,ITA,,Robby Ginepri *,USA,,6 - 3,4 - 6,3 - 6,3 - 6,,
2,23,Victor Hanescu *,ROU,31,Yuri Schukin,KAZ,,6 - 3,6 - 4,6 - 2,,,
2,24,Kei Nishikori,JPN,,Novak Djokovic *,SRB,3,1 - 6,4 - 6,4 - 6,,,
2,25,Fernando Verdasco *,ESP,7,Florent Serra,FRA,,6 - 2,6 - 2,0 - 6,6 - 4,,
2,26,Andreas Seppi,ITA,,Philipp Kohlschreiber *,GER,30,6 - 7 (5 - 7),3 - 6,5 - 7,,,
2,27,Nicolas Almagro *,ESP,19,Steve Darcis,BEL,,6 - 3,6 - 0,7 - 5,,,
2,28,Alexandr Dolgopolov Jr *,UKR,,Fernando Gonzalez,CHI,12,6 - 3,6 - 4,6 - 3,,,
2,29,Ivan Ljubicic *,CRO,14,Mardy Fish,USA,,6 - 2,6 - 7 (8 - 10),4 - 6,6 - 2,10 - 8,
2,30,Pablo Andujar,ESP,,Thomaz Bellucci *,BRA,24,6 - 1,3 - 6,6 - 2,4 - 6,2 - 6,
2,31,Lleyton Hewitt *,AUS,28,Denis Istomin,UZB,,1 - 6,6 - 3,6 - 4,2 - 6,6 - 2,
2,32,Horacio Zeballos,ARG,,Rafael Nadal *,ESP,2,2 - 6,2 - 6,3 - 6,,,
3,1,Roger Federer *,SUI,1,Julian Reister,GER,,6 - 4,6 - 0,6 - 4,,,
3,2,Stanislas Wawrinka *,SUI,20,Fabio Fognini,ITA,,6 - 3,6 - 4,6 - 1,,,
3,3,Marin Cilic *,CRO,10,Leonardo Mayer,ARG,,6 - 4,3 - 6,7 - 5,6 - 7 (5 - 7),6 - 4,
3,4,Albert Montanes,ESP,29,Robin Soderling *,SWE,5,4 - 6,5 - 7,6 - 2,3 - 6,,
3,5,Andy Murray *,GBR,4,Marcos Baghdatis,CYP,25,6 - 2,6 - 3,0 - 6,6 - 2,,
3,6,John Isner,USA,17,Tomas Berdych *,CZE,15,2 - 6,2 - 6,1 - 6,,,
3,7,Mikhail Youzhny *,RUS,11,Viktor Troicki,SRB,,2 - 6,7 - 6 (7 - 4),6 - 2,6 - 3,,
3,8,Thiemo De Bakker,NED,,Jo-Wilfried Tsonga *,FRA,8,7 - 6 (8 - 6),6 - 7 (4 - 7),3 - 6,4 - 6,,
3,9,Andy Roddick,USA,6,Teimuraz Gabashvili *,RUS,,4 - 6,4 - 6,2 - 6,,,
3,10,Jurgen Melzer *,AUT,22,David Ferrer,ESP,9,6 - 4,6 - 0,7 - 6 (7 - 1),,,
3,11,Juan Carlos Ferrero,ESP,16,Robby Ginepri *,USA,,5 - 7,3 - 6,6 - 3,6 - 2,4 - 6,
3,12,Victor Hanescu,ROU,31,Novak Djokovic *,SRB,3,3 - 6,6 - 3,3 - 6,2 - 6,,
3,13,Fernando Verdasco *,ESP,7,Philipp Kohlschreiber,GER,30,2 - 6,6 - 3,6 - 3,6 - 7 (1 - 7),6 - 4,
3,14,Nicolas Almagro *,ESP,19,Alexandr Dolgopolov Jr,UKR,,6 - 3,6 - 3,6 - 4,,,
3,15,Ivan Ljubicic,CRO,14,Thomaz Bellucci *,BRA,24,6 - 7 (4 - 7),2 - 6,4 - 6,,,
3,16,Lleyton Hewitt,AUS,28,Rafael Nadal *,ESP,2,3 - 6,4 - 6,3 - 6,,,
4,1,Roger Federer *,SUI,1,Stanislas Wawrinka,SUI,20,6 - 3,7 - 6 (7 - 5),6 - 2,,,
4,2,Marin Cilic,CRO,10,Robin Soderling *,SWE,5,4 - 6,4 - 6,2 - 6,,,
4,3,Andy Murray,GBR,4,Tomas Berdych *,CZE,15,4 - 6,5 - 7,3 - 6,,,
4,4,Mikhail Youzhny *,RUS,11,Jo-Wilfried Tsonga,FRA,8,6 - 2,,,,,Retired
4,5,Teimuraz Gabashvili,RUS,,Jurgen Melzer *,AUT,22,6 - 7 (6 - 8),6 - 4,1 - 6,4 - 6,,
4,6,Robby Ginepri,USA,,Novak Djokovic *,SRB,3,4 - 6,6 - 2,1 - 6,2 - 6,,
4,7,Fernando Verdasco,ESP,7,Nicolas Almagro *,ESP,19,1 - 6,6 - 4,1 - 6,4 - 6,,
4,8,Thomaz Bellucci,BRA,24,Rafael Nadal *,ESP,2,2 - 6,5 - 7,4 - 6,,,
5,1,Roger Federer,SUI,1,Robin Soderling *,SWE,5,6 - 3,3 - 6,5 - 7,4 - 6,,
5,2,Tomas Berdych *,CZE,15,Mikhail Youzhny,RUS,11,6 - 3,6 - 1,6 - 2,,,
5,3,Jurgen Melzer *,AUT,22,Novak Djokovic,SRB,3,3 - 6,2 - 6,6 - 2,7 - 6 (7 - 3),6 - 4,
5,4,Nicolas Almagro,ESP,19,Rafael Nadal *,ESP,2,6 - 7 (2 - 7),6 - 7 (3 - 7),4 - 6,,,
6,1,Robin Soderling *,SWE,5,Tomas Berdych,CZE,15,6 - 3,3 - 6,5 - 7,6 - 3,6 - 3,
6,2,Jurgen Melzer,AUT,22,Rafael Nadal *,ESP,2,2 - 6,3 - 6,6 - 7 (6 - 8),,,
7,1,Robin Soderling,SWE,5,Rafael Nadal *,ESP,2,4 - 6,2 - 6,4 - 6,,,
