Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,5,Venus Williams,USA,,Jie Zheng *,CHN,,3 - 6,6 - 2,6 - 7 (5 - 7),,,
2,6,Coco Vandeweghe,USA,,Carla Suarez Navarro *,ESP,18,3 - 6,4 - 6,,,,
2,7,Kaia Kanepi *,EST,25,Anna Schmiedlova,SVK,,6 - 4,6 - 1,,,,
2,8,Eugenie Bouchard,CAN,,Angelique Kerber *,GER,8,4 - 6,6 - 2,3 - 6,,,
2,9,Agnieszka Radwanska *,POL,3,M.Torro-Flor,ESP,,6 - 0,7 - 5,,,,
2,10,Ashleigh Barty,AUS,,A.Pavlyuchenkova *,RUS,32,4 - 6,0 - 6,,,,
2,11,Ekaterina Makarova *,RUS,24,Bethanie Mattek-Sands,USA,,6 - 4,6 - 4,,,,
2,12,Paula Ormaechea,ARG,,Sabine Lisicki *,GER,16,2 - 6,3 - 6,,,,
2,13,Jelena Jankovic *,SRB,9,Alisa Kleybanova,RUS,,6 - 3,6 - 2,,,,
2,14,Kurumi Nara *,JPN,,Sorana Cirstea,ROU,19,7 - 5,6 - 1,,,,
2,15,Laura Robson *,GBR,30,Caroline Garcia,FRA,,6 - 4,7 - 6 (7 - 5),,,,
2,16,Sofia Arvidsson,SWE,,Na Li *,CHN,5,2 - 6,2 - 6,,,,
2,17,Caroline Wozniacki *,DEN,6,Chanelle Scheepers,RSA,,6 - 1,6 - 2,,,,
2,18,Camila Giorgi *,ITA,,Su-Wei Hsieh,TPE,,6 - 4,7 - 6 (10 - 8),,,,
2,19,Elena Vesnina,RUS,22,Karin Knapp *,ITA,,1 - 6,4 - 6,,,,
2,20,Lucie Safarova,CZE,,Roberta Vinci *,ITA,10,6 - 4,1 - 6,2 - 6,,,
2,21,Maria Kirilenko *,RUS,14,M.Larcher De Brito,POR,,6 - 3,6 - 1,,,,
2,22,Donna Vekic,CRO,,Simona Halep *,ROU,21,2 - 6,1 - 6,,,,
2,23,Svetlana Kuznetsova *,RUS,27,Shuai Peng,CHN,,6 - 1,4 - 6,6 - 4,,,
2,24,Flavia Pennetta *,ITA,,Sara Errani,ITA,4,6 - 3,6 - 1,,,,
2,25,Petra Kvitova *,CZE,7,Bojana Jovanovski,SRB,,6 - 2,6 - 4,,,,
2,26,Alison Riske *,USA,,Mona Barthel,GER,28,6 - 4,6 - 2,,,,
2,27,Julia Glushko *,ISR,,Sachia Vickery,USA,,7 - 5,6 - 3,,,,
2,28,Daniela Hantuchova *,SVK,,Victoria Duval,USA,,6 - 2,6 - 3,,,,
2,29,Ana Ivanovic *,SRB,13,Alexandra Dulgheru,ROU,,6 - 2,6 - 1,,,,
2,30,Christina McHale *,USA,,Elina Svitolina,UKR,,6 - 4,3 - 6,7 - 5,,,
2,31,Alize Cornet *,FRA,26,Ajla Tomljanovic,CRO,,6 - 2,6 - 2,,,,
2,32,Aleksandra Wozniak,CAN,,Victoria Azarenka *,BLR,2,3 - 6,1 - 6,,,,
3,1,Serena Williams *,USA,1,Yaroslava Shvedova,KAZ,,6 - 3,6 - 1,,,,
3,2,Jamie Hampton,USA,23,Sloane Stephens *,USA,15,1 - 6,3 - 6,,,,
3,3,Jie Zheng,CHN,,Carla Suarez Navarro *,ESP,18,2 - 6,4 - 6,,,,
3,4,Kaia Kanepi,EST,25,Angelique Kerber *,GER,8,0 - 6,4 - 6,,,,
3,5,Agnieszka Radwanska *,POL,3,A.Pavlyuchenkova,RUS,32,6 - 4,7 - 6 (7 - 1),,,,
3,6,Ekaterina Makarova *,RUS,24,Sabine Lisicki,GER,16,6 - 4,7 - 5,,,,
3,7,Jelena Jankovic *,SRB,9,Kurumi Nara,JPN,,6 - 4,7 - 6 (7 - 5),,,,
3,8,Laura Robson,GBR,30,Na Li *,CHN,5,2 - 6,5 - 7,,,,
3,9,Caroline Wozniacki,DEN,6,Camila Giorgi *,ITA,,6 - 4,4 - 6,3 - 6,,,
3,10,Karin Knapp,ITA,,Roberta Vinci *,ITA,10,4 - 6,3 - 6,,,,
3,11,Maria Kirilenko,RUS,14,Simona Halep *,ROU,21,1 - 6,0 - 6,,,,
3,12,Svetlana Kuznetsova,RUS,27,Flavia Pennetta *,ITA,,5 - 7,1 - 6,,,,
3,13,Petra Kvitova,CZE,7,Alison Riske *,USA,,3 - 6,0 - 6,,,,
3,14,Julia Glushko,ISR,,Daniela Hantuchova *,SVK,,6 - 3,5 - 7,6 - 7 (4 - 7),,,
3,15,Ana Ivanovic *,SRB,13,Christina McHale,USA,,4 - 6,7 - 5,6 - 4,,,
3,16,Alize Cornet,FRA,26,Victoria Azarenka *,BLR,2,7 - 6 (7 - 2),3 - 6,2 - 6,,,
4,1,Serena Williams *,USA,1,Sloane Stephens,USA,15,6 - 4,6 - 1,,,,
4,2,Carla Suarez Navarro *,ESP,18,Angelique Kerber,GER,8,4 - 6,6 - 3,7 - 6 (7 - 3),,,
4,3,Agnieszka Radwanska,POL,3,Ekaterina Makarova *,RUS,24,4 - 6,4 - 6,,,,
4,4,Jelena Jankovic,SRB,9,Na Li *,CHN,5,3 - 6,0 - 6,,,,
4,5,Camila Giorgi,ITA,,Roberta Vinci *,ITA,10,4 - 6,2 - 6,,,,
4,6,Simona Halep,ROU,21,Flavia Pennetta *,ITA,,2 - 6,6 - 7 (3 - 7),,,,
4,7,Alison Riske,USA,,Daniela Hantuchova *,SVK,,3 - 6,7 - 5,2 - 6,,,
4,8,Ana Ivanovic,SRB,13,Victoria Azarenka *,BLR,2,6 - 4,3 - 6,4 - 6,,,
5,1,Serena Williams *,USA,1,Carla Suarez Navarro,ESP,18,6 - 0,6 - 0,,,,
5,2,Ekaterina Makarova,RUS,24,Na Li *,CHN,5,4 - 6,7 - 6 (7 - 5),2 - 6,,,
5,3,Roberta Vinci,ITA,10,Flavia Pennetta *,ITA,,4 - 6,1 - 6,,,,
5,4,Daniela Hantuchova,SVK,,Victoria Azarenka *,BLR,2,2 - 6,3 - 6,,,,
6,1,Serena Williams *,USA,1,Na Li,CHN,5,6 - 0,6 - 3,,,,
6,2,Flavia Pennetta,ITA,,Victoria Azarenka *,BLR,2,4 - 6,2 - 6,,,,
7,1,Serena Williams *,USA,1,Victoria Azarenka,BLR,2,7 - 5,6 - 7 (6 - 8),6 - 1,,,
