Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,1,Victoria Azarenka *,BLR,1,Monica Niculescu,ROU,,6 - 1,6 - 4,,,,
1,2,Eleni Daniilidou *,GRE,,Karolina Pliskova,CZE,,7 - 5,5 - 7,6 - 4,,,
1,3,Luksika Kumkhum *,THA,,Sofia Arvidsson,SWE,,7 - 6 (7 - 5),6 - 4,,,,
1,4,Jamie Hampton *,USA,,Urszula Radwanska,POL,31,6 - 2,6 - 4,,,,
1,5,Varvara Lepchenko *,USA,21,Polona Hercog,SLO,,6 - 4,6 - 1,,,,
1,6,Caroline Garcia,FRA,,Elena Vesnina *,RUS,,6 - 3,3 - 6,1 - 6,,,
1,7,Mathilde Johansson,FRA,,Akgul Amanmuradova *,UZB,,4 - 6,2 - 6,,,,
1,8,Silvia Soler-Espinosa,ESP,,Roberta Vinci *,ITA,16,3 - 6,5 - 7,,,,
1,9,Caroline Wozniacki *,DEN,10,Sabine Lisicki,GER,,2 - 6,6 - 3,6 - 3,,,
1,10,Andrea Hlavackova,CZE,,Donna Vekic *,CRO,,1 - 6,2 - 6,,,,
1,11,Daria Gavrilova *,RUS,,Lauren Davis,USA,,6 - 3,6 - 7 (2 - 7),6 - 4,,,
1,12,Lesia Tsurenko *,UKR,,Anastasia Pavlyuchenkova,RUS,24,7 - 5,3 - 6,7 - 5,,,
1,13,Su-Wei Hsieh *,TPE,26,Lara Arruabarrena-Vecino,ESP,,7 - 6 (7 - 5),6 - 2,,,,
1,14,Svetlana Kuznetsova *,RUS,,Lourdes Dominguez Lino,ESP,,6 - 2,6 - 1,,,,
1,15,Yulia Putintseva *,KAZ,,Christina McHale,USA,,6 - 1,6 - 7 (0 - 7),6 - 2,,,
1,16,Carla Suarez Navarro *,ESP,,Sara Errani,ITA,7,6 - 4,6 - 4,,,,
1,17,Serena Williams *,USA,3,Edina Gallovits-Hall,ROU,,6 - 0,6 - 0,,,,
1,18,Magdalena Rybarikova,SVK,,Garbine Muguruza *,ESP,,6 - 4,1 - 6,12 - 14,,,
1,19,Ayumi Morita *,JPN,,Anna Tatishvili,GEO,,6 - 3,6 - 3,,,,
1,20,Annika Beck *,GER,,Yaroslava Shvedova,KAZ,28,6 - 2,6 - 7 (7 - 9),6 - 3,,,
1,21,Yanina Wickmayer *,BEL,20,Jarmila Gajdosova,AUS,,6 - 1,7 - 5,,,,
1,22,Greta Arn,HUN,,Jana Cepelova *,SVK,,2 - 6,2 - 6,,,,
1,23,Rebecca Marino,CAN,,Shuai Peng *,CHN,,3 - 6,0 - 6,,,,
1,24,Vania King,USA,,Maria Kirilenko *,RUS,14,4 - 6,2 - 6,,,,
1,25,Nadia Petrova,RUS,12,Kimiko Date-Krumm *,JPN,,2 - 6,0 - 6,,,,
1,26,Shahar Peer *,ISR,,Alexandra Panova,RUS,,6 - 4,1 - 6,6 - 3,,,
1,27,Maria-Teresa Torro-Flor,ESP,,Bojana Jovanovski *,SRB,,6 - 2,4 - 6,3 - 6,,,
1,28,Mirjana Lucic-Baroni,CRO,,Lucie Safarova *,CZE,17,6 - 7 (4 - 7),4 - 6,,,,
1,29,Sloane Stephens *,USA,29,Simona Halep,ROU,,6 - 1,6 - 1,,,,
1,30,Kristina Mladenovic *,FRA,,Timea Babos,HUN,,6 - 3,4 - 6,11 - 9,,,
1,31,Melanie Oudin,USA,,Laura Robson *,GBR,,2 - 6,3 - 6,,,,
1,32,Francesca Schiavone,ITA,,Petra Kvitova *,CZE,8,4 - 6,6 - 2,2 - 6,,,
1,33,Na Li *,CHN,6,Sesil Karatantcheva,KAZ,,6 - 1,6 - 3,,,,
1,34,Pauline Parmentier,FRA,,Olga Govortsova *,BLR,,6 - 2,3 - 6,2 - 6,,,
1,35,Kristyna Pliskova *,CZE,,Sacha Jones,AUS,,6 - 3,6 - 2,,,,
1,36,Coco Vandeweghe,USA,,Sorana Cirstea *,ROU,27,4 - 6,2 - 6,,,,
1,37,Julia Goerges *,GER,18,Vera Dushevina,RUS,,7 - 5,2 - 6,6 - 4,,,
1,38,Romina Oprandi *,SUI,,Tsvetana Pironkova,BUL,,4 - 6,7 - 5,6 - 2,,,
1,39,Yuxuan Zhang,CHN,,Jie Zheng *,CHN,,1 - 6,6 - 3,4 - 6,,,
1,40,Kai-Chen Chang,TPE,,Samantha Stosur *,AUS,9,6 - 7 (3 - 7),3 - 6,,,,
1,41,Ana Ivanovic *,SRB,13,Melinda Czink,HUN,,6 - 2,6 - 1,,,,
1,42,Yung-Jan Chan *,TPE,,Daniela Hantuchova,SVK,,6 - 1,1 - 6,6 - 1,,,
1,43,Maria Joao Koehler *,POR,,Karin Knapp,ITA,,3 - 6,6 - 3,6 - 3,,,
1,44,Johanna Larsson,SWE,,Jelena Jankovic *,SRB,22,2 - 6,2 - 6,,,,
1,45,Mona Barthel,GER,32,Ksenia Pervak *,KAZ,,5 - 7,6 - 2,4 - 6,,,
1,46,Heather Watson *,GBR,,Alexandra Cadantu,ROU,,2 - 6,6 - 3,6 - 2,,,
1,47,Irina-Camelia Begu *,ROU,,Arantxa Rus,NED,,6 - 4,6 - 2,,,,
1,48,Bojana Bobusic,AUS,,Agnieszka Radwanska *,POL,4,5 - 7,0 - 6,,,,
1,49,Angelique Kerber *,GER,5,Elina Svitolina,UKR,,6 - 2,6 - 4,,,,
1,50,Lucie Hradecka *,CZE,,Kiki Bertens,NED,,6 - 2,7 - 6 (10 - 8),,,,
1,51,Casey Dellacqua,AUS,,Madison Keys *,USA,,4 - 6,6 - 7 (0 - 7),,,,
1,52,Stefanie Voegele,SUI,,Tamira Paszek *,AUT,30,6 - 4,4 - 6,5 - 7,,,
1,53,Ekaterina Makarova *,RUS,19,Michelle Larcher De Brito,POR,,6 - 2,7 - 5,,,,
1,54,Camila Giorgi,ITA,,Stephanie Foretz Gacon *,FRA,,2 - 6,3 - 6,,,,
1,55,Vesna Dolonc *,SRB,,Olivia Rogowska,AUS,,5 - 7,7 - 5,8 - 6,,,
1,56,Anabel Medina Garrigues,ESP,,Marion Bartoli *,FRA,11,2 - 6,4 - 6,,,,
1,57,Dominika Cibulkova *,SVK,15,Ashleigh Barty,AUS,,3 - 6,6 - 0,6 - 1,,,
1,58,Mandy Minella,LUX,,Valeria Savinykh *,RUS,,6 - 7 (4 - 7),1 - 6,,,,
1,59,Kirsten Flipkens *,BEL,,Nina Bratchikova,RUS,,6 - 4,6 - 3,,,,
1,60,Chanelle Scheepers,RSA,,Klara Zakopalova *,CZE,23,1 - 6,2 - 6,,,,
1,61,Venus Williams *,USA,25,Galina Voskoboeva,KAZ,,6 - 1,6 - 0,,,,
1,62,Alize Cornet *,FRA,,Marina Erakovic,NZL,,7 - 5,6 - 7 (3 - 7),10 - 8,,,
1,63,Petra Martic,CRO,,Misaki Doi *,JPN,,3 - 6,4 - 6,,,,
1,64,Olga Puchkova,RUS,,Maria Sharapova *,RUS,2,0 - 6,0 - 6,,,,
2,1,Victoria Azarenka *,BLR,1,Eleni Daniilidou,GRE,,6 - 1,6 - 0,,,,
2,2,Luksika Kumkhum,THA,,Jamie Hampton *,USA,,1 - 6,2 - 6,,,,
2,3,Varvara Lepchenko,USA,21,Elena Vesnina *,RUS,,4 - 6,2 - 6,,,,
2,4,Akgul Amanmuradova,UZB,,Roberta Vinci *,ITA,16,3 - 6,2 - 6,,,,
2,5,Caroline Wozniacki *,DEN,10,Donna Vekic,CRO,,6 - 1,6 - 4,,,,
2,6,Daria Gavrilova,RUS,,Lesia Tsurenko *,UKR,,5 - 7,3 - 6,,,,
