Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,56,David Guez,FRA,,Richard Gasquet *,FRA,9,5 - 7,4 - 6,1 - 6,,,
1,57,Fabio Fognini *,ITA,15,Alex Bogomolov Jr.,RUS,,6 - 3,6 - 2,,,,Retired
1,58,Dudi Sela,ISR,,Jarkko Nieminen *,FIN,,6 - 3,6 - 7 (3 - 7),7 - 6 (7 - 3),3 - 6,3 - 6,
1,59,Santiago Giraldo,COL,,Sam Querrey *,USA,,3 - 6,2 - 6,6 - 3,6 - 7 (3 - 7),,
1,60,Juan Monaco,ARG,,Ernests Gulbis *,LAT,23,6 - 1,4 - 6,6 - 7 (4 - 7),2 - 6,,
1,61,Dmitry Tursunov *,RUS,30,Michael Russell,USA,,6 - 2,6 - 2,6 - 3,,,
1,62,Marcos Baghdatis,CYP,,Denis Istomin *,UZB,,4 - 6,5 - 7,4 - 6,,,
1,63,Leonardo Mayer *,ARG,,Albert Montanes,ESP,,6 - 1,6 - 3,6 - 1,,,
1,64,Lukas Lacko,SVK,,Novak Djokovic *,SRB,2,3 - 6,6 - 7 (2 - 7),1 - 6,,,
2,1,Rafael Nadal *,ESP,1,Thanasi Kokkinakis,AUS,,6 - 2,6 - 4,6 - 2,,,
2,2,Jack Sock,USA,,Gael Monfils *,FRA,25,6 - 7 (2 - 7),5 - 7,2 - 6,,,
2,3,Andreas Seppi,ITA,24,Donald Young *,USA,,4 - 6,6 - 2,3 - 6,6 - 4,5 - 7,
2,4,Dusan Lajovic,SRB,,Kei Nishikori *,JPN,16,1 - 6,1 - 6,6 - 7 (3 - 7),,,
2,5,Milos Raonic *,CAN,11,Victor Hanescu,ROU,,7 - 6 (11 - 9),6 - 4,6 - 4,,,
2,6,Yen-Hsun Lu,TPE,,Grigor Dimitrov *,BUL,22,3 - 6,3 - 6,6 - 7 (11 - 13),,,
2,7,Benoit Paire *,FRA,27,Nick Kyrgios,AUS,,6 - 7 (5 - 7),6 - 7 (5 - 7),6 - 4,6 - 2,6 - 2,
2,8,Roberto Bautista Agut *,ESP,,Juan Martin Del Potro,ARG,5,4 - 6,6 - 3,5 - 7,6 - 4,7 - 5,
2,9,Andy Murray *,GBR,4,Vincent Millot,FRA,,6 - 2,6 - 2,7 - 5,,,
2,10,Michael Berrer,GER,,Feliciano Lopez *,ESP,26,4 - 6,6 - 7 (6 - 8),4 - 6,,,
2,11,Stephane Robert *,FRA,,Michal Przysiezny,POL,,7 - 6 (7 - 3),6 - 1,6 - 7 (3 - 7),6 - 1,,
2,12,Blaz Rola,SLO,,Martin Klizan *,SVK,,4 - 6,3 - 6,7 - 5,6 - 7 (2 - 7),,
2,13,Jo-Wilfried Tsonga *,FRA,10,Thomaz Bellucci,BRA,,7 - 6 (8 - 6),6 - 4,6 - 4,,,
2,14,Marin Cilic,CRO,,Gilles Simon *,FRA,18,6 - 4,6 - 7 (3 - 7),7 - 6 (7 - 5),1 - 6,2 - 6,
2,15,Fernando Verdasco,ESP,31,Teymuraz Gabashvili *,RUS,,6 - 7 (1 - 7),6 - 3,6 - 2,4 - 6,4 - 6,
2,16,Blaz Kavcic,SLO,,Roger Federer *,SUI,6,2 - 6,1 - 6,6 - 7 (4 - 7),,,
2,17,Tomas Berdych *,CZE,7,Kenny De Schepper,FRA,,6 - 4,6 - 1,6 - 3,,,
2,18,Damir Dzumhur *,BIH,,Ivan Dodig,CRO,32,4 - 6,4 - 6,6 - 3,4 - 1,,Retired
2,19,Kevin Anderson *,RSA,19,Dominic Thiem,AUT,,6 - 4,6 - 3,6 - 4,,,
2,20,Edouard Roger-Vasselin *,FRA,,Guillermo Garcia-Lopez,ESP,,7 - 6 (7 - 1),6 - 4,4 - 6,6 - 1,,
2,21,Mikhail Youzhny,RUS,14,Florian Mayer *,GER,,4 - 6,6 - 3,3 - 6,6 - 3,3 - 6,
2,22,Pablo Andujar,ESP,,Jerzy Janowicz *,POL,20,6 - 4,6 - 7 (3 - 7),6 - 7 (5 - 7),3 - 6,,
2,23,Jeremy Chardy *,FRA,29,Alexandr Dolgopolov,UKR,,7 - 5,7 - 6 (7 - 5),6 - 7 (3 - 7),7 - 6 (7 - 5),,
2,24,Adrian Mannarino,FRA,,David Ferrer *,ESP,3,6 - 7 (2 - 7),7 - 5,0 - 6,3 - 6,,
2,25,Stanislas Wawrinka *,SUI,8,Alejandro Falla,COL,,6 - 3,6 - 3,6 - 7 (4 - 7),6 - 4,,
2,26,Matthew Ebden,AUS,,Vasek Pospisil *,CAN,28,6 - 3,6 - 7 (6 - 8),6 - 7 (9 - 11),1 - 6,,
2,27,Tommy Robredo *,ESP,17,Julien Benneteau,FRA,,6 - 3,6 - 7 (4 - 7),6 - 1,7 - 6 (8 - 6),,
2,28,Nikolay Davydenko,RUS,,Richard Gasquet *,FRA,9,6 - 7 (3 - 7),4 - 6,4 - 6,,,
2,29,Fabio Fognini *,ITA,15,Jarkko Nieminen,FIN,,7 - 5,6 - 4,3 - 6,6 - 2,,
2,30,Sam Querrey *,USA,,Ernests Gulbis,LAT,23,6 - 2,6 - 3,6 - 4,,,
2,31,Dmitry Tursunov,RUS,30,Denis Istomin *,UZB,,6 - 7 (3 - 7),6 - 4,1 - 6,4 - 6,,
2,32,Leonardo Mayer,ARG,,Novak Djokovic *,SRB,2,0 - 6,4 - 6,4 - 6,,,
3,1,Rafael Nadal *,ESP,1,Gael Monfils,FRA,25,6 - 1,6 - 2,6 - 3,,,
3,2,Donald Young,USA,,Kei Nishikori *,JPN,16,5 - 7,1 - 6,0 - 6,,,
3,3,Milos Raonic,CAN,11,Grigor Dimitrov *,BUL,22,3 - 6,6 - 3,4 - 6,6 - 7 (10 - 12),,
3,4,Benoit Paire,FRA,27,Roberto Bautista Agut *,ESP,,2 - 6,1 - 6,4 - 6,,,
3,5,Andy Murray *,GBR,4,Feliciano Lopez,ESP,26,7 - 6 (7 - 2),6 - 4,6 - 2,,,
3,6,Stephane Robert *,FRA,,Martin Klizan,SVK,,6 - 0,7 - 6 (7 - 2),6 - 4,,,
3,7,Jo-Wilfried Tsonga *,FRA,10,Gilles Simon,FRA,18,7 - 6 (7 - 5),6 - 4,6 - 2,,,
3,8,Teymuraz Gabashvili,RUS,,Roger Federer *,SUI,6,2 - 6,2 - 6,3 - 6,,,
3,9,Tomas Berdych *,CZE,7,Damir Dzumhur,BIH,,6 - 4,6 - 2,6 - 2,,,
3,10,Kevin Anderson *,RSA,19,Edouard Roger-Vasselin,FRA,,3 - 6,4 - 6,6 - 3,7 - 6 (7 - 5),7 - 5,
3,11,Florian Mayer *,GER,,Jerzy Janowicz,POL,20,7 - 5,6 - 2,6 - 2,,,
3,12,Jeremy Chardy,FRA,29,David Ferrer *,ESP,3,2 - 6,6 - 7 (5 - 7),2 - 6,,,
3,13,Stanislas Wawrinka *,SUI,8,Vasek Pospisil,CAN,28,,,,,,Walkover
3,14,Tommy Robredo *,ESP,17,Richard Gasquet,FRA,9,2 - 6,7 - 5,6 - 4,7 - 6 (8 - 6),,
3,15,Fabio Fognini *,ITA,15,Sam Querrey,USA,,7 - 5,6 - 4,6 - 4,,,
3,16,Denis Istomin,UZB,,Novak Djokovic *,SRB,2,3 - 6,3 - 6,5 - 7,,,
4,1,Rafael Nadal *,ESP,1,Kei Nishikori,JPN,16,7 - 6 (7 - 3),7 - 5,7 - 6 (7 - 3),,,
4,2,Grigor Dimitrov *,BUL,22,Roberto Bautista Agut,ESP,,6 - 3,3 - 6,6 - 2,6 - 4,,
4,3,Andy Murray *,GBR,4,Stephane Robert,FRA,,6 - 1,6 - 2,6 - 7 (6 - 8),6 - 2,,
4,4,Jo-Wilfried Tsonga,FRA,10,Roger Federer *,SUI,6,3 - 6,5 - 7,4 - 6,,,
4,5,Tomas Berdych *,CZE,7,Kevin Anderson,RSA,19,6 - 2,6 - 2,6 - 3,,,
4,6,Florian Mayer,GER,,David Ferrer *,ESP,3,7 - 6 (7 - 5),5 - 7,2 - 6,1 - 6,,
4,7,Stanislas Wawrinka *,SUI,8,Tommy Robredo,ESP,17,6 - 3,7 - 6 (7 - 3),7 - 6 (7 - 5),,,
4,8,Fabio Fognini,ITA,15,Novak Djokovic *,SRB,2,3 - 6,0 - 6,2 - 6,,,
5,1,Rafael Nadal *,ESP,1,Grigor Dimitrov,BUL,22,3 - 6,7 - 6 (7 - 3),7 - 6 (9 - 7),6 - 2,,
5,2,Andy Murray,GBR,4,Roger Federer *,SUI,6,3 - 6,4 - 6,7 - 6 (8 - 6),3 - 6,,
5,3,Tomas Berdych *,CZE,7,David Ferrer,ESP,3,6 - 1,6 - 4,2 - 6,6 - 4,,
5,4,Stanislas Wawrinka *,SUI,8,Novak Djokovic,SRB,2,2 - 6,6 - 4,6 - 2,3 - 6,9 - 7,
6,1,Rafael Nadal *,ESP,1,Roger Federer,SUI,6,7 - 6 (7 - 4),6 - 3,6 - 3,,,
6,2,Tomas Berdych,CZE,7,Stanislas Wawrinka *,SUI,8,3 - 6,7 - 6 (7 - 1),6 - 7 (3 - 7),6 - 7 (4 - 7),,
7,1,Rafael Nadal,ESP,1,Stanislas Wawrinka *,SUI,8,3 - 6,2 - 6,6 - 3,3 - 6,,
