Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,3,Radek Stepanek *,CZE,23,Potito Starace,ITA,,6 - 4,4 - 6,6 - 2,4 - 6,6 - 3,
2,4,Fabio Fognini,ITA,,David Ferrer *,ESP,16,2 - 6,2 - 6,3 - 6,,,
2,5,Nikolay Davydenko *,RUS,12,Victor Crivoi,ROU,,6 - 4,6 - 4,6 - 2,,,
2,6,Paul-Henri Mathieu,FRA,,Tomas Berdych *,CZE,20,2 - 6,4 - 6,4 - 6,,,
2,7,Jurgen Melzer *,AUT,26,Benjamin Becker,GER,,7 - 6 (8 - 6),6 - 3,7 - 6 (7 - 1),,,
2,8,Igor Kunitsyn,RUS,,Andy Roddick *,USA,6,4 - 6,2 - 6,6 - 3,2 - 6,,
2,9,Andy Murray *,GBR,3,Ernests Gulbis,LAT,,6 - 2,7 - 5,6 - 3,,,
2,10,Daniel Gimeno-Traver,ESP,,Viktor Troicki *,SRB,30,7 - 6 (7 - 5),0 - 6,6 - 1,3 - 6,5 - 7,
2,11,Stanislas Wawrinka *,SUI,19,Martin Vassallo Arguello,ARG,,6 - 3,6 - 2,6 - 2,,,
2,12,Pablo Cuevas,URU,,Jesse Levine *,USA,,2 - 6,1 - 6,6 - 4,6 - 4,3 - 6,
2,13,Fernando Gonzalez *,CHI,10,Leonardo Mayer,ARG,,6 - 7 (4 - 7),6 - 4,6 - 4,6 - 4,,
2,14,Juan Carlos Ferrero *,ESP,,Fabrice Santoro,FRA,,6 - 7 (1 - 7),6 - 3,6 - 4,6 - 3,,
2,15,Victor Hanescu *,ROU,31,Nicolas Devilder,FRA,,6 - 2,6 - 3,6 - 1,,,
2,16,Thiago Alves,BRA,,Gilles Simon *,FRA,8,7 - 5,3 - 6,4 - 6,4 - 6,,
2,17,Andreas Seppi *,ITA,,Marc Gicquel,FRA,,7 - 5,6 - 4,6 - 7 (3 - 7),5 - 7,6 - 4,
2,18,Vincent Spadea,USA,,Igor Andreev *,RUS,29,3 - 6,5 - 7,2 - 6,,,
2,19,Tommy Haas *,GER,24,Michael Llodra,FRA,,4 - 3,,,,,Retired
2,20,Sam Querrey,USA,,Marin Cilic *,CRO,11,6 - 4,6 - 7 (3 - 7),3 - 6,7 - 6 (7 - 4),4 - 6,
2,21,Tommy Robredo *,ESP,15,Stefan Koubek,AUT,,3 - 6,4 - 6,6 - 4,7 - 6 (7 - 5),6 - 1,
2,22,Dudi Sela *,ISR,,Rainer Schuettler,GER,18,7 - 6 (7 - 3),6 - 3,6 - 2,,,
2,23,Mardy Fish *,USA,28,Janko Tipsarevic,SRB,,6 - 4,3 - 6,6 - 1,6 - 4,,
2,24,Simon Greul,GER,,Novak Djokovic *,SRB,4,5 - 7,1 - 6,4 - 6,,,
2,25,Fernando Verdasco *,ESP,7,Kristof Vliegen,BEL,,7 - 6 (7 - 3),6 - 7 (3 - 7),7 - 6 (7 - 4),6 - 4,,
2,26,Guillermo Canas,ARG,,Albert Montanes *,ESP,32,4 - 6,3 - 6,6 - 4,3 - 6,,
2,27,Ivo Karlovic *,CRO,22,Steve Darcis,BEL,,7 - 5,6 - 3,6 - 4,,,
2,28,Simone Bolelli,ITA,,Jo-Wilfried Tsonga *,FRA,9,,,,,,Walkover
2,29,Robin Soderling *,SWE,13,Marcel Granollers,ESP,,4 - 6,7 - 6 (9 - 7),6 - 4,7 - 5,,
2,30,Nicolas Almagro *,ESP,,Karol Beck,SVK,,6 - 4,7 - 6 (7 - 2),3 - 6,3 - 6,7 - 5,
2,31,Philipp Kohlschreiber *,GER,27,Ivo Minar,CZE,,6 - 4,3 - 6,4 - 6,6 - 2,8 - 6,
2,32,Guillermo Garcia-Lopez,ESP,,Roger Federer *,SUI,2,2 - 6,2 - 6,4 - 6,,,
3,1,Lleyton Hewitt *,AUS,,Philipp Petzschner,GER,,7 - 5,7 - 6 (7 - 3),6 - 3,,,
3,2,Radek Stepanek *,CZE,23,David Ferrer,ESP,16,7 - 5,7 - 5,3 - 6,4 - 6,6 - 4,
3,3,Nikolay Davydenko,RUS,12,Tomas Berdych *,CZE,20,2 - 6,3 - 6,2 - 6,,,
3,4,Jurgen Melzer,AUT,26,Andy Roddick *,USA,6,6 - 7 (2 - 7),6 - 7 (2 - 7),6 - 4,3 - 6,,
3,5,Andy Murray *,GBR,3,Viktor Troicki,SRB,30,6 - 2,6 - 3,6 - 4,,,
3,6,Stanislas Wawrinka *,SUI,19,Jesse Levine,USA,,5 - 7,7 - 5,6 - 3,6 - 3,,
3,7,Fernando Gonzalez,CHI,10,Juan Carlos Ferrero *,ESP,,6 - 4,5 - 7,4 - 6,6 - 4,4 - 6,
3,8,Victor Hanescu,ROU,31,Gilles Simon *,FRA,8,2 - 6,5 - 7,2 - 6,,,
3,9,Andreas Seppi,ITA,,Igor Andreev *,RUS,29,1 - 6,6 - 7 (5 - 7),6 - 4,6 - 7 (5 - 7),,
3,10,Tommy Haas *,GER,24,Marin Cilic,CRO,11,7 - 5,7 - 5,1 - 6,6 - 7 (3 - 7),10 - 8,
3,11,Tommy Robredo,ESP,15,Dudi Sela *,ISR,,6 - 7 (8 - 10),5 - 7,6 - 2,5 - 7,,
3,12,Mardy Fish,USA,28,Novak Djokovic *,SRB,4,4 - 6,4 - 6,4 - 6,,,
3,13,Fernando Verdasco *,ESP,7,Albert Montanes,ESP,32,4 - 6,6 - 1,6 - 4,7 - 6 (7 - 2),,
3,14,Ivo Karlovic *,CRO,22,Jo-Wilfried Tsonga,FRA,9,7 - 6 (7 - 5),6 - 7 (5 - 7),7 - 5,7 - 6 (7 - 5),,
3,15,Robin Soderling *,SWE,13,Nicolas Almagro,ESP,,7 - 6 (9 - 7),6 - 4,6 - 4,,,
3,16,Philipp Kohlschreiber,GER,27,Roger Federer *,SUI,2,3 - 6,2 - 6,7 - 6 (7 - 5),1 - 6,,
4,1,Lleyton Hewitt *,AUS,,Radek Stepanek,CZE,23,4 - 6,2 - 6,6 - 1,6 - 2,6 - 2,
4,2,Tomas Berdych,CZE,20,Andy Roddick *,USA,6,6 - 7 (4 - 7),4 - 6,3 - 6,,,
4,3,Andy Murray *,GBR,3,Stanislas Wawrinka,SUI,19,2 - 6,6 - 3,6 - 3,5 - 7,6 - 3,
4,4,Juan Carlos Ferrero *,ESP,,Gilles Simon,FRA,8,7 - 6 (7 - 4),6 - 3,6 - 2,,,
4,5,Igor Andreev,RUS,29,Tommy Haas *,GER,24,6 - 7 (8 - 10),4 - 6,4 - 6,,,
4,6,Dudi Sela,ISR,,Novak Djokovic *,SRB,4,2 - 6,4 - 6,1 - 6,,,
4,7,Fernando Verdasco,ESP,7,Ivo Karlovic *,CRO,22,6 - 7 (5 - 7),7 - 6 (7 - 4),3 - 6,6 - 7 (9 - 11),,
4,8,Robin Soderling,SWE,13,Roger Federer *,SUI,2,4 - 6,6 - 7 (5 - 7),6 - 7 (5 - 7),,,
5,1,Lleyton Hewitt,AUS,,Andy Roddick *,USA,6,3 - 6,7 - 6 (12 - 10),6 - 7 (1 - 7),6 - 4,4 - 6,
5,2,Andy Murray *,GBR,3,Juan Carlos Ferrero,ESP,,7 - 5,6 - 3,6 - 2,,,
5,3,Tommy Haas *,GER,24,Novak Djokovic,SRB,4,7 - 5,7 - 6 (8 - 6),4 - 6,6 - 3,,
5,4,Ivo Karlovic,CRO,22,Roger Federer *,SUI,2,3 - 6,5 - 7,6 - 7 (3 - 7),,,
6,1,Andy Roddick *,USA,6,Andy Murray,GBR,3,6 - 4,4 - 6,7 - 6 (9 - 7),7 - 6 (7 - 5),,
6,2,Tommy Haas,GER,24,Roger Federer *,SUI,2,6 - 7 (3 - 7),5 - 7,3 - 6,,,
7,1,Andy Roddick,USA,6,Roger Federer *,SUI,2,7 - 5,6 - 7 (6 - 8),6 - 7 (5 - 7),6 - 3,14 - 16,
