Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,34,Somdev Devvarman,IND,,Aleksandr Nedovyesov *,KAZ,,7 - 5,3 - 6,6 - 7 (4 - 7),3 - 6,,
1,35,Alejandro Falla,COL,,Benoit Paire *,FRA,,3 - 6,4 - 6,6 - 7 (4 - 7),,,
1,36,Paolo Lorenzi,ITA,,Roberto Bautista Agut *,ESP,27,3 - 6,5 - 7,2 - 6,,,
1,37,Tommy Robredo *,ESP,17,James Ward,GBR,,4 - 6,6 - 4,6 - 2,6 - 4,,
1,38,Albert Montanes,ESP,,Kenny De Schepper *,FRA,,1 - 3,,,,,Retired
1,39,Nicolas Mahut,FRA,,Mikhail Kukushkin *,KAZ,,3 - 6,7 - 6 (7 - 4),3 - 6,4 - 6,,
1,40,Pierre-Hugues Herbert,FRA,,John Isner *,USA,10,6 - 7 (5 - 7),6 - 7 (4 - 7),5 - 7,,,
1,41,Mikhail Youzhny *,RUS,15,Pablo Carreno Busta,ESP,,3 - 6,1 - 6,6 - 3,6 - 4,6 - 0,
1,42,Radek Stepanek *,CZE,,Facundo Arguello,ARG,,6 - 7 (8 - 10),3 - 6,6 - 4,6 - 3,6 - 2,
1,43,Facundo Bagnis *,ARG,,Julien Benneteau,FRA,,6 - 1,6 - 2,1 - 6,3 - 6,18 - 16,
1,44,Lukasz Kubot,POL,,Ernests Gulbis *,LAT,18,6 - 4,4 - 6,5 - 7,1 - 6,,
1,45,Dmitry Tursunov *,RUS,31,Potito Starace,ITA,,6 - 1,7 - 5,6 - 2,,,
1,46,Filippo Volandri,ITA,,Sam Querrey *,USA,,6 - 7 (3 - 7),4 - 6,3 - 6,,,
1,47,Gastao Elias,POR,,Ds.Schwartzman *,ARG,,4 - 6,2 - 6,5 - 7,,,
1,48,Lukas Lacko,SVK,,Roger Federer *,SUI,4,2 - 6,4 - 6,2 - 6,,,
1,49,Milos Raonic *,CAN,8,Nick Kyrgios,AUS,,6 - 3,7 - 6 (7 - 1),6 - 3,,,
1,50,Lukas Rosol,CZE,,Jiri Vesely *,CZE,,2 - 6,6 - 7 (6 - 8),5 - 7,,,
1,51,Michael Russell,USA,,Alejandro Gonzalez *,COL,,2 - 6,4 - 6,7 - 6 (8 - 6),1 - 6,,
1,52,Ante Pavic,CRO,,Gilles Simon *,FRA,29,1 - 6,1 - 6,3 - 6,,,
1,53,Alexandr Dolgopolov *,UKR,20,Albert Ramos,ESP,,7 - 6 (7 - 4),6 - 4,6 - 1,,,
1,54,Ivan Dodig,CRO,,Marcel Granollers *,ESP,,2 - 2,,,,,Retired
1,55,Robin Haase *,NED,,Nikolay Davydenko,RUS,,7 - 5,6 - 4,6 - 2,,,
1,56,Martin Klizan *,SVK,,Kei Nishikori,JPN,9,7 - 6 (7 - 4),6 - 1,6 - 2,,,
1,57,Jo-Wilfried Tsonga *,FRA,13,Edouard Roger-Vasselin,FRA,,7 - 6 (7 - 4),7 - 5,6 - 2,,,
1,58,David Goffin,BEL,,Jurgen Melzer *,AUT,,4 - 6,7 - 5,5 - 7,4 - 6,,
1,59,Jarkko Nieminen *,FIN,,Michal Przysiezny,POL,,6 - 7 (7 - 9),6 - 4,6 - 7 (3 - 7),6 - 3,6 - 4,
1,60,Victor Estrella Burgos,DOM,,Jerzy Janowicz *,POL,22,1 - 6,4 - 6,7 - 6 (8 - 6),4 - 6,,
1,61,Marin Cilic *,CRO,25,Pablo Andujar,ESP,,6 - 0,6 - 3,7 - 6 (8 - 6),,,
1,62,Miloslav Mecir,SVK,,Tobias Kamke *,GER,,5 - 7,6 - 7 (2 - 7),6 - 7 (1 - 7),,,
1,63,Jeremy Chardy *,FRA,,Daniel Gimeno-Traver,ESP,,7 - 5,6 - 2,6 - 2,,,
1,64,Joao Sousa,POR,,Novak Djokovic *,SRB,2,1 - 6,2 - 6,4 - 6,,,
2,1,Rafael Nadal *,ESP,1,Dominic Thiem,AUT,,6 - 2,6 - 2,6 - 3,,,
2,2,Leonardo Mayer *,ARG,,Teymuraz Gabashvili,RUS,,6 - 2,4 - 6,6 - 4,6 - 4,,
2,3,Jack Sock *,USA,,Steve Johnson,USA,,7 - 5,6 - 4,6 - 2,,,
2,4,Dusan Lajovic *,SRB,,Jurgen Zopp,EST,,6 - 2,6 - 4,6 - 4,,,
2,5,Ivo Karlovic *,CRO,,Andreas Haider-Maurer,AUT,,7 - 5,6 - 3,6 - 4,,,
2,6,Axel Michon,FRA,,Kevin Anderson *,RSA,19,2 - 6,3 - 6,2 - 6,,,
2,7,Andreas Seppi *,ITA,32,Juan Monaco,ARG,,6 - 2,6 - 4,6 - 4,,,
2,8,Simone Bolelli,ITA,,David Ferrer *,ESP,5,2 - 6,3 - 6,2 - 6,,,
2,9,Guillermo Garcia-Lopez *,ESP,,Adrian Mannarino,FRA,,6 - 4,6 - 3,4 - 6,6 - 0,,
2,10,Donald Young *,USA,,Feliciano Lopez,ESP,26,6 - 3,7 - 6 (7 - 1),6 - 3,,,
2,11,Gael Monfils *,FRA,23,Jan-Lennard Struff,GER,,7 - 6 (7 - 4),6 - 4,6 - 1,,,
2,12,Thomaz Bellucci,BRA,,Fabio Fognini *,ITA,14,3 - 6,4 - 6,6 - 7 (2 - 7),,,
2,13,Richard Gasquet *,FRA,12,Carlos Berlocq,ARG,,7 - 6 (7 - 5),6 - 4,6 - 4,,,
2,14,Pablo Cuevas,URU,,Fernando Verdasco *,ESP,24,6 - 4,7 - 6 (8 - 6),5 - 7,4 - 6,3 - 6,
2,15,Philipp Kohlschreiber *,GER,28,Denis Istomin,UZB,,6 - 3,7 - 6 (7 - 5),6 - 2,,,
2,16,Marinko Matosevic,AUS,,Andy Murray *,GBR,7,3 - 6,1 - 6,3 - 6,,,
2,17,Tomas Berdych *,CZE,6,Aleksandr Nedovyesov,KAZ,,6 - 7 (4 - 7),6 - 4,7 - 5,6 - 3,,
2,18,Benoit Paire,FRA,,Roberto Bautista Agut *,ESP,27,4 - 6,6 - 7 (4 - 7),2 - 6,,,
2,19,Tommy Robredo *,ESP,17,Kenny De Schepper,FRA,,6 - 2,6 - 3,6 - 3,,,
2,20,Mikhail Kukushkin,KAZ,,John Isner *,USA,10,7 - 6 (8 - 6),6 - 7 (4 - 7),3 - 6,6 - 7 (4 - 7),,
2,21,Mikhail Youzhny,RUS,15,Radek Stepanek *,CZE,,0 - 6,3 - 6,6 - 3,4 - 6,,
2,22,Facundo Bagnis,ARG,,Ernests Gulbis *,LAT,18,2 - 6,5 - 7,0 - 6,,,
2,23,Dmitry Tursunov *,RUS,31,Sam Querrey,USA,,6 - 4,7 - 5,6 - 1,,,
2,24,Ds.Schwartzman,ARG,,Roger Federer *,SUI,4,3 - 6,4 - 6,4 - 6,,,
2,25,Milos Raonic *,CAN,8,Jiri Vesely,CZE,,7 - 6 (7 - 4),6 - 4,6 - 1,,,
2,26,Alejandro Gonzalez,COL,,Gilles Simon *,FRA,29,4 - 6,0 - 6,2 - 6,,,
2,27,Alexandr Dolgopolov,UKR,20,Marcel Granollers *,ESP,,6 - 1,6 - 3,3 - 6,0 - 6,2 - 6,
2,28,Robin Haase,NED,,Martin Klizan *,SVK,,1 - 6,6 - 3,1 - 6,6 - 1,5 - 7,
2,29,Jo-Wilfried Tsonga *,FRA,13,Jurgen Melzer,AUT,,6 - 2,6 - 3,6 - 4,,,
2,30,Jarkko Nieminen,FIN,,Jerzy Janowicz *,POL,22,6 - 7 (4 - 7),6 - 7 (4 - 7),4 - 6,,,
2,31,Marin Cilic *,CRO,25,Tobias Kamke,GER,,6 - 3,3 - 6,6 - 3,6 - 0,,
2,32,Jeremy Chardy,FRA,,Novak Djokovic *,SRB,2,1 - 6,4 - 6,2 - 6,,,
3,1,Rafael Nadal *,ESP,1,Leonardo Mayer,ARG,,6 - 2,7 - 5,6 - 2,,,
3,2,Jack Sock,USA,,Dusan Lajovic *,SRB,,4 - 6,5 - 7,3 - 6,,,
3,3,Ivo Karlovic,CRO,,Kevin Anderson *,RSA,19,3 - 6,,,,,Retired
3,4,Andreas Seppi,ITA,32,David Ferrer *,ESP,5,2 - 6,6 - 7 (2 - 7),3 - 6,,,
3,5,Guillermo Garcia-Lopez *,ESP,,Donald Young,USA,,6 - 2,6 - 4,2 - 6,6 - 7 (4 - 7),6 - 4,
3,6,Gael Monfils *,FRA,23,Fabio Fognini,ITA,14,5 - 7,6 - 2,6 - 4,0 - 6,6 - 2,
3,7,Richard Gasquet,FRA,12,Fernando Verdasco *,ESP,24,3 - 6,2 - 6,3 - 6,,,
3,8,Philipp Kohlschreiber,GER,28,Andy Murray *,GBR,7,6 - 3,3 - 6,3 - 6,6 - 4,10 - 12,
3,9,Tomas Berdych *,CZE,6,Roberto Bautista Agut,ESP,27,6 - 1,6 - 2,6 - 7 (4 - 7),6 - 4,,
3,10,Tommy Robredo,ESP,17,John Isner *,USA,10,6 - 7 (13 - 15),6 - 7 (3 - 7),7 - 6 (7 - 5),5 - 7,,
3,11,Radek Stepanek,CZE,,Ernests Gulbis *,LAT,18,3 - 6,2 - 6,5 - 7,,,
3,12,Dmitry Tursunov,RUS,31,Roger Federer *,SUI,4,5 - 7,7 - 6 (9 - 7),2 - 6,4 - 6,,
3,13,Milos Raonic *,CAN,8,Gilles Simon,FRA,29,4 - 6,6 - 3,2 - 6,6 - 2,7 - 5,
3,14,Marcel Granollers *,ESP,,Martin Klizan,SVK,,6 - 7 (5 - 7),6 - 2,7 - 6 (7 - 4),7 - 5,,
3,15,Jo-Wilfried Tsonga *,FRA,13,Jerzy Janowicz,POL,22,6 - 4,6 - 4,6 - 3,,,
3,16,Marin Cilic,CRO,25,Novak Djokovic *,SRB,2,3 - 6,2 - 6,7 - 6 (7 - 2),4 - 6,,
4,1,Rafael Nadal *,ESP,1,Dusan Lajovic,SRB,,6 - 1,6 - 2,6 - 1,,,
4,2,Kevin Anderson,RSA,19,David Ferrer *,ESP,5,3 - 6,3 - 6,7 - 6 (7 - 5),1 - 6,,
4,3,Guillermo Garcia-Lopez,ESP,,Gael Monfils *,FRA,23,0 - 6,2 - 6,5 - 7,,,
4,4,Fernando Verdasco,ESP,24,Andy Murray *,GBR,7,4 - 6,5 - 7,6 - 7 (3 - 7),,,
4,5,Tomas Berdych *,CZE,6,John Isner,USA,10,6 - 4,6 - 4,6 - 4,,,
4,6,Ernests Gulbis *,LAT,18,Roger Federer,SUI,4,6 - 7 (5 - 7),7 - 6 (7 - 3),6 - 2,4 - 6,6 - 3,
4,7,Milos Raonic *,CAN,8,Marcel Granollers,ESP,,6 - 3,6 - 3,6 - 3,,,
4,8,Jo-Wilfried Tsonga,FRA,13,Novak Djokovic *,SRB,2,1 - 6,4 - 6,1 - 6,,,
5,1,Rafael Nadal *,ESP,1,David Ferrer,ESP,5,4 - 6,6 - 4,6 - 0,6 - 1,,
5,2,Gael Monfils,FRA,23,Andy Murray *,GBR,7,4 - 6,1 - 6,6 - 4,6 - 1,0 - 6,
5,3,Tomas Berdych,CZE,6,Ernests Gulbis *,LAT,18,3 - 6,2 - 6,4 - 6,,,
5,4,Milos Raonic,CAN,8,Novak Djokovic *,SRB,2,5 - 7,6 - 7 (5 - 7),4 - 6,,,
6,1,Rafael Nadal *,ESP,1,Andy Murray,GBR,7,6 - 3,6 - 2,6 - 1,,,
6,2,Ernests Gulbis,LAT,18,Novak Djokovic *,SRB,2,3 - 6,3 - 6,6 - 3,3 - 6,,
7,1,Rafael Nadal *,ESP,1,Novak Djokovic,SRB,2,3 - 6,7 - 5,6 - 2,6 - 4,,
