Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,1,Victoria Azarenka *,BLR,1,Alexandra Panova,RUS,,6 - 0,6 - 1,,,,
1,2,Barbora Zahlavova Strycova,CZE,,Kirsten Flipkens *,BEL,,3 - 6,6 - 3,3 - 6,,,
1,3,Su-Wei Hsieh,TPE,,Magdalena Rybarikova *,SVK,,3 - 6,6 - 2,3 - 6,,,
1,4,Virginie Razzano,FRA,,Jie Zheng *,CHN,28,6 - 4,2 - 6,,,,Retired
1,5,Julia Goerges,GER,18,Kristyna Pliskova *,CZE,,6 - 7 (4 - 7),1 - 6,,,,
1,6,Mandy Minella *,LUX,,Olivia Rogowska,AUS,,6 - 2,3 - 6,6 - 3,,,
1,7,Stephanie Foretz Gacon,FRA,,Anna Tatishvili *,GEO,,2 - 6,0 - 6,,,,
1,8,Sorana Cirstea *,ROU,,Sabine Lisicki,GER,16,4 - 6,6 - 2,6 - 2,,,
1,9,Na Li *,CHN,9,Heather Watson,GBR,,6 - 2,6 - 3,,,,
1,10,Lesia Tsurenko,UKR,,Casey Dellacqua *,AUS,,2 - 6,3 - 6,,,,
1,11,Samantha Crawford,USA,,Laura Robson *,GBR,,3 - 6,6 - 7 (6 - 8),,,,
1,12,Victoria Duval,USA,,Kim Clijsters *,BEL,23,3 - 6,1 - 6,,,,
1,13,Varvara Lepchenko *,USA,31,Mathilde Johansson,FRA,,6 - 3,3 - 6,7 - 5,,,
1,14,Anastasia Rodionova *,AUS,,Julia Cohen,USA,,6 - 3,6 - 0,,,,
1,15,Edina Gallovits-Hall *,ROU,,Stefanie Voegele,SUI,,7 - 5,6 - 4,,,,
1,16,Petra Martic,CRO,,Samantha Stosur *,AUS,7,1 - 6,1 - 6,,,,
1,17,Maria Sharapova *,RUS,3,Melinda Czink,HUN,,6 - 2,6 - 2,,,,
1,18,Lourdes Dominguez Lino *,ESP,,Sesil Karatantcheva,KAZ,,6 - 4,6 - 1,,,,
1,19,Timea Bacsinszky,SUI,,Mallory Burdette *,USA,,4 - 6,3 - 6,,,,
1,20,Lucie Hradecka *,CZE,,Anabel Medina Garrigues,ESP,27,6 - 3,6 - 3,,,,
1,21,Nadia Petrova *,RUS,19,Jarmila Gajdosova,AUS,,6 - 3,7 - 6 (7 - 3),,,,
1,22,Simona Halep *,ROU,,Iveta Benesova,CZE,,7 - 5,7 - 6 (7 - 5),,,,
1,23,Alexandra Cadantu,ROU,,Aleksandra Wozniak *,CAN,,0 - 6,3 - 6,,,,
1,24,Melanie Oudin,USA,,Lucie Safarova *,CZE,15,4 - 6,0 - 6,,,,
1,25,Marion Bartoli *,FRA,11,Jamie Hampton,USA,,6 - 3,7 - 6 (7 - 5),,,,
1,26,Romina Oprandi *,SUI,,Andrea Petkovic,GER,,6 - 2,7 - 5,,,,
1,27,Kristina Mladenovic *,FRA,,Marina Erakovic,NZL,,7 - 5,6 - 4,,,,
1,28,Daniela Hantuchova,SVK,,Anastasia Pavlyuchenkova *,RUS,17,4 - 6,6 - 7 (1 - 7),,,,
1,29,Yanina Wickmayer *,BEL,25,Julia Glushko,ISR,,7 - 5,6 - 2,,,,
1,30,Pauline Parmentier *,FRA,,Michaella Krajicek,NED,,6 - 2,6 - 4,,,,
1,31,Nicole Gibbs,USA,,Alize Cornet *,FRA,,5 - 7,3 - 6,,,,
1,32,Polona Hercog,SLO,,Petra Kvitova *,CZE,5,6 - 7 (6 - 8),1 - 6,,,,
1,33,Caroline Wozniacki,DEN,8,Irina-Camelia Begu *,ROU,,2 - 6,2 - 6,,,,
1,34,Silvia Soler-Espinosa *,ESP,,Alla Kudryavtseva,RUS,,6 - 3,6 - 2,,,,
1,35,Tsvetana Pironkova *,BUL,,Camila Giorgi,ITA,,6 - 3,6 - 4,,,,
1,36,Ayumi Morita *,JPN,,Monica Niculescu,ROU,26,6 - 3,6 - 3,,,,
1,37,Francesca Schiavone,ITA,22,Sloane Stephens *,USA,,3 - 6,4 - 6,,,,
1,38,Akgul Amanmuradova,UZB,,Tatjana Malek *,GER,,6 - 4,2 - 6,4 - 6,,,
1,39,Kimiko Date-Krumm,JPN,,Sofia Arvidsson *,SWE,,4 - 6,2 - 6,,,,
1,40,Elina Svitolina,UKR,,Ana Ivanovic *,SRB,12,3 - 6,2 - 6,,,,
1,41,Maria Kirilenko *,RUS,14,Chanelle Scheepers,RSA,,6 - 2,6 - 1,,,,
1,42,Agnes Szavay,HUN,,Greta Arn *,HUN,,4 - 6,2 - 3,,,,Retired
1,43,Galina Voskoboeva *,KAZ,,Arantxa Rus,NED,,6 - 1,6 - 3,,,,
1,44,Andrea Hlavackova *,CZE,,Klara Zakopalova,CZE,24,6 - 4,6 - 4,,,,
1,45,Shuai Peng,CHN,32,Elena Vesnina *,RUS,,6 - 7 (5 - 7),1 - 6,,,,
1,46,Ekaterina Makarova *,RUS,,Eleni Daniilidou,GRE,,6 - 1,6 - 4,,,,
1,47,Mirjana Lucic,CRO,,Maria Jose Martinez Sanchez *,ESP,,3 - 6,5 - 7,,,,
1,48,Coco Vandeweghe,USA,,Serena Williams *,USA,4,1 - 6,1 - 6,,,,
1,49,Angelique Kerber *,GER,6,Anne Keothavong,GBR,,6 - 2,6 - 0,,,,
1,50,Bethanie Mattek-Sands,USA,,Venus Williams *,USA,,3 - 6,1 - 6,,,,
1,51,Johanna Konta *,GBR,,Timea Babos,HUN,,6 - 2,7 - 5,,,,
1,52,Olga Govortsova *,BLR,,Tamira Paszek,AUT,29,6 - 3,6 - 4,,,,
1,53,Christina McHale,USA,21,Kiki Bertens *,NED,,4 - 6,6 - 4,3 - 6,,,
1,54,Olga Puchkova *,RUS,,Irina Falconi,USA,,7 - 6 (7 - 5),6 - 7 (2 - 7),6 - 3,,,
1,55,Vera Dushevina *,RUS,,Nastassja Burnett,ITA,,6 - 0,6 - 3,,,,
1,56,Garbine Muguruza,ESP,,Sara Errani *,ITA,10,3 - 6,7 - 6 (8 - 6),1 - 6,,,
1,57,Dominika Cibulkova *,SVK,13,Johanna Larsson,SWE,,6 - 7 (5 - 7),6 - 2,6 - 0,,,
1,58,Bojana Jovanovski *,SRB,,Mona Barthel,GER,,4 - 6,7 - 5,6 - 2,,,
1,59,Vania King,USA,,Yaroslava Shvedova *,KAZ,,4 - 6,2 - 6,,,,
1,60,Urszula Radwanska,POL,,Roberta Vinci *,ITA,20,1 - 6,1 - 6,,,,
1,61,Jelena Jankovic *,SRB,30,Kateryna Bondarenko,UKR,,6 - 1,6 - 2,,,,
1,62,Lara Arruabarrena-Vecino *,ESP,,Shahar Peer,ISR,,6 - 4,7 - 6 (7 - 5),,,,
1,63,Ksenia Pervak,KAZ,,Carla Suarez Navarro *,ESP,,5 - 7,2 - 1,,,,Retired
1,64,Nina Bratchikova,RUS,,Agnieszka Radwanska *,POL,2,1 - 6,1 - 6,,,,
2,1,Victoria Azarenka *,BLR,1,Kirsten Flipkens,BEL,,6 - 2,6 - 2,,,,
2,2,Magdalena Rybarikova,SVK,,Jie Zheng *,CHN,28,3 - 6,1 - 6,,,,
2,3,Kristyna Pliskova,CZE,,Mandy Minella *,LUX,,4 - 6,4 - 6,,,,
2,4,Anna Tatishvili *,GEO,,Sorana Cirstea,ROU,,6 - 7 (5 - 7),6 - 1,6 - 2,,,
2,5,Na Li *,CHN,9,Casey Dellacqua,AUS,,6 - 4,6 - 4,,,,
2,6,Laura Robson *,GBR,,Kim Clijsters,BEL,23,7 - 6 (7 - 4),7 - 6 (7 - 5),,,,
2,7,Varvara Lepchenko *,USA,31,Anastasia Rodionova,AUS,,6 - 2,6 - 2,,,,
2,8,Edina Gallovits-Hall,ROU,,Samantha Stosur *,AUS,7,3 - 6,0 - 6,,,,
2,9,Maria Sharapova *,RUS,3,Lourdes Dominguez Lino,ESP,,6 - 0,6 - 1,,,,
2,10,Mallory Burdette *,USA,,Lucie Hradecka,CZE,,6 - 2,6 - 4,,,,
2,11,Nadia Petrova *,RUS,19,Simona Halep,ROU,,6 - 1,6 - 1,,,,
2,12,Aleksandra Wozniak,CAN,,Lucie Safarova *,CZE,15,3 - 6,6 - 4,2 - 6,,,
2,13,Marion Bartoli *,FRA,11,Romina Oprandi,SUI,,6 - 2,1 - 6,7 - 5,,,
2,14,Kristina Mladenovic *,FRA,,Anastasia Pavlyuchenkova,RUS,17,6 - 1,6 - 2,,,,
2,15,Yanina Wickmayer,BEL,25,Pauline Parmentier *,FRA,,6 - 7 (5 - 7),3 - 6,,,,
