Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,58,Vania King *,USA,,Anastasiya Yakimova,BLR,,2 - 1,,,,,Retired
1,59,Timea Bacsinszky *,SUI,,Vesna Manasieva,RUS,,6 - 3,6 - 4,,,,
1,60,Meghann Shaughnessy,USA,,Daniela Hantuchova *,SVK,22,2 - 6,6 - 4,1 - 6,,,
1,61,Sybille Bammer,AUT,28,Maria Jose Martinez Sanchez *,ESP,,4 - 6,6 - 1,6 - 7 (5 - 7),,,
1,62,Angelique Kerber *,GER,,Andrea Petkovic,GER,,6 - 4,5 - 7,6 - 3,,,
1,63,Melinda Czink *,HUN,,Maria Elena Camerin,ITA,,6 - 3,6 - 4,,,,
1,64,Alexa Glatch,USA,,Serena Williams *,USA,2,4 - 6,1 - 6,,,,
2,1,Dinara Safina *,RUS,1,Kristina Barrois,GER,,6 - 7 (5 - 7),6 - 2,6 - 3,,,
2,2,Tathiana Garbin,ITA,,Petra Kvitova *,CZE,,1 - 6,3 - 6,,,,
2,3,Patty Schnyder,SUI,19,Sara Errani *,ITA,,5 - 7,2 - 6,,,,
2,4,Shuai Peng,CHN,,Yanina Wickmayer *,BEL,,6 - 2,1 - 6,4 - 6,,,
2,5,Kateryna Bondarenko *,UKR,,Shenay Perry,USA,,6 - 1,6 - 1,,,,
2,6,Anastasia Rodionova *,AUS,,Sabine Lisicki,GER,23,6 - 3,3 - 6,7 - 5,,,
2,7,Alona Bondarenko,UKR,30,Gisela Dulko *,ARG,,4 - 6,0 - 6,,,,
2,8,Yaroslava Shvedova *,KAZ,,Jelena Jankovic,SRB,5,6 - 3,6 - 7 (4 - 7),7 - 6 (8 - 6),,,
2,9,Elena Dementieva,RUS,4,Melanie Oudin *,USA,,7 - 5,4 - 6,3 - 6,,,
2,10,Christina McHale,USA,,Maria Sharapova *,RUS,29,2 - 6,1 - 6,,,,
2,11,Jie Zheng *,CHN,21,Alize Cornet,FRA,,1 - 6,6 - 3,6 - 3,,,
2,12,Julie Coin,FRA,,Nadia Petrova *,RUS,13,4 - 6,6 - 7 (3 - 7),,,,
2,13,Caroline Wozniacki *,DEN,9,Petra Martic,CRO,,6 - 1,6 - 0,,,,
2,14,Stephanie Dubois,CAN,,Sorana Cirstea *,ROU,24,4 - 6,7 - 5,4 - 6,,,
2,15,Shahar Peer *,ISR,,Carla Suarez Navarro,ESP,,6 - 2,6 - 0,,,,
2,16,Anastasija Sevastova,LAT,,Svetlana Kuznetsova *,RUS,6,4 - 6,2 - 6,,,,
2,17,Victoria Azarenka *,BLR,8,Barbora Zahlavova Strycova,CZE,,6 - 2,6 - 1,,,,
2,18,Stefanie Voegele,SUI,,Francesca Schiavone *,ITA,26,4 - 6,4 - 6,,,,
2,19,Na Li *,CHN,18,Michelle Larcher De Brito,POR,,6 - 1,6 - 3,,,,
2,20,Maria Kirilenko *,RUS,,Agnieszka Radwanska,POL,12,6 - 4,2 - 6,6 - 4,,,
2,21,Marion Bartoli,FRA,14,Kim Clijsters *,BEL,,7 - 5,1 - 6,2 - 6,,,
2,22,Kirsten Flipkens *,BEL,,Anabel Medina Garrigues,ESP,20,6 - 1,6 - 3,,,,
2,23,Kai-Chen Chang,TPE,,Magdalena Rybarikova *,SVK,,6 - 4,2 - 6,2 - 6,,,
2,24,Bethanie Mattek-Sands,USA,,Venus Williams *,USA,3,4 - 6,2 - 6,,,,
2,25,Vera Zvonareva *,RUS,7,Anna Chakvetadze,RUS,,3 - 6,6 - 1,6 - 1,,,
2,26,Jill Craybas,USA,,Elena Vesnina *,RUS,31,6 - 7 (6 - 8),1 - 6,,,,
2,27,Amelie Mauresmo,FRA,17,Aleksandra Wozniak *,CAN,,4 - 6,0 - 6,,,,
2,28,Sania Mirza,IND,,Flavia Pennetta *,ITA,10,0 - 6,0 - 6,,,,
2,29,Samantha Stosur,AUS,15,Vania King *,USA,,5 - 7,4 - 6,,,,
2,30,Timea Bacsinszky,SUI,,Daniela Hantuchova *,SVK,22,7 - 5,2 - 6,1 - 6,,,
