Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,51,Pablo Cuevas *,URU,,Chris Guccione,AUS,,6 - 4,7 - 6 (7 - 4),6 - 0,,,
1,52,Daniel Koellerer *,AUT,,Rui Machado,POR,,6 - 2,6 - 4,2 - 6,6 - 2,,
1,53,Juan Carlos Ferrero *,ESP,24,Fabrice Santoro,FRA,,6 - 4,6 - 3,6 - 3,,,
1,54,Philipp Petzschner *,GER,,Sergiy Stakhovsky,UKR,,7 - 6 (7 - 3),6 - 7 (6 - 8),6 - 4,4 - 6,6 - 3,
1,55,Thomaz Bellucci *,BRA,,Yen-Hsun Lu,TPE,,6 - 4,6 - 2,6 - 3,,,
1,56,Daniel Gimeno-Traver,ESP,,Gilles Simon *,FRA,9,4 - 6,6 - 7 (3 - 7),3 - 6,,,
1,57,Marin Cilic *,CRO,16,Ryan Sweeting,USA,,7 - 6 (7 - 2),6 - 4,7 - 6 (7 - 4),,,
1,58,Teimuraz Gabashvili,RUS,,Jesse Levine *,USA,,5 - 7,1 - 6,2 - 6,,,
1,59,Denis Istomin *,UZB,,Brendan Evans,USA,,6 - 4,6 - 4,7 - 6 (7 - 3),,,
1,60,Nicolas Lapentti *,ECU,,Stanislas Wawrinka,SUI,19,4 - 6,3 - 6,7 - 6 (8 - 6),7 - 6 (7 - 3),6 - 3,
1,61,Ivo Karlovic,CRO,27,Ivan Navarro *,ESP,,4 - 6,6 - 7 (8 - 10),6 - 7 (5 - 7),,,
1,62,Feliciano Lopez,ESP,,Taylor Dent *,USA,,6 - 4,6 - 7 (6 - 8),3 - 6,5 - 7,,
1,63,Paul Capdeville *,CHI,,Victor Crivoi,ROU,,6 - 3,6 - 0,7 - 6 (7 - 2),,,
1,64,Ernests Gulbis,LAT,,Andy Murray *,GBR,2,5 - 7,3 - 6,5 - 7,,,
2,1,Roger Federer *,SUI,1,Simon Greul,GER,,6 - 3,7 - 5,7 - 5,,,
2,2,Juan Ignacio Chela,ARG,,Lleyton Hewitt *,AUS,31,3 - 6,3 - 6,4 - 6,,,
2,3,James Blake *,USA,21,Olivier Rochus,BEL,,6 - 4,3 - 6,7 - 6 (8 - 6),6 - 3,,
2,4,Guillermo Garcia-Lopez,ESP,,Tommy Robredo *,ESP,14,2 - 6,6 - 4,2 - 6,4 - 6,,
2,5,Robin Soderling *,SWE,12,Marcel Granollers,ESP,,2 - 0,,,,,Retired
2,6,Kevin Kim,USA,,Sam Querrey *,USA,22,5 - 7,7 - 6 (8 - 6),4 - 6,4 - 6,,
2,7,Mikhail Youzhny,RUS,,Marco Chiudinelli *,SUI,,6 - 2,6 - 7 (4 - 7),4 - 6,3 - 6,,
2,8,Jan Hernych,CZE,,Nikolay Davydenko *,RUS,8,4 - 6,1 - 6,2 - 6,,,
2,9,Novak Djokovic *,SRB,4,Carsten Ball,AUS,,6 - 3,6 - 4,6 - 4,,,
2,10,Maximo Gonzalez,ARG,,Jesse Witten *,USA,,7 - 6 (7 - 3),4 - 6,5 - 7,2 - 6,,
2,11,Philipp Kohlschreiber *,GER,23,Somdev Devvarman,IND,,6 - 3,6 - 4,0 - 6,6 - 2,,
2,12,Leonardo Mayer,ARG,,Radek Stepanek *,CZE,15,6 - 7 (5 - 7),3 - 6,4 - 6,,,
2,13,Fernando Verdasco *,ESP,10,Florent Serra,FRA,,6 - 3,6 - 0,6 - 3,,,
2,14,Robert Kendrick,USA,,Tommy Haas *,GER,20,4 - 6,4 - 6,6 - 7 (3 - 7),,,
2,15,John Isner *,USA,,Marsel Ilhan,TUR,,6 - 3,6 - 4,7 - 6 (7 - 1),,,
2,16,Marc Gicquel,FRA,,Andy Roddick *,USA,5,1 - 6,4 - 6,4 - 6,,,
2,17,Jo-Wilfried Tsonga *,FRA,7,Jarkko Nieminen,FIN,,7 - 5,6 - 3,6 - 4,,,
2,18,Julien Benneteau *,FRA,,Viktor Troicki,SRB,30,6 - 1,3 - 6,6 - 1,6 - 0,,
2,19,Tomas Berdych *,CZE,17,Horacio Zeballos,ARG,,6 - 3,6 - 7 (3 - 7),7 - 6 (7 - 2),6 - 2,,
2,20,Josselin Ouanna,FRA,,Fernando Gonzalez *,CHI,11,4 - 6,7 - 6 (7 - 5),3 - 6,4 - 6,,
2,21,Gael Monfils *,FRA,13,Andreas Beck,GER,,6 - 3,7 - 5,6 - 3,,,
2,22,Jose Acasuso *,ARG,,David Ferrer,ESP,18,6 - 3,3 - 6,1 - 6,6 - 3,6 - 2,
2,23,Nicolas Almagro *,ESP,32,Robby Ginepri,USA,,6 - 7 (7 - 9),6 - 2,6 - 3,4 - 6,6 - 4,
2,24,Nicolas Kiefer,GER,,Rafael Nadal *,ESP,3,0 - 6,6 - 3,3 - 6,4 - 6,,
2,25,Juan Martin Del Potro *,ARG,6,Jurgen Melzer,AUT,,7 - 6 (8 - 6),6 - 3,6 - 3,,,
2,26,Pablo Cuevas,URU,,Daniel Koellerer *,AUT,,6 - 3,2 - 6,1 - 6,4 - 6,,
2,27,Juan Carlos Ferrero *,ESP,24,Philipp Petzschner,GER,,1 - 6,3 - 6,6 - 4,6 - 2,6 - 4,
2,28,Thomaz Bellucci,BRA,,Gilles Simon *,FRA,9,3 - 6,2 - 6,4 - 6,,,
2,29,Marin Cilic *,CRO,16,Jesse Levine,USA,,4 - 6,2 - 6,6 - 0,6 - 3,6 - 0,
2,30,Denis Istomin *,UZB,,Nicolas Lapentti,ECU,,2 - 6,6 - 4,4 - 6,7 - 5,7 - 6 (7 - 4),
2,31,Ivan Navarro,ESP,,Taylor Dent *,USA,,4 - 6,7 - 5,7 - 6 (7 - 1),5 - 7,6 - 7 (9 - 11),
2,32,Paul Capdeville,CHI,,Andy Murray *,GBR,2,2 - 6,6 - 3,0 - 6,2 - 6,,
3,1,Roger Federer *,SUI,1,Lleyton Hewitt,AUS,31,4 - 6,6 - 3,7 - 5,6 - 4,,
3,2,James Blake,USA,21,Tommy Robredo *,ESP,14,6 - 7 (2 - 7),4 - 6,4 - 6,,,
3,3,Robin Soderling *,SWE,12,Sam Querrey,USA,22,6 - 2,7 - 5,6 - 7 (6 - 8),6 - 1,,
3,4,Marco Chiudinelli,SUI,,Nikolay Davydenko *,RUS,8,4 - 6,5 - 7,5 - 7,,,
3,5,Novak Djokovic *,SRB,4,Jesse Witten,USA,,6 - 7 (2 - 7),6 - 3,7 - 6 (7 - 2),6 - 4,,
3,6,Philipp Kohlschreiber,GER,23,Radek Stepanek *,CZE,15,6 - 4,2 - 6,3 - 6,3 - 6,,
3,7,Fernando Verdasco *,ESP,10,Tommy Haas,GER,20,3 - 6,7 - 5,7 - 6 (10 - 8),1 - 6,6 - 4,
3,8,John Isner *,USA,,Andy Roddick,USA,5,7 - 6 (7 - 3),6 - 3,3 - 6,5 - 7,7 - 6 (7 - 5),
3,9,Jo-Wilfried Tsonga *,FRA,7,Julien Benneteau,FRA,,7 - 6 (7 - 4),6 - 2,6 - 4,,,
3,10,Tomas Berdych,CZE,17,Fernando Gonzalez *,CHI,11,5 - 7,4 - 6,4 - 6,,,
3,11,Gael Monfils *,FRA,13,Jose Acasuso,ARG,,6 - 3,6 - 4,1 - 0,,,Retired
3,12,Nicolas Almagro,ESP,32,Rafael Nadal *,ESP,3,5 - 7,4 - 6,4 - 6,,,
3,13,Juan Martin Del Potro *,ARG,6,Daniel Koellerer,AUT,,6 - 1,3 - 6,6 - 3,6 - 3,,
3,14,Juan Carlos Ferrero *,ESP,24,Gilles Simon,FRA,9,1 - 6,6 - 4,7 - 6 (7 - 5),1 - 0,,Retired
3,15,Marin Cilic *,CRO,16,Denis Istomin,UZB,,6 - 1,6 - 4,6 - 3,,,
3,16,Taylor Dent,USA,,Andy Murray *,GBR,2,3 - 6,2 - 6,2 - 6,,,
4,1,Roger Federer *,SUI,1,Tommy Robredo,ESP,14,7 - 5,6 - 2,6 - 2,,,
4,2,Robin Soderling *,SWE,12,Nikolay Davydenko,RUS,8,7 - 5,3 - 6,6 - 2,,,Retired
4,3,Novak Djokovic *,SRB,4,Radek Stepanek,CZE,15,6 - 1,6 - 3,6 - 3,,,
4,4,Fernando Verdasco *,ESP,10,John Isner,USA,,4 - 6,6 - 4,6 - 4,6 - 4,,
4,5,Jo-Wilfried Tsonga,FRA,7,Fernando Gonzalez *,CHI,11,6 - 3,3 - 6,6 - 7 (3 - 7),4 - 6,,
4,6,Gael Monfils,FRA,13,Rafael Nadal *,ESP,3,7 - 6 (7 - 3),3 - 6,1 - 6,3 - 6,,
4,7,Juan Martin Del Potro *,ARG,6,Juan Carlos Ferrero,ESP,24,6 - 3,6 - 3,6 - 3,,,
4,8,Marin Cilic *,CRO,16,Andy Murray,GBR,2,7 - 5,6 - 2,6 - 2,,,
5,1,Roger Federer *,SUI,1,Robin Soderling,SWE,12,6 - 0,6 - 3,6 - 7 (6 - 8),7 - 6 (8 - 6),,
5,2,Novak Djokovic *,SRB,4,Fernando Verdasco,ESP,10,7 - 6 (7 - 2),1 - 6,7 - 5,6 - 2,,
5,3,Fernando Gonzalez,CHI,11,Rafael Nadal *,ESP,3,6 - 7 (4 - 7),6 - 7 (2 - 7),0 - 6,,,
5,4,Juan Martin Del Potro *,ARG,6,Marin Cilic,CRO,16,4 - 6,6 - 3,6 - 2,6 - 1,,
6,1,Roger Federer *,SUI,1,Novak Djokovic,SRB,4,7 - 6 (7 - 3),7 - 5,7 - 5,,,
6,2,Rafael Nadal,ESP,3,Juan Martin Del Potro *,ARG,6,2 - 6,2 - 6,2 - 6,,,
7,1,Roger Federer,SUI,1,Juan Martin Del Potro *,ARG,6,6 - 3,6 - 7 (5 - 7),6 - 4,6 - 7 (4 - 7),2 - 6,
