Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,27,Naomi Broady,GBR,,Lourdes Dominguez Lino *,ESP,,4 - 6,6 - 7 (4 - 7),,,,
1,28,Alexandra Cadantu,ROU,,Maria Kirilenko *,RUS,17,3 - 6,1 - 6,,,,
1,29,Shuai Peng *,CHN,30,Sandra Zaniewska,POL,,6 - 2,6 - 7 (3 - 7),6 - 3,,,
1,30,Jarmila Gajdosova,AUS,,Ayumi Morita *,JPN,,4 - 6,3 - 6,,,,
1,31,Arantxa Rus *,NED,,Misaki Doi,JPN,,7 - 5,6 - 3,,,,
1,32,Carla Suarez Navarro,ESP,,Samantha Stosur *,AUS,5,1 - 6,3 - 6,,,,
1,33,Serena Williams *,USA,6,Barbora Zahlavova Strycova,CZE,,6 - 2,6 - 4,,,,
1,34,Johanna Larsson,SWE,,Melinda Czink *,HUN,,0 - 6,2 - 6,,,,
1,35,Vera Dushevina,RUS,,Aleksandra Wozniak *,CAN,,2 - 6,5 - 7,,,,
1,36,Stephanie Dubois,CAN,,Jie Zheng *,CHN,25,6 - 4,4 - 6,3 - 6,,,
1,37,Lucie Safarova,CZE,19,Kiki Bertens *,NED,,3 - 6,0 - 6,,,,
1,38,Chanelle Scheepers,RSA,,Yaroslava Shvedova *,KAZ,,6 - 7 (5 - 7),6 - 7 (5 - 7),,,,
1,39,Laura Pous-Tio,ESP,,Anne Keothavong *,GBR,,3 - 6,3 - 6,,,,
1,40,Coco Vandeweghe,USA,,Sara Errani *,ITA,10,1 - 6,3 - 6,,,,
1,41,Dominika Cibulkova,SVK,13,Klara Zakopalova *,CZE,,4 - 6,1 - 6,,,,
1,42,Olga Govortsova *,BLR,,Annika Beck,GER,,6 - 3,3 - 6,6 - 3,,,
1,43,Polona Hercog,SLO,,Kristyna Pliskova *,CZE,,2 - 6,2 - 6,,,,
1,44,Laura Robson,GBR,,Francesca Schiavone *,ITA,24,6 - 2,4 - 6,4 - 6,,,
1,45,Anastasia Pavlyuchenkova *,RUS,31,Sofia Arvidsson,SWE,,6 - 1,6 - 2,,,,
1,46,Patricia Mayr-Achleitner,AUT,,Varvara Lepchenko *,USA,,2 - 6,3 - 6,,,,
1,47,Elena Baltacha *,GBR,,Karin Knapp,ITA,,4 - 6,6 - 4,6 - 0,,,
1,48,Akgul Amanmuradova,UZB,,Petra Kvitova *,CZE,4,4 - 6,4 - 6,,,,
1,49,Caroline Wozniacki,DEN,7,Tamira Paszek *,AUT,,7 - 5,6 - 7 (4 - 7),4 - 6,,,
1,50,Alize Cornet *,FRA,,Nina Bratchikova,RUS,,6 - 0,7 - 6 (7 - 1),,,,
1,51,Greta Arn,HUN,,Galina Voskoboeva *,KAZ,,4 - 6,2 - 6,,,,
1,52,Yanina Wickmayer *,BEL,,Svetlana Kuznetsova,RUS,32,6 - 2,6 - 3,,,,
1,53,Roberta Vinci *,ITA,21,Ashleigh Barty,AUS,,6 - 2,6 - 4,,,,
1,54,Urszula Radwanska,POL,,Marina Erakovic *,NZL,,4 - 6,4 - 6,,,,
1,55,Mirjana Lucic *,CRO,,Alexandra Panova,RUS,,4 - 6,6 - 3,6 - 4,,,
1,56,Casey Dellacqua,AUS,,Marion Bartoli *,FRA,9,2 - 6,4 - 6,,,,
1,57,Ana Ivanovic *,SRB,14,Maria Jose Martinez Sanchez,ESP,,6 - 3,3 - 6,6 - 3,,,
1,58,Kimiko Date-Krumm,JPN,,Kateryna Bondarenko *,UKR,,7 - 5,3 - 6,3 - 6,,,
1,59,Anastasiya Yakimova *,BLR,,Mandy Minella,LUX,,4 - 6,6 - 3,6 - 3,,,
1,60,Shahar Peer,ISR,,Julia Goerges *,GER,22,2 - 6,2 - 6,,,,
1,61,Anabel Medina Garrigues *,ESP,26,Simona Halep,ROU,,3 - 6,6 - 1,6 - 2,,,
1,62,Jana Cepelova *,SVK,,Kristina Mladenovic,FRA,,6 - 3,3 - 6,6 - 1,,,
1,63,Irina-Camelia Begu,ROU,,Romina Oprandi *,SUI,,6 - 7 (3 - 7),4 - 6,,,,
1,64,Irina Falconi,USA,,Victoria Azarenka *,BLR,2,1 - 6,4 - 6,,,,
2,1,Maria Sharapova *,RUS,1,Tsvetana Pironkova,BUL,,7 - 6 (7 - 3),6 - 7 (3 - 7),6 - 0,,,
2,2,Su-Wei Hsieh *,TPE,,Stephanie Foretz Gacon,FRA,,6 - 4,6 - 1,,,,
2,3,Petra Cetkovska,CZE,23,Sloane Stephens *,USA,,6 - 7 (6 - 8),6 - 4,3 - 6,,,
2,4,Bojana Jovanovski,SRB,,Sabine Lisicki *,GER,15,6 - 3,2 - 6,6 - 8,,,
2,5,Vera Zvonareva *,RUS,12,Silvia Soler-Espinosa,ESP,,6 - 1,3 - 6,6 - 1,,,
2,6,Andrea Hlavackova,CZE,,Kim Clijsters *,BEL,,3 - 6,3 - 6,,,,
2,7,Christina McHale *,USA,28,Mathilde Johansson,FRA,,7 - 5,7 - 5,,,,
2,8,Ekaterina Makarova,RUS,,Angelique Kerber *,GER,8,5 - 7,3 - 6,,,,
2,9,Agnieszka Radwanska *,POL,3,Elena Vesnina,RUS,,6 - 2,6 - 1,,,,
2,10,Heather Watson *,GBR,,Jamie Lee Hampton,USA,,6 - 1,6 - 4,,,,
2,11,Nadia Petrova *,RUS,20,Timea Babos,HUN,,6 - 4,6 - 7 (3 - 7),9 - 7,,,
2,12,Anna Tatishvili,GEO,,Camila Giorgi *,ITA,,3 - 6,1 - 6,,,,
2,13,Na Li,CHN,11,Sorana Cirstea *,ROU,,3 - 6,4 - 6,,,,
2,14,Lourdes Dominguez Lino,ESP,,Maria Kirilenko *,RUS,17,1 - 6,2 - 6,,,,
2,15,Shuai Peng *,CHN,30,Ayumi Morita,JPN,,7 - 6 (7 - 4),6 - 3,,,,
2,16,Arantxa Rus *,NED,,Samantha Stosur,AUS,5,6 - 2,0 - 6,6 - 4,,,
2,17,Serena Williams *,USA,6,Melinda Czink,HUN,,6 - 1,6 - 4,,,,
2,18,Aleksandra Wozniak,CAN,,Jie Zheng *,CHN,25,4 - 6,2 - 6,,,,
2,19,Kiki Bertens,NED,,Yaroslava Shvedova *,KAZ,,4 - 6,4 - 6,,,,
2,20,Anne Keothavong,GBR,,Sara Errani *,ITA,10,1 - 6,1 - 6,,,,
2,21,Klara Zakopalova *,CZE,,Olga Govortsova,BLR,,2 - 6,6 - 1,6 - 2,,,
2,22,Kristyna Pliskova,CZE,,Francesca Schiavone *,ITA,24,4 - 6,4 - 6,,,,
2,23,Anastasia Pavlyuchenkova,RUS,31,Varvara Lepchenko *,USA,,6 - 7 (4 - 7),4 - 6,,,,
2,24,Elena Baltacha,GBR,,Petra Kvitova *,CZE,4,0 - 6,4 - 6,,,,
2,25,Tamira Paszek *,AUT,,Alize Cornet,FRA,,6 - 2,6 - 1,,,,
2,26,Galina Voskoboeva,KAZ,,Yanina Wickmayer *,BEL,,6 - 4,3 - 6,6 - 8,,,
2,27,Roberta Vinci *,ITA,21,Marina Erakovic,NZL,,6 - 4,6 - 3,,,,
2,28,Mirjana Lucic *,CRO,,Marion Bartoli,FRA,9,6 - 4,6 - 3,,,,
2,29,Ana Ivanovic *,SRB,14,Kateryna Bondarenko,UKR,,6 - 3,7 - 6 (7 - 3),,,,
2,30,Anastasiya Yakimova,BLR,,Julia Goerges *,GER,22,6 - 7 (3 - 7),2 - 6,,,,
2,31,Anabel Medina Garrigues,ESP,26,Jana Cepelova *,SVK,,7 - 6 (9 - 7),6 - 7 (5 - 7),3 - 6,,,
2,32,Romina Oprandi,SUI,,Victoria Azarenka *,BLR,2,2 - 6,0 - 6,,,,
3,1,Maria Sharapova *,RUS,1,Su-Wei Hsieh,TPE,,6 - 1,6 - 4,,,,
3,2,Sloane Stephens,USA,,Sabine Lisicki *,GER,15,6 - 7 (5 - 7),6 - 1,2 - 6,,,
3,3,Vera Zvonareva,RUS,12,Kim Clijsters *,BEL,,3 - 6,3 - 4,,,,Retired
3,4,Christina McHale,USA,28,Angelique Kerber *,GER,8,2 - 6,3 - 6,,,,
3,5,Agnieszka Radwanska *,POL,3,Heather Watson,GBR,,6 - 0,6 - 2,,,,
3,6,Nadia Petrova,RUS,20,Camila Giorgi *,ITA,,3 - 6,6 - 7 (6 - 8),,,,
3,7,Sorana Cirstea,ROU,,Maria Kirilenko *,RUS,17,3 - 6,1 - 6,,,,
3,8,Shuai Peng *,CHN,30,Arantxa Rus,NED,,6 - 1,6 - 2,,,,
3,9,Serena Williams *,USA,6,Jie Zheng,CHN,25,6 - 7 (5 - 7),6 - 2,9 - 7,,,
3,10,Yaroslava Shvedova *,KAZ,,Sara Errani,ITA,10,6 - 0,6 - 4,,,,
3,11,Klara Zakopalova,CZE,,Francesca Schiavone *,ITA,24,0 - 6,4 - 6,,,,
3,12,Varvara Lepchenko,USA,,Petra Kvitova *,CZE,4,1 - 6,0 - 6,,,,
3,13,Tamira Paszek *,AUT,,Yanina Wickmayer,BEL,,2 - 6,7 - 6 (7 - 4),7 - 5,,,
3,14,Roberta Vinci *,ITA,21,Mirjana Lucic,CRO,,7 - 6 (7 - 4),7 - 6 (7 - 3),,,,
3,15,Ana Ivanovic *,SRB,14,Julia Goerges,GER,22,3 - 6,6 - 3,6 - 4,,,
3,16,Jana Cepelova,SVK,,Victoria Azarenka *,BLR,2,3 - 6,3 - 6,,,,
4,1,Maria Sharapova,RUS,1,Sabine Lisicki *,GER,15,4 - 6,3 - 6,,,,
4,2,Kim Clijsters,BEL,,Angelique Kerber *,GER,8,1 - 6,1 - 6,,,,
4,3,Agnieszka Radwanska *,POL,3,Camila Giorgi,ITA,,6 - 2,6 - 3,,,,
4,4,Maria Kirilenko *,RUS,17,Shuai Peng,CHN,30,6 - 1,6 - 7 (6 - 8),6 - 3,,,
4,5,Serena Williams *,USA,6,Yaroslava Shvedova,KAZ,,6 - 1,2 - 6,7 - 5,,,
4,6,Francesca Schiavone,ITA,24,Petra Kvitova *,CZE,4,6 - 4,5 - 7,1 - 6,,,
4,7,Tamira Paszek *,AUT,,Roberta Vinci,ITA,21,6 - 2,6 - 2,,,,
4,8,Ana Ivanovic,SRB,14,Victoria Azarenka *,BLR,2,1 - 6,0 - 6,,,,
5,1,Sabine Lisicki,GER,15,Angelique Kerber *,GER,8,3 - 6,7 - 6 (9 - 7),5 - 7,,,
5,2,Agnieszka Radwanska *,POL,3,Maria Kirilenko,RUS,17,7 - 5,4 - 6,7 - 5,,,
5,3,Serena Williams *,USA,6,Petra Kvitova,CZE,4,6 - 3,7 - 5,,,,
5,4,Tamira Paszek,AUT,,Victoria Azarenka *,BLR,2,3 - 6,6 - 7 (4 - 7),,,,
6,1,Angelique Kerber,GER,8,Agnieszka Radwanska *,POL,3,3 - 6,4 - 6,,,,
6,2,Serena Williams *,USA,6,Victoria Azarenka,BLR,2,6 - 3,7 - 6 (8 - 6),,,,
7,1,Agnieszka Radwanska,POL,3,Serena Williams *,USA,6,1 - 6,7 - 5,2 - 6,,,
