Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,26,Alexa Glatch,USA,,Shuai Peng *,CHN,,4 - 6,6 - 2,4 - 6,,,
1,27,Olga Govortsova *,BLR,,Tatiana Perebiynis,UKR,,4 - 6,6 - 3,6 - 4,,,
1,28,Galina Voskoboeva,KAZ,,Na Li *,CHN,19,6 - 7 (5 - 7),0 - 6,,,,
1,29,Sybille Bammer,AUT,29,Melanie Oudin *,USA,,6 - 4,4 - 6,2 - 6,,,
1,30,Monica Niculescu,ROU,,Yaroslava Shvedova *,KAZ,,1 - 6,0 - 6,,,,
1,31,Katie O'Brien,GBR,,Iveta Benesova *,CZE,,2 - 6,7 - 5,4 - 6,,,
1,32,Julia Goerges,GER,,Jelena Jankovic *,SRB,6,4 - 6,6 - 7 (0 - 7),,,,
1,33,Vera Zvonareva *,RUS,7,Georgie Stoop,GBR,,7 - 6 (7 - 0),4 - 6,6 - 4,,,
1,34,Melanie South,GBR,,Mathilde Johansson *,FRA,,5 - 7,6 - 7 (5 - 7),,,,
1,35,Jill Craybas *,USA,,Tsvetana Pironkova,BUL,,6 - 4,7 - 5,,,,
1,36,Tamira Paszek,AUT,,Virginie Razzano *,FRA,26,0 - 6,1 - 3,,,,Retired
1,37,Aleksandra Wozniak,CAN,23,Francesca Schiavone *,ITA,,6 - 4,4 - 6,4 - 6,,,
1,38,Michelle Larcher De Brito *,POR,,Klara Zakopalova,CZE,,6 - 2,7 - 5,,,,
1,39,Timea Bacsinszky *,SUI,,Vesna Manasieva,RUS,,6 - 1,4 - 6,8 - 6,,,
1,40,Yung-Jan Chan,TPE,,Marion Bartoli *,FRA,12,0 - 6,0 - 6,,,,
1,41,Dominika Cibulkova *,SVK,14,Julie Coin,FRA,,6 - 4,3 - 6,6 - 3,,,
1,42,Masa Zec Peskiric,SLO,,Urszula Radwanska *,POL,,3 - 6,3 - 6,,,,
1,43,Yanina Wickmayer,BEL,,Elena Vesnina *,RUS,,1 - 6,1 - 6,,,,
1,44,Vera Dushevina *,RUS,,Alize Cornet,FRA,22,3 - 6,6 - 0,6 - 4,,,
1,45,Alisa Kleybanova *,RUS,27,Sesil Karatantcheva,KAZ,,6 - 2,7 - 5,,,,
1,46,Karolina Sprem,CRO,,Regina Kulikova *,RUS,,6 - 4,5 - 7,3 - 6,,,
1,47,Aravane Rezai *,FRA,,Ayumi Morita,JPN,,6 - 2,6 - 2,,,,
1,48,Alla Kudryavtseva,RUS,,Elena Dementieva *,RUS,4,4 - 6,1 - 6,,,,
1,49,Victoria Azarenka *,BLR,8,Severine Bremond Beltrame,FRA,,6 - 2,,,,,Retired
1,50,Nathalie Dechy,FRA,,Ioana Raluca Olaru *,ROU,,6 - 1,6 - 7 (0 - 7),2 - 6,,,
1,51,Anna-Lena Groenefeld,GER,,Sania Mirza *,IND,,2 - 6,6 - 2,2 - 6,,,
1,52,Edina Gallovits,ROU,,Sorana Cirstea *,ROU,28,5 - 7,1 - 6,,,,
1,53,Maria Sharapova *,RUS,24,Viktoriya Kutuzova,UKR,,7 - 5,6 - 4,,,,
1,54,Gisela Dulko *,ARG,,Stephanie Foretz,FRA,,6 - 3,7 - 5,,,,
1,55,Maria Elena Camerin,ITA,,Shahar Peer *,ISR,,2 - 6,6 - 7 (3 - 7),,,,
1,56,Anastasiya Yakimova,BLR,,Nadia Petrova *,RUS,10,1 - 6,1 - 6,,,,
1,57,Jie Zheng *,CHN,16,Kristina Barrois,GER,,7 - 6 (7 - 2),7 - 6 (7 - 4),,,,
1,58,Daniela Hantuchova *,SVK,,Laura Robson,GBR,,3 - 6,6 - 4,6 - 2,,,
1,59,Tamarine Tanasugarn,THA,,Arantxa Parra Santonja *,ESP,,4 - 6,4 - 6,,,,
1,60,Ai Sugiyama *,JPN,,Patty Schnyder,SUI,21,6 - 4,6 - 4,,,,
1,61,Anastasia Pavlyuchenkova *,RUS,31,Petra Cetkovska,CZE,,6 - 2,6 - 2,,,,
1,62,Roberta Vinci *,ITA,,Magdalena Rybarikova,SVK,,6 - 3,6 - 2,,,,
1,63,Lucie Safarova,CZE,,Jarmila Groth *,AUS,,3 - 6,6 - 3,3 - 6,,,
1,64,Neuza Silva,POR,,Serena Williams *,USA,2,1 - 6,5 - 7,,,,
2,1,Dinara Safina *,RUS,1,Rossana De Los Rios,PAR,,6 - 3,7 - 5,,,,
2,2,Elena Baltacha,GBR,,Kirsten Flipkens *,BEL,,5 - 7,1 - 6,,,,
2,3,Amelie Mauresmo *,FRA,17,Kristina Kucova,SVK,,6 - 3,6 - 3,,,,
2,4,Vania King,USA,,Flavia Pennetta *,ITA,15,2 - 6,2 - 6,,,,
2,5,Caroline Wozniacki *,DEN,9,Maria Kirilenko,RUS,,6 - 0,6 - 4,,,,
2,6,Tathiana Garbin,ITA,,Anabel Medina Garrigues *,ESP,20,6 - 7 (5 - 7),3 - 6,,,,
2,7,Sabine Lisicki *,GER,,Patricia Mayr,AUT,,6 - 2,6 - 4,,,,
2,8,Pauline Parmentier,FRA,,Svetlana Kuznetsova *,RUS,5,1 - 6,3 - 6,,,,
2,9,Venus Williams *,USA,3,Kateryna Bondarenko,UKR,,6 - 3,6 - 2,,,,
2,10,Ekaterina Makarova,RUS,,Carla Suarez Navarro *,ESP,,5 - 7,6 - 4,1 - 6,,,
2,11,Samantha Stosur *,AUS,18,Tatjana Malek,GER,,4 - 6,7 - 6 (8 - 6),6 - 4,,,
2,12,Sara Errani,ITA,,Ana Ivanovic *,SRB,13,5 - 7,1 - 6,,,,
2,13,Agnieszka Radwanska *,POL,11,Shuai Peng,CHN,,6 - 2,6 - 7 (6 - 8),9 - 7,,,
2,14,Olga Govortsova,BLR,,Na Li *,CHN,19,4 - 6,2 - 6,,,,
2,15,Melanie Oudin *,USA,,Yaroslava Shvedova,KAZ,,3 - 6,6 - 2,6 - 4,,,
2,16,Iveta Benesova,CZE,,Jelena Jankovic *,SRB,6,2 - 6,4 - 6,,,,
2,17,Vera Zvonareva *,RUS,7,Mathilde Johansson,FRA,,6 - 1,6 - 3,,,,
2,18,Jill Craybas,USA,,Virginie Razzano *,FRA,26,3 - 6,0 - 6,,,,
2,19,Francesca Schiavone *,ITA,,Michelle Larcher De Brito,POR,,7 - 6 (7 - 2),7 - 6 (7 - 4),,,,
2,20,Timea Bacsinszky,SUI,,Marion Bartoli *,FRA,12,5 - 7,1 - 6,,,,
2,21,Dominika Cibulkova *,SVK,14,Urszula Radwanska,POL,,6 - 2,6 - 4,,,,
2,22,Elena Vesnina *,RUS,,Vera Dushevina,RUS,,6 - 3,6 - 4,,,,
2,23,Alisa Kleybanova,RUS,27,Regina Kulikova *,RUS,,6 - 0,4 - 6,1 - 6,,,
2,24,Aravane Rezai,FRA,,Elena Dementieva *,RUS,4,1 - 6,3 - 6,,,,
2,25,Victoria Azarenka *,BLR,8,Ioana Raluca Olaru,ROU,,6 - 0,6 - 0,,,,
2,26,Sania Mirza,IND,,Sorana Cirstea *,ROU,28,4 - 6,4 - 6,,,,
2,27,Maria Sharapova,RUS,24,Gisela Dulko *,ARG,,2 - 6,6 - 3,4 - 6,,,
2,28,Shahar Peer,ISR,,Nadia Petrova *,RUS,10,3 - 6,2 - 6,,,,
2,29,Jie Zheng,CHN,16,Daniela Hantuchova *,SVK,,3 - 6,5 - 7,,,,
2,30,Arantxa Parra Santonja,ESP,,Ai Sugiyama *,JPN,,6 - 7 (5 - 7),3 - 6,,,,
2,31,Anastasia Pavlyuchenkova,RUS,31,Roberta Vinci *,ITA,,4 - 6,6 - 7 (6 - 8),,,,
2,32,Jarmila Groth,AUS,,Serena Williams *,USA,2,2 - 6,1 - 6,,,,
3,1,Dinara Safina *,RUS,1,Kirsten Flipkens,BEL,,7 - 5,6 - 1,,,,
3,2,Amelie Mauresmo *,FRA,17,Flavia Pennetta,ITA,15,7 - 5,6 - 3,,,,
3,3,Caroline Wozniacki *,DEN,9,Anabel Medina Garrigues,ESP,20,6 - 2,6 - 2,,,,
3,4,Sabine Lisicki *,GER,,Svetlana Kuznetsova,RUS,5,6 - 2,7 - 5,,,,
3,5,Venus Williams *,USA,3,Carla Suarez Navarro,ESP,,6 - 0,6 - 4,,,,
3,6,Samantha Stosur,AUS,18,Ana Ivanovic *,SRB,13,5 - 7,2 - 6,,,,
3,7,Agnieszka Radwanska *,POL,11,Na Li,CHN,19,6 - 4,7 - 5,,,,
3,8,Melanie Oudin *,USA,,Jelena Jankovic,SRB,6,6 - 7 (8 - 10),7 - 5,6 - 2,,,
3,9,Vera Zvonareva,RUS,7,Virginie Razzano *,FRA,26,,,,,,Walkover
3,10,Francesca Schiavone *,ITA,,Marion Bartoli,FRA,12,7 - 6 (7 - 5),6 - 0,,,,
3,11,Dominika Cibulkova,SVK,14,Elena Vesnina *,RUS,,5 - 7,6 - 4,4 - 6,,,
3,12,Regina Kulikova,RUS,,Elena Dementieva *,RUS,4,1 - 6,2 - 6,,,,
3,13,Victoria Azarenka *,BLR,8,Sorana Cirstea,ROU,28,7 - 6 (7 - 2),6 - 3,,,,
3,14,Gisela Dulko,ARG,,Nadia Petrova *,RUS,10,6 - 3,3 - 6,4 - 6,,,
3,15,Daniela Hantuchova *,SVK,,Ai Sugiyama,JPN,,6 - 4,6 - 3,,,,
3,16,Roberta Vinci,ITA,,Serena Williams *,USA,2,3 - 6,4 - 6,,,,
4,1,Dinara Safina *,RUS,1,Amelie Mauresmo,FRA,17,4 - 6,6 - 3,6 - 4,,,
4,2,Caroline Wozniacki,DEN,9,Sabine Lisicki *,GER,,4 - 6,4 - 6,,,,
4,3,Venus Williams *,USA,3,Ana Ivanovic,SRB,13,6 - 1,0 - 1,,,,Retired
4,4,Agnieszka Radwanska *,POL,11,Melanie Oudin,USA,,6 - 4,7 - 5,,,,
4,5,Virginie Razzano,FRA,26,Francesca Schiavone *,ITA,,2 - 6,6 - 7 (1 - 7),,,,
4,6,Elena Vesnina,RUS,,Elena Dementieva *,RUS,4,1 - 6,3 - 6,,,,
4,7,Victoria Azarenka *,BLR,8,Nadia Petrova,RUS,10,7 - 6 (7 - 5),2 - 6,6 - 3,,,
4,8,Daniela Hantuchova,SVK,,Serena Williams *,USA,2,3 - 6,1 - 6,,,,
5,1,Dinara Safina *,RUS,1,Sabine Lisicki,GER,,6 - 7 (5 - 7),6 - 4,6 - 1,,,
5,2,Venus Williams *,USA,3,Agnieszka Radwanska,POL,11,6 - 1,6 - 2,,,,
5,3,Francesca Schiavone,ITA,,Elena Dementieva *,RUS,4,2 - 6,2 - 6,,,,
5,4,Victoria Azarenka,BLR,8,Serena Williams *,USA,2,2 - 6,3 - 6,,,,
6,1,Dinara Safina,RUS,1,Venus Williams *,USA,3,1 - 6,0 - 6,,,,
6,2,Elena Dementieva,RUS,4,Serena Williams *,USA,2,7 - 6 (7 - 4),5 - 7,6 - 8,,,
7,1,Venus Williams,USA,3,Serena Williams *,USA,2,6 - 7 (3 - 7),2 - 6,,,,
