Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,20,Vera Dushevina,RUS,,Alona Bondarenko *,UKR,27,7 - 6 (7 - 3),3 - 6,4 - 6,,,
1,21,Daniela Hantuchova *,SVK,23,Tamarine Tanasugarn,THA,,6 - 1,6 - 1,,,,
1,22,Olga Govortsova *,BLR,,Carla Suarez Navarro,ESP,,7 - 6 (11 - 9),6 - 1,,,,
1,23,Mariana Duque Marino,COL,,Sybille Bammer *,AUT,,0 - 6,1 - 6,,,,
1,24,Sandra Zahlavova,CZE,,Yanina Wickmayer *,BEL,16,1 - 6,1 - 6,,,,
1,25,Dinara Safina,RUS,9,Kimiko Date Krumm *,JPN,,6 - 3,4 - 6,5 - 7,,,
1,26,Jarmila Groth *,AUS,,Yung-Jan Chan,TPE,,6 - 2,6 - 3,,,,
1,27,Anastasia Rodionova *,AUS,,Ekaterina Makarova,RUS,,6 - 3,6 - 2,,,,
1,28,Alberta Brianti,ITA,,Vera Zvonareva *,RUS,21,3 - 6,1 - 6,,,,
1,29,Alisa Kleybanova *,RUS,28,Mariya Koryttseva,UKR,,6 - 2,6 - 1,,,,
1,30,Kai-Chen Chang,TPE,,Ana Ivanovic *,SRB,,3 - 6,3 - 6,,,,
1,31,Sara Errani,ITA,,Yaroslava Shvedova *,KAZ,,1 - 6,5 - 7,,,,
1,32,Elena Baltacha,GBR,,Agnieszka Radwanska *,POL,8,0 - 6,5 - 7,,,,
1,33,Svetlana Kuznetsova *,RUS,6,Sorana Cirstea,ROU,,6 - 3,6 - 1,,,,
1,34,Elena Vesnina,RUS,,Andrea Petkovic *,GER,,6 - 4,1 - 6,4 - 6,,,
1,35,Yvonne Meusburger *,AUT,,Claire Feuerstein,FRA,,7 - 6 (7 - 4),6 - 3,,,,
1,36,Karolina Sprem,CRO,,Maria Kirilenko *,RUS,30,6 - 7 (5 - 7),4 - 6,,,,
1,37,Francesca Schiavone *,ITA,17,Regina Kulikova,RUS,,5 - 7,6 - 3,6 - 4,,,
1,38,Petra Kvitova,CZE,,Sophie Ferguson *,AUS,,6 - 1,2 - 6,2 - 6,,,
1,39,Stephanie Dubois,CAN,,Stephanie Cohen-Aloro *,FRA,,7 - 6 (7 - 3),1 - 6,3 - 6,,,
1,40,Kristina Mladenovic,FRA,,Na Li *,CHN,11,5 - 7,3 - 6,,,,
1,41,Flavia Pennetta *,ITA,14,Anne Keothavong,GBR,,6 - 2,6 - 2,,,,
1,42,Roberta Vinci *,ITA,,Virginie Razzano,FRA,,7 - 5,6 - 2,,,,
1,43,Misaki Doi,JPN,,Polona Hercog *,SLO,,3 - 6,0 - 6,,,,
1,44,Jelena Dokic,AUS,,Lucie Safarova *,CZE,24,2 - 6,2 - 6,,,,
1,45,Alexandra Dulgheru *,ROU,31,Lucie Hradecka,CZE,,7 - 6 (7 - 1),4 - 6,6 - 3,,,
1,46,Timea Bacsinszky *,SUI,,Tatjana Malek,GER,,6 - 2,6 - 3,,,,
1,47,Kristina Barrois,GER,,Tathiana Garbin *,ITA,,6 - 1,6 - 7 (7 - 9),3 - 6,,,
1,48,Alla Kudryavtseva,RUS,,Caroline Wozniacki *,DEN,3,0 - 6,3 - 6,,,,
1,49,Elena Dementieva *,RUS,5,Petra Martic,CRO,,6 - 1,6 - 1,,,,
1,50,Melanie Oudin,USA,,A. Medina Garrigues *,ESP,,5 - 7,2 - 6,,,,
1,51,Aleksandra Wozniak *,CAN,,Iveta Benesova,CZE,,6 - 3,6 - 3,,,,
1,52,Julie Coin,FRA,,Kateryna Bondarenko *,UKR,32,1 - 6,2 - 6,,,,
1,53,Maria Jose Martinez Sanchez,ESP,20,Akgul Amanmuradova *,UZB,,2 - 6,4 - 6,,,,
1,54,Johanna Larsson *,SWE,,Anastasija Sevastova,LAT,,6 - 2,6 - 2,,,,
1,55,Mathilde Johansson,FRA,,Chanelle Scheepers *,RSA,,2 - 6,4 - 6,,,,
1,56,Gisela Dulko *,ARG,,Victoria Azarenka,BLR,10,6 - 1,6 - 2,,,,
1,57,Aravane Rezai *,FRA,15,Heidi El Tabakh,CAN,,6 - 1,6 - 1,,,,
1,58,Anna Chakvetadze,RUS,,Angelique Kerber *,GER,,7 - 5,6 - 7 (2 - 7),4 - 6,,,
1,59,Agnes Szavay *,HUN,,Stephanie Foretz,FRA,,6 - 2,6 - 2,,,,
1,60,Shuai Zhang,CHN,,Nadia Petrova *,RUS,19,0 - 6,3 - 6,,,,
1,61,Dominika Cibulkova *,SVK,26,Ekaterina Ivanova,RUS,,6 - 2,6 - 0,,,,
1,62,Christina Mchale,USA,,Varvara Lepchenko *,USA,,5 - 7,3 - 6,,,,
1,63,Arantxa Parra Santonja *,ESP,,Kurumi Nara,JPN,,6 - 2,6 - 2,,,,
1,64,Patty Schnyder,SUI,,Venus Williams *,USA,2,3 - 6,3 - 6,,,,
2,1,Serena Williams *,USA,1,Julia Goerges,GER,,6 - 1,6 - 1,,,,
2,2,Jill Craybas,USA,,Anastasia Pavlyuchenkova *,RUS,29,4 - 6,1 - 6,,,,
2,3,Shahar Peer *,ISR,18,Bethanie Mattek-Sands,USA,,3 - 6,6 - 0,6 - 1,,,
2,4,Olivia Sanchez,FRA,,Marion Bartoli *,FRA,13,5 - 7,2 - 6,,,,
2,5,Maria Sharapova *,RUS,12,Kirsten Flipkens,BEL,,6 - 3,6 - 3,,,,
2,6,Klara Zakopalova,CZE,,Justine Henin *,BEL,22,3 - 6,3 - 6,,,,
2,7,Jie Zheng,CHN,25,Anastasia Pivovarova *,RUS,,4 - 6,3 - 6,,,,
2,8,Rossana De Los Rios,PAR,,Samantha Stosur *,AUS,7,6 - 4,1 - 6,0 - 6,,,
2,9,Jelena Jankovic *,SRB,4,Kaia Kanepi,EST,,6 - 2,3 - 6,6 - 4,,,
2,10,Magdalena Rybarikova,SVK,,Alona Bondarenko *,UKR,27,3 - 6,3 - 6,,,,
2,11,Daniela Hantuchova *,SVK,23,Olga Govortsova,BLR,,7 - 5,6 - 3,,,,
2,12,Sybille Bammer,AUT,,Yanina Wickmayer *,BEL,16,6 - 7 (4 - 7),6 - 1,5 - 7,,,
2,13,Kimiko Date Krumm,JPN,,Jarmila Groth *,AUS,,0 - 6,3 - 6,,,,
2,14,Anastasia Rodionova *,AUS,,Vera Zvonareva,RUS,21,6 - 4,6 - 4,,,,
2,15,Alisa Kleybanova *,RUS,28,Ana Ivanovic,SRB,,6 - 3,6 - 0,,,,
2,16,Yaroslava Shvedova *,KAZ,,Agnieszka Radwanska,POL,8,7 - 5,6 - 3,,,,
2,17,Svetlana Kuznetsova *,RUS,6,Andrea Petkovic,GER,,4 - 6,7 - 5,6 - 4,,,
2,18,Yvonne Meusburger,AUT,,Maria Kirilenko *,RUS,30,3 - 6,3 - 6,,,,
2,19,Francesca Schiavone *,ITA,17,Sophie Ferguson,AUS,,6 - 2,6 - 2,,,,
2,20,Stephanie Cohen-Aloro,FRA,,Na Li *,CHN,11,2 - 6,2 - 6,,,,
2,21,Flavia Pennetta *,ITA,14,Roberta Vinci,ITA,,6 - 1,6 - 1,,,,
2,22,Polona Hercog *,SLO,,Lucie Safarova,CZE,24,6 - 1,6 - 2,,,,
2,23,Alexandra Dulgheru *,ROU,31,Timea Bacsinszky,SUI,,6 - 4,6 - 2,,,,
2,24,Tathiana Garbin,ITA,,Caroline Wozniacki *,DEN,3,3 - 6,1 - 6,,,,
2,25,Elena Dementieva *,RUS,5,A. Medina Garrigues,ESP,,6 - 2,7 - 6 (7 - 3),,,,
2,26,Aleksandra Wozniak *,CAN,,Kateryna Bondarenko,UKR,32,6 - 4,6 - 1,,,,
2,27,Akgul Amanmuradova *,UZB,,Johanna Larsson,SWE,,7 - 6 (7 - 2),6 - 2,,,,
2,28,Chanelle Scheepers *,RSA,,Gisela Dulko,ARG,,3 - 6,6 - 3,6 - 4,,,
2,29,Aravane Rezai *,FRA,15,Angelique Kerber,GER,,6 - 2,2 - 6,6 - 3,,,
2,30,Agnes Szavay,HUN,,Nadia Petrova *,RUS,19,1 - 6,2 - 6,,,,
2,31,Dominika Cibulkova *,SVK,26,Varvara Lepchenko,USA,,4 - 6,6 - 2,6 - 0,,,
2,32,Arantxa Parra Santonja,ESP,,Venus Williams *,USA,2,2 - 6,4 - 6,,,,
3,1,Serena Williams *,USA,1,Anastasia Pavlyuchenkova,RUS,29,6 - 1,1 - 6,6 - 2,,,
3,2,Shahar Peer *,ISR,18,Marion Bartoli,FRA,13,7 - 6 (9 - 7),6 - 2,,,,
3,3,Maria Sharapova,RUS,12,Justine Henin *,BEL,22,2 - 6,6 - 3,3 - 6,,,
3,4,Anastasia Pivovarova,RUS,,Samantha Stosur *,AUS,7,3 - 6,2 - 6,,,,
3,5,Jelena Jankovic *,SRB,4,Alona Bondarenko,UKR,27,6 - 4,7 - 6 (7 - 3),,,,
3,6,Daniela Hantuchova *,SVK,23,Yanina Wickmayer,BEL,16,7 - 5,6 - 3,,,,
3,7,Jarmila Groth *,AUS,,Anastasia Rodionova,AUS,,6 - 3,5 - 7,6 - 2,,,
3,8,Alisa Kleybanova,RUS,28,Yaroslava Shvedova *,KAZ,,2 - 6,6 - 4,0 - 6,,,
3,9,Svetlana Kuznetsova,RUS,6,Maria Kirilenko *,RUS,30,3 - 6,6 - 2,4 - 6,,,
3,10,Francesca Schiavone *,ITA,17,Na Li,CHN,11,6 - 4,6 - 2,,,,
3,11,Flavia Pennetta *,ITA,14,Polona Hercog,SLO,,6 - 3,6 - 0,,,,
3,12,Alexandra Dulgheru,ROU,31,Caroline Wozniacki *,DEN,3,3 - 6,4 - 6,,,,
3,13,Elena Dementieva *,RUS,5,Aleksandra Wozniak,CAN,,6 - 7 (2 - 7),6 - 3,6 - 4,,,
3,14,Akgul Amanmuradova,UZB,,Chanelle Scheepers *,RSA,,3 - 6,3 - 6,,,,
3,15,Aravane Rezai,FRA,15,Nadia Petrova *,RUS,19,7 - 6 (7 - 2),4 - 6,8 - 10,,,
3,16,Dominika Cibulkova,SVK,26,Venus Williams *,USA,2,3 - 6,4 - 6,,,,
4,1,Serena Williams *,USA,1,Shahar Peer,ISR,18,6 - 2,6 - 2,,,,
4,2,Justine Henin,BEL,22,Samantha Stosur *,AUS,7,6 - 2,1 - 6,4 - 6,,,
4,3,Jelena Jankovic *,SRB,4,Daniela Hantuchova,SVK,23,6 - 4,6 - 2,,,,
4,4,Jarmila Groth,AUS,,Yaroslava Shvedova *,KAZ,,4 - 6,3 - 6,,,,
4,5,Maria Kirilenko,RUS,30,Francesca Schiavone *,ITA,17,4 - 6,4 - 6,,,,
4,6,Flavia Pennetta,ITA,14,Caroline Wozniacki *,DEN,3,6 - 7 (5 - 7),7 - 6 (7 - 4),2 - 6,,,
4,7,Elena Dementieva *,RUS,5,Chanelle Scheepers,RSA,,6 - 1,6 - 3,,,,
4,8,Nadia Petrova *,RUS,19,Venus Williams,USA,2,6 - 4,6 - 3,,,,
5,1,Serena Williams,USA,1,Samantha Stosur *,AUS,7,2 - 6,7 - 6 (7 - 2),6 - 8,,,
5,2,Jelena Jankovic *,SRB,4,Yaroslava Shvedova,KAZ,,7 - 5,6 - 4,,,,
5,3,Francesca Schiavone *,ITA,17,Caroline Wozniacki,DEN,3,6 - 2,6 - 3,,,,
5,4,Elena Dementieva *,RUS,5,Nadia Petrova,RUS,19,2 - 6,6 - 2,6 - 0,,,
6,1,Samantha Stosur *,AUS,7,Jelena Jankovic,SRB,4,6 - 1,6 - 2,,,,
6,2,Francesca Schiavone *,ITA,17,Elena Dementieva,RUS,5,7 - 6 (7 - 3),,,,,Retired
7,1,Samantha Stosur,AUS,7,Francesca Schiavone *,ITA,17,4 - 6,6 - 7 (2 - 7),,,,
