Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,1,Roger Federer *,SUI,1,Alejandro Falla,COL,,5 - 7,4 - 6,6 - 4,7 - 6 (7 - 1),6 - 0,
1,2,Ilija Bozoljac *,SRB,,Nicolas Massu,CHI,,7 - 6 (7 - 3),3 - 6,6 - 3,7 - 6 (9 - 7),,
1,3,Janko Tipsarevic,SRB,,Arnaud Clement *,FRA,,3 - 6,6 - 3,4 - 6,5 - 7,,
1,4,Peter Luczak *,AUS,,Tommy Robredo,ESP,30,2 - 6,7 - 6 (7 - 3),6 - 2,7 - 5,,
1,5,Feliciano Lopez *,ESP,22,Jesse Levine,USA,,7 - 6 (7 - 2),3 - 6,6 - 2,6 - 3,,
1,6,Ricardas Berankis *,LTU,,Carsten Ball,AUS,,6 - 2,6 - 0,3 - 6,7 - 6 (7 - 5),,
1,7,Igor Kunitsyn,RUS,,Viktor Troicki *,SRB,,3 - 6,4 - 6,1 - 6,,,
1,8,Dustin Brown,JAM,,Jurgen Melzer *,AUT,16,3 - 6,6 - 4,2 - 6,3 - 6,,
1,9,Tomas Berdych *,CZE,12,Andrey Golubev,KAZ,,7 - 6 (7 - 5),6 - 2,6 - 2,,,
1,10,Ryan Sweeting,USA,,Benjamin Becker *,GER,,7 - 5,2 - 6,2 - 6,4 - 6,,
1,11,Dmitry Tursunov,RUS,,Rainer Schuettler *,GER,,2 - 6,2 - 6,3 - 6,,,
1,12,Denis Istomin *,UZB,,Stanislas Wawrinka,SUI,20,6 - 7 (5 - 7),6 - 1,2 - 6,7 - 6 (7 - 4),6 - 3,
1,13,Victor Hanescu *,ROU,31,Andrey Kuznetsov,RUS,,6 - 7 (4 - 7),7 - 6 (7 - 3),6 - 3,1 - 6,7 - 5,
1,14,Marsel Ilhan *,TUR,,Marcos Daniel,BRA,,6 - 7 (4 - 7),4 - 6,6 - 2,6 - 3,6 - 1,
1,15,Igor Andreev,RUS,,Daniel Brands *,GER,,6 - 7 (5 - 7),6 - 7 (4 - 7),5 - 7,,,
1,16,Kevin Anderson,RSA,,Nikolay Davydenko *,RUS,7,6 - 3,7 - 6 (7 - 3),6 - 7 (3 - 7),5 - 7,7 - 9,
1,17,Novak Djokovic *,SRB,3,Olivier Rochus,BEL,,4 - 6,6 - 2,3 - 6,6 - 4,6 - 2,
1,18,Juan Ignacio Chela,ARG,,Taylor Dent *,USA,,3 - 6,7 - 6 (7 - 2),6 - 7 (3 - 7),5 - 7,,
1,19,Brendan Evans *,USA,,Jesse Huta Galung,NED,,6 - 3,7 - 6 (14 - 12),6 - 3,,,
1,20,Paolo Lorenzi,ITA,,Albert Montanes *,ESP,28,3 - 6,6 - 7 (5 - 7),2 - 6,,,
1,21,Gael Monfils *,FRA,21,Leonardo Mayer,ARG,,6 - 1,7 - 6 (11 - 9),6 - 2,,,
1,22,Karol Beck *,SVK,,Santiago Ventura,ESP,,6 - 3,6 - 1,4 - 6,6 - 2,,
1,23,Eduardo Schwank,ARG,,Evgeny Korolev *,KAZ,,1 - 6,6 - 7 (8 - 10),6 - 4,2 - 6,,
1,24,Maximo Gonzalez,ARG,,Lleyton Hewitt *,AUS,15,7 - 5,0 - 6,2 - 6,2 - 6,,
1,25,Marin Cilic,CRO,11,Florian Mayer *,GER,,2 - 6,4 - 6,6 - 7 (1 - 7),,,
1,26,Mardy Fish *,USA,,Bernard Tomic,AUS,,6 - 3,7 - 6 (10 - 8),6 - 2,,,
1,27,Horacio Zeballos,ARG,,Yen-Hsun Lu *,TPE,,5 - 7,4 - 6,3 - 6,,,
1,28,Michal Przysiezny *,POL,,Ivan Ljubicic,CRO,17,7 - 5,7 - 6 (7 - 5),6 - 3,,,
1,29,Philipp Kohlschreiber *,GER,29,Potito Starace,ITA,,6 - 3,3 - 6,6 - 3,6 - 0,,
1,30,Ramon Delgado,PAR,,Teimuraz Gabashvili *,RUS,,6 - 2,4 - 6,4 - 6,2 - 6,,
1,31,Michael Llodra *,FRA,,Jesse Witten,USA,,6 - 4,6 - 4,6 - 7 (5 - 7),6 - 3,,
1,32,Rajeev Ram,USA,,Andy Roddick *,USA,5,3 - 6,2 - 6,2 - 6,,,
1,33,Fernando Verdasco,ESP,8,Fabio Fognini *,ITA,,6 - 7 (9 - 11),2 - 6,7 - 6 (8 - 6),4 - 6,,
1,34,Michael Russell *,USA,,Pere Riba-Madrid,ESP,,6 - 3,7 - 6 (7 - 1),2 - 6,7 - 6 (7 - 1),,
1,35,Andreas Beck *,GER,,Jamie Baker,GBR,,7 - 6 (7 - 4),6 - 3,6 - 4,,,
1,36,Kristof Vliegen,BEL,,Julien Benneteau *,FRA,32,6 - 2,7 - 6 (8 - 6),1 - 6,2 - 6,5 - 7,
1,37,Nicolas Almagro,ESP,19,Andreas Seppi *,ITA,,6 - 7 (4 - 7),6 - 7 (7 - 9),2 - 6,,,
1,38,Tobias Kamke *,GER,,Guillermo Garcia-Lopez,ESP,,5 - 7,2 - 6,7 - 5,6 - 4,6 - 4,
1,39,Marco Chiudinelli,SUI,,Alexandr Dolgopolov *,UKR,,4 - 6,3 - 6,3 - 6,,,
1,40,Robert Kendrick,USA,,Jo-Wilfried Tsonga *,FRA,10,6 - 7 (2 - 7),6 - 7 (6 - 8),6 - 3,4 - 6,,
1,41,Juan Carlos Ferrero,ESP,14,Xavier Malisse *,BEL,,2 - 6,7 - 6 (8 - 6),6 - 7 (5 - 7),6 - 4,1 - 6,
1,42,Julian Reister *,GER,,Rik De Voest,RSA,,6 - 4,7 - 5,3 - 6,6 - 2,,
1,43,Oscar Hernandez,ESP,,Ivan Dodig *,CRO,,1 - 6,3 - 6,3 - 6,,,
1,44,Sergiy Stakhovsky,UKR,,Sam Querrey *,USA,18,6 - 7 (4 - 7),3 - 6,1 - 2,,,Retired
1,45,Gilles Simon *,FRA,26,Guillermo Alcaide,ESP,,6 - 3,6 - 4,7 - 6 (7 - 0),,,
