Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,12,Casey Dellacqua *,AUS,,Patty Schnyder,SUI,15,4 - 6,7 - 5,8 - 6,,,
2,13,Nicole Vaidisova *,CZE,12,Alicia Molik,AUS,,6 - 2,6 - 3,,,,
2,14,Tatiana Perebiynis,UKR,,Ai Sugiyama *,JPN,,4 - 6,4 - 6,,,,
2,15,Victoria Azarenka *,BLR,26,Sandra Kloesel,GER,,6 - 1,6 - 1,,,,
2,16,Meng Yuan,CHN,,Serena Williams *,USA,7,3 - 6,1 - 6,,,,
2,17,Venus Williams *,USA,8,Camille Pin,FRA,,7 - 5,6 - 4,,,,
2,18,Timea Bacsinszky,SUI,,Sania Mirza *,IND,31,1 - 6,6 - 4,5 - 7,,,
2,19,Na Li *,CHN,24,Maria Elena Camerin,ITA,,6 - 4,6 - 3,,,,
2,20,Marta Domachowska *,POL,,Sofia Arvidsson,SWE,,7 - 5,1 - 6,6 - 1,,,
2,21,Sabine Lisicki *,GER,,Mariya Koryttseva,UKR,,6 - 1,7 - 5,,,,
2,22,Caroline Wozniacki *,DEN,,Alona Bondarenko,UKR,21,7 - 6 (7 - 4),6 - 1,,,,
2,23,Katarina Srebotnik *,SLO,28,Anastasia Rodionova,AUS,,6 - 4,6 - 1,,,,
2,24,Tathiana Garbin,ITA,,Ana Ivanovic *,SRB,4,0 - 6,3 - 6,,,,
2,25,Anna Chakvetadze *,RUS,6,Alisa Kleybanova,RUS,,6 - 3,6 - 4,,,,
2,26,Akiko Morigami,JPN,,Maria Kirilenko *,RUS,27,1 - 6,1 - 6,,,,
2,27,Catalina Castano,COL,,Virginia Ruano Pascual *,ESP,,2 - 6,4 - 6,,,,
2,28,Alize Cornet,FRA,,Daniela Hantuchova *,SVK,9,2 - 6,5 - 7,,,,
2,29,Nadia Petrova *,RUS,14,Anne Kremer,LUX,,7 - 5,7 - 5,,,,
2,30,Yvonne Meusburger,AUT,,Ekaterina Makarova *,RUS,,3 - 6,1 - 6,,,,
2,31,Agnieszka Radwanska *,POL,29,Pauline Parmentier,FRA,,7 - 5,6 - 4,,,,
2,32,Tsvetana Pironkova,BUL,,Svetlana Kuznetsova *,RUS,2,6 - 7 (0 - 7),2 - 6,,,,
3,1,Justine Henin *,BEL,1,Francesca Schiavone,ITA,25,7 - 5,6 - 4,,,,
3,2,Su-Wei Hsieh *,TPE,,Aravane Rezai,FRA,,6 - 2,6 - 7 (3 - 7),6 - 4,,,
3,3,Elena Dementieva *,RUS,11,Shahar Peer,ISR,17,6 - 2,6 - 0,,,,
3,4,Elena Vesnina,RUS,,Maria Sharapova *,RUS,5,3 - 6,0 - 6,,,,
3,5,Jelena Jankovic *,SRB,3,Virginie Razzano,FRA,30,6 - 2,4 - 6,6 - 1,,,
3,6,Amelie Mauresmo,FRA,18,Casey Dellacqua *,AUS,,6 - 3,4 - 6,4 - 6,,,
3,7,Nicole Vaidisova *,CZE,12,Ai Sugiyama,JPN,,6 - 3,6 - 4,,,,
3,8,Victoria Azarenka,BLR,26,Serena Williams *,USA,7,3 - 6,4 - 6,,,,
3,9,Venus Williams *,USA,8,Sania Mirza,IND,31,7 - 6 (7 - 0),6 - 4,,,,
3,10,Na Li,CHN,24,Marta Domachowska *,POL,,6 - 2,2 - 6,4 - 6,,,
3,11,Sabine Lisicki,GER,,Caroline Wozniacki *,DEN,,6 - 4,4 - 6,3 - 6,,,
3,12,Katarina Srebotnik,SLO,28,Ana Ivanovic *,SRB,4,3 - 6,4 - 6,,,,
3,13,Anna Chakvetadze,RUS,6,Maria Kirilenko *,RUS,27,7 - 6 (8 - 6),1 - 6,2 - 6,,,
3,14,Virginia Ruano Pascual,ESP,,Daniela Hantuchova *,SVK,9,2 - 6,3 - 6,,,,
3,15,Nadia Petrova *,RUS,14,Ekaterina Makarova,RUS,,6 - 1,7 - 6 (10 - 8),,,,
3,16,Agnieszka Radwanska *,POL,29,Svetlana Kuznetsova,RUS,2,6 - 3,6 - 4,,,,
4,1,Justine Henin *,BEL,1,Su-Wei Hsieh,TPE,,6 - 2,6 - 2,,,,
4,2,Elena Dementieva,RUS,11,Maria Sharapova *,RUS,5,2 - 6,0 - 6,,,,
4,3,Jelena Jankovic *,SRB,3,Casey Dellacqua,AUS,,7 - 6 (7 - 3),6 - 1,,,,
4,4,Nicole Vaidisova,CZE,12,Serena Williams *,USA,7,3 - 6,4 - 6,,,,
4,5,Venus Williams *,USA,8,Marta Domachowska,POL,,6 - 4,6 - 4,,,,
4,6,Caroline Wozniacki,DEN,,Ana Ivanovic *,SRB,4,1 - 6,6 - 7 (2 - 7),,,,
4,7,Maria Kirilenko,RUS,27,Daniela Hantuchova *,SVK,9,6 - 1,4 - 6,4 - 6,,,
4,8,Nadia Petrova,RUS,14,Agnieszka Radwanska *,POL,29,6 - 1,5 - 7,0 - 6,,,
5,1,Justine Henin,BEL,1,Maria Sharapova *,RUS,5,4 - 6,0 - 6,,,,
5,2,Jelena Jankovic *,SRB,3,Serena Williams,USA,7,6 - 3,6 - 4,,,,
5,3,Venus Williams,USA,8,Ana Ivanovic *,SRB,4,6 - 7 (3 - 7),4 - 6,,,,
5,4,Daniela Hantuchova *,SVK,9,Agnieszka Radwanska,POL,29,6 - 2,6 - 2,,,,
6,1,Maria Sharapova *,RUS,5,Jelena Jankovic,SRB,3,6 - 3,6 - 1,,,,
6,2,Ana Ivanovic *,SRB,4,Daniela Hantuchova,SVK,9,0 - 6,6 - 3,6 - 4,,,
7,1,Maria Sharapova *,RUS,5,Ana Ivanovic,SRB,4,7 - 5,6 - 3,,,,
