Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,50,Carlos Berlocq,ARG,,Dudi Sela *,ISR,,6 - 1,3 - 6,2 - 6,5 - 7,,
1,51,Niels Desein,BEL,,David Goffin *,BEL,,1 - 6,3 - 6,3 - 6,,,
1,52,Frank Dancevic,CAN,,Joao Sousa *,POR,32,6 - 7 (6 - 8),6 - 3,2 - 6,6 - 4,6 - 7 (2 - 7),
1,53,Gael Monfils *,FRA,20,Jared Donaldson,USA,,6 - 4,6 - 2,6 - 4,,,
1,54,Alejandro Gonzalez *,COL,,Dmitry Tursunov,RUS,,6 - 4,6 - 4,7 - 5,,,
1,55,Yoshihito Nishioka,JPN,,Paolo Lorenzi *,ITA,,1 - 6,2 - 6,1 - 2,,,Retired
1,56,Denis Istomin,UZB,,Richard Gasquet *,FRA,12,5 - 7,6 - 7 (5 - 7),4 - 6,,,
1,57,Fabio Fognini *,ITA,15,Andrey Golubev,KAZ,,6 - 4,6 - 4,6 - 2,,,
1,58,Pere Riba,ESP,,Adrian Mannarino *,FRA,,6 - 3,5 - 7,3 - 6,2 - 6,,
1,59,Filip Krajinovic,SRB,,Tim Smyczek *,USA,,6 - 4,3 - 6,2 - 6,6 - 7 (5 - 7),,
1,60,Andreas Haider-Maurer,AUT,,Roberto Bautista Agut *,ESP,17,7 - 5,6 - 7 (1 - 7),6 - 1,5 - 7,1 - 6,
1,61,Ivo Karlovic *,CRO,25,Jarkko Nieminen,FIN,,6 - 4,6 - 4,3 - 6,6 - 4,,
1,62,Jurgen Melzer,AUT,,Marcel Granollers *,ESP,,6 - 7 (1 - 7),3 - 6,2 - 6,,,
1,63,Albert Ramos-Vinolas,ESP,,Sam Groth *,AUS,,3 - 6,6 - 7 (5 - 7),3 - 6,,,
1,64,Marinko Matosevic,AUS,,Roger Federer *,SUI,2,3 - 6,4 - 6,6 - 7 (4 - 7),,,
2,1,Novak Djokovic *,SRB,1,Paul-Henri Mathieu,FRA,,6 - 1,6 - 3,6 - 0,,,
2,2,Sam Querrey *,USA,,Guillermo Garcia-Lopez,ESP,28,6 - 3,6 - 4,6 - 4,,,
2,3,Philipp Kohlschreiber *,GER,22,Michael Llodra,FRA,,6 - 2,,,,,Retired
2,4,Jan-Lennard Struff,GER,,John Isner *,USA,13,6 - 7 (5 - 7),4 - 6,2 - 6,,,
2,5,Jo-Wilfried Tsonga *,FRA,9,Aleksandr Nedovyesov,KAZ,,6 - 3,6 - 4,6 - 4,,,
