Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,1,Novak Djokovic *,SRB,1,Paolo Lorenzi,ITA,,6 - 2,6 - 0,6 - 0,,,
1,2,Santiago Giraldo *,COL,,Matteo Viola,ITA,,6 - 4,6 - 2,6 - 1,,,
1,3,Tatsuma Ito *,JPN,,Potito Starace,ITA,,6 - 3,4 - 6,6 - 3,6 - 4,,
1,4,Nicolas Mahut *,FRA,,Radek Stepanek,CZE,29,7 - 5,7 - 5,6 - 3,,,
1,5,Milos Raonic *,CAN,23,Filippo Volandri,ITA,,6 - 4,6 - 0,6 - 2,,,
1,6,Lukas Rosol,CZE,,Philipp Petzschner *,GER,,0 - 6,0 - 6,2 - 6,,,
1,7,Cedrik-Marcel Stebe,GER,,Lleyton Hewitt *,AUS,,5 - 7,4 - 6,6 - 3,5 - 7,,
1,8,Robin Haase,NED,,Andy Roddick *,USA,15,3 - 6,4 - 6,1 - 6,,,
1,9,Janko Tipsarevic *,SRB,9,Dmitry Tursunov,RUS,,5 - 7,7 - 6 (14 - 12),6 - 3,6 - 4,,
1,10,Jurgen Zopp,EST,,James Duckworth *,AUS,,3 - 6,4 - 6,4 - 6,,,
1,11,Mikhail Youzhny,RUS,,Andrey Golubev *,KAZ,,5 - 7,7 - 6 (7 - 4),4 - 6,6 - 4,3 - 6,
1,12,Andreas Seppi,ITA,,Richard Gasquet *,FRA,17,3 - 6,6 - 3,3 - 6,1 - 6,,
1,13,Juan Ignacio Chela *,ARG,27,Michael Russell,USA,,7 - 6 (7 - 3),6 - 3,6 - 4,,,
1,14,Igor Kunitsyn,RUS,,Pablo Andujar *,ESP,,1 - 6,6 - 7 (12 - 14),0 - 6,,,
1,15,Matthias Bachinger,GER,,Ryan Sweeting *,USA,,4 - 6,4 - 6,2 - 6,,,
1,16,Rui Machado,POR,,David Ferrer *,ESP,5,1 - 6,4 - 6,2 - 6,,,
1,17,Andy Murray *,GBR,4,Ryan Harrison,USA,,4 - 6,6 - 3,6 - 4,6 - 2,,
1,18,Xavier Malisse,BEL,,Edouard Roger-Vasselin *,FRA,,6 - 7 (6 - 8),,,,,Retired
1,19,Michael Llodra *,FRA,,Ernests Gulbis,LAT,,2 - 6,6 - 1,6 - 2,6 - 2,,
1,20,Daniel Gimeno-Traver,ESP,,Alex Bogomolov Jr. *,RUS,32,3 - 6,2 - 6,4 - 6,,,
1,21,Viktor Troicki *,SRB,19,Juan Carlos Ferrero,ESP,,4 - 6,6 - 7 (3 - 7),6 - 2,7 - 6 (7 - 3),6 - 2,
1,22,Guillermo Garcia-Lopez,ESP,,Mikhail Kukushkin *,KAZ,,4 - 6,3 - 6,0 - 6,,,
1,23,Thomaz Bellucci *,BRA,,Dudi Sela,ISR,,7 - 6 (7 - 5),6 - 4,6 - 3,,,
1,24,Marinko Matosevic,AUS,,Gael Monfils *,FRA,14,6 - 7 (5 - 7),3 - 6,3 - 6,,,
1,25,Gilles Simon *,FRA,12,Danai Udomchoke,THA,,6 - 1,3 - 6,6 - 7 (5 - 7),6 - 3,6 - 2,
1,26,Julien Benneteau *,FRA,,Karol Beck,SVK,,6 - 4,6 - 2,7 - 5,,,
1,27,Joao Souza,BRA,,Matthew Ebden *,AUS,,3 - 6,6 - 7 (1 - 7),2 - 6,,,
1,28,Stephane Robert,FRA,,Kei Nishikori *,JPN,24,1 - 6,6 - 7 (7 - 9),0 - 6,,,
