Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,1,Serena Williams *,USA,1,Taylor Townsend,USA,,6 - 3,6 - 1,,,,
1,2,Francesca Schiavone,ITA,,Vania King *,USA,,3 - 6,6 - 3,3 - 6,,,
1,3,Varvara Lepchenko *,USA,,Alison Van Uytvanck,BEL,,7 - 5,6 - 2,,,,
1,4,Mona Barthel *,GER,,Shuai Zhang,CHN,32,6 - 1,6 - 2,,,,
1,5,Samantha Stosur *,AUS,24,Lauren Davis,USA,,6 - 1,6 - 4,,,,
1,6,Pauline Parmentier,FRA,,Kaia Kanepi *,EST,,6 - 7 (3 - 7),6 - 3,1 - 6,,,
1,7,Coco Vandeweghe *,USA,,Donna Vekic,CRO,,2 - 6,6 - 3,6 - 1,,,
1,8,Ajla Tomljanovic,AUS,,Carla Suarez Navarro *,ESP,15,6 - 3,2 - 6,1 - 6,,,
1,9,Flavia Pennetta *,ITA,11,Julia Goerges,GER,,6 - 3,4 - 6,6 - 1,,,
1,10,Shelby Rogers *,USA,,Maryna Zanevska,UKR,,6 - 4,6 - 3,,,,
1,11,Nicole Gibbs *,USA,,Caroline Garcia,FRA,,6 - 2,2 - 6,6 - 3,,,
1,12,Teliana Pereira,BRA,,A.Pavlyuchenkova *,RUS,23,2 - 6,0 - 6,,,,
1,13,Casey Dellacqua *,AUS,29,P.Mayr-Achleitner,AUT,,7 - 5,6 - 3,,,,
1,14,Paula Kania,POL,,Qiang Wang *,CHN,,2 - 6,0 - 6,,,,
1,15,Karolina Pliskova *,CZE,,Yvonne Meusburger,AUT,,6 - 2,6 - 2,,,,
1,16,Alison Riske,USA,,Ana Ivanovic *,SRB,8,3 - 6,0 - 6,,,,
1,17,Petra Kvitova *,CZE,3,Kristina Mladenovic,FRA,,6 - 1,6 - 0,,,,
1,18,Klara Koukalova,CZE,,Petra Cetkovska *,CZE,,1 - 6,6 - 2,3 - 6,,,
1,19,Aleksandra Krunic *,SRB,,Katarzyna Piter,POL,,6 - 4,6 - 1,,,,
1,20,Jarmila Gajdosova,AUS,,Madison Keys *,USA,27,0 - 6,3 - 6,,,,
1,21,Svetlana Kuznetsova,RUS,20,Marina Erakovic *,NZL,,6 - 3,2 - 6,6 - 7 (3 - 7),,,
1,22,Elena Vesnina *,RUS,,Yung-Jan Chan,TPE,,6 - 0,7 - 5,,,,
1,23,Chanelle Scheepers,RSA,,Christina McHale *,USA,,2 - 6,6 - 1,6 - 7 (5 - 7),,,
1,24,Misaki Doi,JPN,,Victoria Azarenka *,BLR,16,7 - 6 (7 - 3),4 - 6,1 - 6,,,
1,25,Dominika Cibulkova,SVK,12,Catherine Bellis *,USA,,1 - 6,6 - 4,4 - 6,,,
1,26,Zarina Diyas *,KAZ,,Lesia Tsurenko,UKR,,6 - 1,6 - 2,,,,
1,27,Elina Svitolina,UKR,,Polona Hercog *,SLO,,2 - 6,6 - 7 (4 - 7),,,,
1,28,Grace Min,USA,,Ekaterina Makarova *,RUS,17,4 - 6,2 - 6,,,,
1,29,B.Zahlavova Strycova *,CZE,30,Ashleigh Barty,AUS,,6 - 1,6 - 3,,,,
1,30,Yaroslava Shvedova,KAZ,,Monica Niculescu *,ROU,,7 - 6 (7 - 5),1 - 6,5 - 7,,,
1,31,Sorana Cirstea *,ROU,,Heather Watson,GBR,,6 - 1,6 - 1,,,,
1,32,Olga Govortsova,BLR,,Eugenie Bouchard *,CAN,7,2 - 6,1 - 6,,,,
1,33,Angelique Kerber *,GER,6,Ksenia Pervak,RUS,,6 - 2,3 - 6,7 - 5,,,
1,34,Ying-Ying Duan,CHN,,Alla Kudryavtseva *,RUS,,6 - 2,2 - 6,4 - 6,,,
1,35,Belinda Bencic *,SUI,,Yanina Wickmayer,BEL,,6 - 3,6 - 2,,,,
1,36,Aleksandra Wozniak,CAN,,Kurumi Nara *,JPN,31,2 - 6,1 - 6,,,,
1,37,Sloane Stephens *,USA,21,Annika Beck,GER,,6 - 0,6 - 3,,,,
1,38,Virginie Razzano,FRA,,Johanna Larsson *,SWE,,0 - 6,0 - 6,,,,
1,39,Karin Knapp,ITA,,Tsvetana Pironkova *,BUL,,4 - 6,3 - 6,,,,
1,40,Bojana Jovanovski,SRB,,Jelena Jankovic *,SRB,9,2 - 6,3 - 6,,,,
1,41,Lucie Safarova *,CZE,14,Timea Babos,HUN,,6 - 4,7 - 5,,,,
1,42,Saisai Zheng *,CHN,,Stefanie Voegele,SUI,,1 - 6,6 - 2,6 - 2,,,
1,43,Romina Oprandi,SUI,,Daniela Hantuchova *,SVK,,6 - 4,2 - 6,3 - 6,,,
1,44,Amandine Hesse,FRA,,Alize Cornet *,FRA,22,1 - 6,2 - 6,,,,
1,45,Roberta Vinci *,ITA,28,Paula Ormaechea,ARG,,6 - 3,6 - 3,,,,
1,46,Irina-Camelia Begu *,ROU,,Silvia Soler-Espinosa,ESP,,7 - 6 (7 - 4),6 - 3,,,,
1,47,Shuai Peng *,CHN,,Jie Zheng,CHN,,6 - 3,6 - 3,,,,
1,48,Sharon Fichman,CAN,,Agnieszka Radwanska *,POL,4,1 - 6,0 - 6,,,,
1,49,Maria Sharapova *,RUS,5,Maria Kirilenko,RUS,,6 - 4,6 - 0,,,,
1,50,Kristyna Pliskova,CZE,,Alexandra Dulgheru *,ROU,,3 - 6,4 - 6,,,,
1,51,Julia Glushko,ISR,,Madison Brengle *,USA,,3 - 6,2 - 6,,,,
1,52,Francoise Abanda,CAN,,Sabine Lisicki *,GER,26,3 - 6,5 - 7,,,,
1,53,Andrea Petkovic *,GER,18,Ons Jabeur,TUN,,7 - 6 (9 - 7),1 - 6,6 - 3,,,
1,54,Tereza Smitkova,CZE,,Monica Puig *,PUR,,6 - 3,3 - 6,3 - 6,,,
1,55,Anna Schmiedlova,SVK,,Aliaksandra Sasnovich *,BLR,,4 - 6,3 - 6,,,,
1,56,Magdalena Rybarikova,SVK,,Caroline Wozniacki *,DEN,10,1 - 6,6 - 3,0 - 2,,,Retired
1,57,Sara Errani *,ITA,13,Kirsten Flipkens,BEL,,6 - 1,7 - 5,,,,
1,58,Anastasia Rodionova *,AUS,,Camila Giorgi,ITA,,1 - 6,7 - 5,6 - 3,,,
1,59,Kiki Bertens,NED,,Timea Bacsinszky *,SUI,,7 - 6 (9 - 7),3 - 4,,,,Retired
1,60,Kimiko Date-Krumm,JPN,,Venus Williams *,USA,19,6 - 2,3 - 6,3 - 6,,,
1,61,Garbine Muguruza,ESP,25,Mirjana Lucic-Baroni *,CRO,,3 - 6,6 - 7 (4 - 7),,,,
1,62,Johanna Konta,GBR,,Shahar Peer *,ISR,,2 - 6,3 - 6,,,,
1,63,Jana Cepelova *,SVK,,M.Torro-Flor,ESP,,2 - 6,7 - 5,6 - 1,,,
1,64,Danielle Rose Collins,USA,,Simona Halep *,ROU,2,7 - 6 (7 - 2),1 - 6,2 - 6,,,
2,1,Serena Williams *,USA,1,Vania King,USA,,6 - 1,6 - 0,,,,
2,2,Varvara Lepchenko *,USA,,Mona Barthel,GER,,6 - 4,6 - 0,,,,
2,3,Samantha Stosur,AUS,24,Kaia Kanepi *,EST,,6 - 3,3 - 6,6 - 7 (8 - 10),,,
2,4,Coco Vandeweghe,USA,,Carla Suarez Navarro *,ESP,15,3 - 6,3 - 6,,,,
2,5,Flavia Pennetta *,ITA,11,Shelby Rogers,USA,,6 - 4,6 - 3,,,,
2,6,Nicole Gibbs *,USA,,A.Pavlyuchenkova,RUS,23,6 - 4,6 - 7 (6 - 8),6 - 3,,,
2,7,Casey Dellacqua *,AUS,29,Qiang Wang,CHN,,4 - 6,6 - 4,6 - 2,,,
2,8,Karolina Pliskova *,CZE,,Ana Ivanovic,SRB,8,7 - 5,6 - 4,,,,
2,9,Petra Kvitova *,CZE,3,Petra Cetkovska,CZE,,6 - 4,6 - 2,,,,
2,10,Aleksandra Krunic *,SRB,,Madison Keys,USA,27,7 - 6 (7 - 4),2 - 6,7 - 5,,,
2,11,Marina Erakovic,NZL,,Elena Vesnina *,RUS,,5 - 7,6 - 2,4 - 6,,,
2,12,Christina McHale,USA,,Victoria Azarenka *,BLR,16,3 - 6,2 - 6,,,,
2,13,Catherine Bellis,USA,,Zarina Diyas *,KAZ,,3 - 6,6 - 0,2 - 6,,,
2,14,Polona Hercog,SLO,,Ekaterina Makarova *,RUS,17,1 - 6,2 - 6,,,,
2,15,B.Zahlavova Strycova *,CZE,30,Monica Niculescu,ROU,,4 - 6,6 - 4,6 - 2,,,
2,16,Sorana Cirstea,ROU,,Eugenie Bouchard *,CAN,7,2 - 6,7 - 6 (7 - 4),4 - 6,,,
2,17,Angelique Kerber *,GER,6,Alla Kudryavtseva,RUS,,6 - 2,6 - 4,,,,
2,18,Belinda Bencic *,SUI,,Kurumi Nara,JPN,31,6 - 4,4 - 6,6 - 1,,,
2,19,Sloane Stephens,USA,21,Johanna Larsson *,SWE,,7 - 5,4 - 6,2 - 6,,,
2,20,Tsvetana Pironkova,BUL,,Jelena Jankovic *,SRB,9,5 - 7,4 - 6,,,,
2,21,Lucie Safarova *,CZE,14,Saisai Zheng,CHN,,6 - 3,4 - 6,6 - 2,,,
2,22,Daniela Hantuchova,SVK,,Alize Cornet *,FRA,22,3 - 6,3 - 6,,,,
2,23,Roberta Vinci *,ITA,28,Irina-Camelia Begu,ROU,,2 - 6,6 - 4,6 - 1,,,
2,24,Shuai Peng *,CHN,,Agnieszka Radwanska,POL,4,6 - 3,6 - 4,,,,
2,25,Maria Sharapova *,RUS,5,Alexandra Dulgheru,ROU,,4 - 6,6 - 3,6 - 2,,,
2,26,Madison Brengle,USA,,Sabine Lisicki *,GER,26,4 - 6,1 - 6,,,,
2,27,Andrea Petkovic *,GER,18,Monica Puig,PUR,,3 - 6,6 - 3,7 - 6 (7 - 5),,,
2,28,Aliaksandra Sasnovich,BLR,,Caroline Wozniacki *,DEN,10,3 - 6,4 - 6,,,,
2,29,Sara Errani *,ITA,13,Anastasia Rodionova,AUS,,6 - 4,7 - 6 (7 - 2),,,,
2,30,Timea Bacsinszky,SUI,,Venus Williams *,USA,19,1 - 6,4 - 6,,,,
2,31,Mirjana Lucic-Baroni *,CRO,,Shahar Peer,ISR,,6 - 7 (6 - 8),6 - 3,6 - 2,,,
2,32,Jana Cepelova,SVK,,Simona Halep *,ROU,2,2 - 6,1 - 6,,,,
3,1,Serena Williams *,USA,1,Varvara Lepchenko,USA,,6 - 3,6 - 3,,,,
3,2,Kaia Kanepi *,EST,,Carla Suarez Navarro,ESP,15,7 - 5,6 - 0,,,,
3,3,Flavia Pennetta *,ITA,11,Nicole Gibbs,USA,,6 - 4,6 - 0,,,,
3,4,Casey Dellacqua *,AUS,29,Karolina Pliskova,CZE,,6 - 3,3 - 6,6 - 4,,,
3,5,Petra Kvitova,CZE,3,Aleksandra Krunic *,SRB,,4 - 6,4 - 6,,,,
3,6,Elena Vesnina,RUS,,Victoria Azarenka *,BLR,16,1 - 6,1 - 6,,,,
3,7,Zarina Diyas,KAZ,,Ekaterina Makarova *,RUS,17,2 - 6,4 - 6,,,,
3,8,B.Zahlavova Strycova,CZE,30,Eugenie Bouchard *,CAN,7,2 - 6,7 - 6 (7 - 2),4 - 6,,,
3,9,Angelique Kerber,GER,6,Belinda Bencic *,SUI,,1 - 6,5 - 7,,,,
3,10,Johanna Larsson,SWE,,Jelena Jankovic *,SRB,9,1 - 6,0 - 6,,,,
3,11,Lucie Safarova *,CZE,14,Alize Cornet,FRA,22,6 - 3,6 - 7 (3 - 7),6 - 4,,,
3,12,Roberta Vinci,ITA,28,Shuai Peng *,CHN,,4 - 6,3 - 6,,,,
3,13,Maria Sharapova *,RUS,5,Sabine Lisicki,GER,26,6 - 2,6 - 4,,,,
