Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,20,Guillermo Garcia-Lopez,ESP,,Gilles Simon *,FRA,12,4 - 6,7 - 6 (7 - 4),5 - 7,3 - 6,,
2,21,Stanislas Wawrinka,SUI,14,Donald Young *,USA,,6 - 7 (7 - 9),6 - 3,6 - 2,3 - 6,6 - 7 (1 - 7),
2,22,Steve Darcis,BEL,,Juan Ignacio Chela *,ARG,24,2 - 6,4 - 6,4 - 6,,,
2,23,Feliciano Lopez *,ESP,25,Vasek Pospisil,CAN,,5 - 7,6 - 4,7 - 6 (7 - 3),7 - 6 (7 - 5),,
2,24,Robin Haase,NED,,Andy Murray *,GBR,4,7 - 6 (7 - 5),6 - 2,2 - 6,0 - 6,4 - 6,
2,25,David Ferrer *,ESP,5,James Blake,USA,,6 - 4,6 - 3,6 - 4,,,
2,26,Jean-Rene Lisnard,MON,,Florian Mayer *,GER,26,2 - 6,5 - 7,2 - 6,,,
2,27,Andy Roddick *,USA,21,Jack Sock,USA,,6 - 3,6 - 3,6 - 4,,,
2,28,Denis Istomin,UZB,,Julien Benneteau *,FRA,,4 - 6,4 - 6,4 - 6,,,
2,29,Ernests Gulbis,LAT,,Gilles Muller *,LUX,,6 - 3,6 - 7 (4 - 7),4 - 6,6 - 7 (5 - 7),,
2,30,Igor Kunitsyn *,RUS,,Jurgen Melzer,AUT,17,3 - 6,6 - 3,1 - 6,6 - 2,7 - 6 (7 - 5),
2,31,Ivan Ljubicic,CRO,30,David Nalbandian *,ARG,,4 - 6,6 - 1,3 - 6,2 - 6,,
2,32,Nicolas Mahut,FRA,,Rafael Nadal *,ESP,2,2 - 6,2 - 6,,,,Retired
3,1,Novak Djokovic *,SRB,1,Nikolay Davydenko,RUS,,6 - 3,6 - 4,6 - 2,,,
3,2,Alexandr Dolgopolov *,UKR,22,Ivo Karlovic,CRO,,6 - 7 (4 - 7),6 - 2,6 - 4,6 - 4,,
3,3,Tomas Berdych,CZE,9,Janko Tipsarevic *,SRB,20,4 - 6,0 - 5,,,,Retired
3,4,Marcel Granollers,ESP,31,Juan Carlos Ferrero *,ESP,,1 - 6,3 - 4,,,,Retired
3,5,Roger Federer *,SUI,3,Marin Cilic,CRO,27,6 - 3,4 - 6,6 - 4,6 - 2,,
3,6,Juan Monaco *,ARG,,Tommy Haas,GER,,6 - 7 (3 - 7),6 - 3,6 - 2,6 - 3,,
3,7,Jo-Wilfried Tsonga *,FRA,11,Fernando Verdasco,ESP,19,6 - 3,7 - 5,6 - 4,,,
3,8,Kevin Anderson,RSA,,Mardy Fish *,USA,8,4 - 6,6 - 7 (4 - 7),6 - 7 (3 - 7),,,
3,9,Alex Bogomolov Jr.,USA,,John Isner *,USA,28,6 - 7 (9 - 11),4 - 6,4 - 6,,,
3,10,Juan Martin Del Potro,ARG,18,Gilles Simon *,FRA,12,6 - 4,6 - 7 (5 - 7),2 - 6,6 - 7 (3 - 7),,
3,11,Donald Young *,USA,,Juan Ignacio Chela,ARG,24,7 - 5,6 - 4,6 - 3,,,
3,12,Feliciano Lopez,ESP,25,Andy Murray *,GBR,4,1 - 6,4 - 6,2 - 6,,,
3,13,David Ferrer *,ESP,5,Florian Mayer,GER,26,6 - 1,6 - 2,7 - 6 (7 - 2),,,
3,14,Andy Roddick *,USA,21,Julien Benneteau,FRA,,6 - 1,6 - 4,7 - 6 (7 - 5),,,
3,15,Gilles Muller *,LUX,,Igor Kunitsyn,RUS,,6 - 1,6 - 4,6 - 4,,,
3,16,David Nalbandian,ARG,,Rafael Nadal *,ESP,2,6 - 7 (5 - 7),1 - 6,5 - 7,,,
4,1,Novak Djokovic *,SRB,1,Alexandr Dolgopolov,UKR,22,7 - 6 (16 - 14),6 - 4,6 - 2,,,
4,2,Janko Tipsarevic *,SRB,20,Juan Carlos Ferrero,ESP,,7 - 5,6 - 7 (3 - 7),7 - 5,6 - 2,,
4,3,Roger Federer *,SUI,3,Juan Monaco,ARG,,6 - 1,6 - 2,6 - 0,,,
4,4,Jo-Wilfried Tsonga *,FRA,11,Mardy Fish,USA,8,6 - 4,6 - 7 (5 - 7),3 - 6,6 - 4,6 - 2,
4,5,John Isner *,USA,28,Gilles Simon,FRA,12,7 - 6 (7 - 2),3 - 6,7 - 6 (7 - 2),7 - 6 (7 - 4),,
4,6,Donald Young,USA,,Andy Murray *,GBR,4,2 - 6,3 - 6,3 - 6,,,
4,7,David Ferrer,ESP,5,Andy Roddick *,USA,21,3 - 6,4 - 6,6 - 3,3 - 6,,
4,8,Gilles Muller,LUX,,Rafael Nadal *,ESP,2,6 - 7 (1 - 7),1 - 6,2 - 6,,,
5,1,Novak Djokovic *,SRB,1,Janko Tipsarevic,SRB,20,7 - 6 (7 - 2),6 - 7 (3 - 7),6 - 0,3 - 0,,Retired
5,2,Roger Federer *,SUI,3,Jo-Wilfried Tsonga,FRA,11,6 - 4,6 - 3,6 - 3,,,
5,3,John Isner,USA,28,Andy Murray *,GBR,4,5 - 7,4 - 6,6 - 3,6 - 7 (2 - 7),,
5,4,Andy Roddick,USA,21,Rafael Nadal *,ESP,2,2 - 6,1 - 6,3 - 6,,,
6,1,Novak Djokovic *,SRB,1,Roger Federer,SUI,3,6 - 7 (7 - 9),4 - 6,6 - 3,6 - 2,7 - 5,
6,2,Andy Murray,GBR,4,Rafael Nadal *,ESP,2,4 - 6,2 - 6,6 - 3,2 - 6,,
7,1,Novak Djokovic *,SRB,1,Rafael Nadal,ESP,2,6 - 2,6 - 4,6 - 7 (3 - 7),6 - 1,,
