Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,52,Benjamin Becker,GER,,Jeremy Chardy *,FRA,25,4 - 6,2 - 6,5 - 7,,,
1,53,Juan Monaco,ARG,17,Daniel Gimeno-Traver *,ESP,,6 - 4,6 - 4,6 - 7 (4 - 7),4 - 6,4 - 6,
1,54,Viktor Troicki *,SRB,,James Blake,USA,,6 - 4,6 - 2,6 - 2,,,
1,55,Radek Stepanek,CZE,,Nick Kyrgios *,AUS,,6 - 7 (4 - 7),6 - 7 (8 - 10),6 - 7 (11 - 13),,,
1,56,Philipp Petzschner,GER,,Marin Cilic *,CRO,10,1 - 6,2 - 6,3 - 6,,,
1,57,Gilles Simon *,FRA,15,Lleyton Hewitt,AUS,,3 - 6,1 - 6,6 - 4,6 - 1,7 - 5,
1,58,Adrian Mannarino,FRA,,Pablo Cuevas *,URU,,3 - 6,6 - 2,3 - 6,7 - 5,5 - 7,
1,59,Jan Hajek *,CZE,,Denis Kudla,USA,,6 - 2,5 - 7,6 - 0,6 - 4,,
1,60,Lukas Lacko,SVK,,Sam Querrey *,USA,18,3 - 6,4 - 6,4 - 6,,,
1,61,Julien Benneteau *,FRA,30,Ricardas Berankis,LTU,,7 - 6 (7 - 5),6 - 3,5 - 7,7 - 6 (7 - 5),,
1,62,Tobias Kamke *,GER,,Paolo Lorenzi,ITA,,6 - 3,6 - 3,3 - 6,0 - 6,6 - 3,
1,63,Somdev Devvarman *,IND,,Daniel Munoz-De La Nava,ESP,,6 - 3,6 - 3,7 - 5,,,
1,64,Pablo Carreno-Busta,ESP,,Roger Federer *,SUI,2,2 - 6,2 - 6,3 - 6,,,
2,1,Novak Djokovic *,SRB,1,Guido Pella,ARG,,6 - 2,6 - 0,6 - 2,,,
2,2,Lucas Pouille,FRA,,Grigor Dimitrov *,BUL,26,1 - 6,6 - 7 (4 - 7),1 - 6,,,
2,3,Dmitry Tursunov,RUS,,Victor Hanescu *,ROU,,4 - 6,6 - 6 (1 - 3),,,,Retired
2,4,Yen-Hsun Lu,TPE,,Philipp Kohlschreiber *,GER,16,,,,,,Walkover
2,5,Tommy Haas *,GER,12,Jack Sock,USA,,7 - 6 (7 - 3),6 - 2,7 - 5,,,
2,6,Ryan Harrison,USA,,John Isner *,USA,19,7 - 5,7 - 6 (9 - 7),3 - 6,1 - 6,6 - 8,
2,7,Mikhail Youzhny *,RUS,29,Federico Delbonis,ARG,,6 - 3,6 - 7 (5 - 7),7 - 5,6 - 4,,
2,8,Fernando Verdasco,ESP,,Janko Tipsarevic *,SRB,8,6 - 7 (3 - 7),1 - 6,6 - 3,7 - 5,6 - 8,
2,9,Rafael Nadal *,ESP,3,Martin Klizan,SVK,,4 - 6,6 - 3,6 - 3,6 - 3,,
2,10,Lukas Rosol,CZE,,Fabio Fognini *,ITA,27,2 - 6,6 - 7 (3 - 7),6 - 2,1 - 6,,
2,11,Benoit Paire *,FRA,24,Lukasz Kubot,POL,,7 - 6 (7 - 2),6 - 2,6 - 4,,,
2,12,Grega Zemlja,SLO,,Kei Nishikori *,JPN,13,1 - 6,7 - 5,1 - 6,4 - 6,,
2,13,Stanislas Wawrinka *,SUI,9,Horacio Zeballos,ARG,,6 - 2,7 - 6 (7 - 2),6 - 4,,,
2,14,Robin Haase,NED,,Jerzy Janowicz *,POL,21,4 - 6,6 - 4,4 - 6,3 - 6,,
2,15,Denis Istomin,UZB,,Nikolay Davydenko *,RUS,,4 - 6,5 - 7,2 - 6,,,
2,16,Michal Przysiezny,POL,,Richard Gasquet *,FRA,7,3 - 6,3 - 6,0 - 6,,,
2,17,Gael Monfils *,FRA,,Ernests Gulbis,LAT,,6 - 7 (5 - 7),6 - 4,7 - 6 (7 - 4),6 - 2,,
2,18,Igor Sijsling,NED,,Tommy Robredo *,ESP,32,7 - 6 (7 - 2),6 - 4,3 - 6,1 - 6,1 - 6,
2,19,Andreas Seppi *,ITA,20,Blaz Kavcic,SLO,,6 - 0,7 - 6 (7 - 3),6 - 7 (2 - 7),4 - 6,6 - 3,
2,20,Edouard Roger-Vasselin,FRA,,Nicolas Almagro *,ESP,11,2 - 6,4 - 6,3 - 6,,,
2,21,Milos Raonic *,CAN,14,Michael Llodra,FRA,,7 - 5,3 - 6,7 - 6 (7 - 3),6 - 2,,
2,22,Evgeny Donskoy,RUS,,Kevin Anderson *,RSA,23,7 - 6 (10 - 8),1 - 6,5 - 7,2 - 6,,
2,23,Feliciano Lopez *,ESP,,Joao Sousa,POR,,3 - 6,6 - 3,6 - 4,6 - 4,,
2,24,Albert Montanes,ESP,,David Ferrer *,ESP,4,2 - 6,1 - 6,3 - 6,,,
2,25,Jo-Wilfried Tsonga *,FRA,6,Jarkko Nieminen,FIN,,7 - 6 (8 - 6),6 - 4,6 - 3,,,
2,26,Roberto Bautista Agut,ESP,,Jeremy Chardy *,FRA,25,1 - 6,5 - 7,4 - 6,,,
2,27,Daniel Gimeno-Traver,ESP,,Viktor Troicki *,SRB,,6 - 4,6 - 7 (4 - 7),0 - 6,7 - 6 (9 - 7),4 - 6,
2,28,Nick Kyrgios,AUS,,Marin Cilic *,CRO,10,4 - 6,2 - 6,2 - 6,,,
2,29,Gilles Simon *,FRA,15,Pablo Cuevas,URU,,6 - 7 (2 - 7),6 - 1,6 - 1,6 - 1,,
2,30,Jan Hajek,CZE,,Sam Querrey *,USA,18,4 - 6,5 - 7,4 - 6,,,
2,31,Julien Benneteau *,FRA,30,Tobias Kamke,GER,,7 - 6 (11 - 9),7 - 5,5 - 7,0 - 6,6 - 4,
2,32,Somdev Devvarman,IND,,Roger Federer *,SUI,2,2 - 6,1 - 6,1 - 6,,,
3,1,Novak Djokovic *,SRB,1,Grigor Dimitrov,BUL,26,6 - 2,6 - 2,6 - 3,,,
3,2,Victor Hanescu,ROU,,Philipp Kohlschreiber *,GER,16,0 - 6,6 - 7 (0 - 7),1 - 6,,,
3,3,Tommy Haas *,GER,12,John Isner,USA,19,7 - 5,7 - 6 (7 - 4),4 - 6,6 - 7 (10 - 12),10 - 8,
3,4,Mikhail Youzhny *,RUS,29,Janko Tipsarevic,SRB,8,6 - 4,6 - 4,6 - 3,,,
3,5,Rafael Nadal *,ESP,3,Fabio Fognini,ITA,27,7 - 6 (7 - 5),6 - 4,6 - 4,,,
3,6,Benoit Paire,FRA,24,Kei Nishikori *,JPN,13,3 - 6,7 - 6 (7 - 3),4 - 6,1 - 6,,
3,7,Stanislas Wawrinka *,SUI,9,Jerzy Janowicz,POL,21,6 - 3,6 - 7 (2 - 7),6 - 3,6 - 3,,
3,8,Nikolay Davydenko,RUS,,Richard Gasquet *,FRA,7,4 - 6,4 - 6,3 - 6,,,
3,9,Gael Monfils,FRA,,Tommy Robredo *,ESP,32,6 - 2,7 - 6 (7 - 5),2 - 6,6 - 7 (3 - 7),2 - 6,
3,10,Andreas Seppi,ITA,20,Nicolas Almagro *,ESP,11,6 - 7 (1 - 7),0 - 6,4 - 6,,,
3,11,Milos Raonic,CAN,14,Kevin Anderson *,RSA,23,5 - 7,6 - 7 (4 - 7),3 - 6,,,
3,12,Feliciano Lopez,ESP,,David Ferrer *,ESP,4,1 - 6,5 - 7,4 - 6,,,
3,13,Jo-Wilfried Tsonga *,FRA,6,Jeremy Chardy,FRA,25,6 - 1,6 - 2,7 - 5,,,
3,14,Viktor Troicki *,SRB,,Marin Cilic,CRO,10,7 - 6 (14 - 12),6 - 4,7 - 5,,,
3,15,Gilles Simon *,FRA,15,Sam Querrey,USA,18,2 - 6,6 - 3,2 - 6,7 - 6 (7 - 2),6 - 2,
3,16,Julien Benneteau,FRA,30,Roger Federer *,SUI,2,3 - 6,4 - 6,5 - 7,,,
4,1,Novak Djokovic *,SRB,1,Philipp Kohlschreiber,GER,16,4 - 6,6 - 3,6 - 4,6 - 4,,
4,2,Tommy Haas *,GER,12,Mikhail Youzhny,RUS,29,6 - 1,6 - 1,6 - 3,,,
4,3,Rafael Nadal *,ESP,3,Kei Nishikori,JPN,13,6 - 4,6 - 1,6 - 3,,,
4,4,Stanislas Wawrinka *,SUI,9,Richard Gasquet,FRA,7,6 - 7 (5 - 7),4 - 6,6 - 4,7 - 5,8 - 6,
4,5,Tommy Robredo *,ESP,32,Nicolas Almagro,ESP,11,6 - 7 (5 - 7),3 - 6,6 - 4,6 - 4,6 - 4,
4,6,Kevin Anderson,RSA,23,David Ferrer *,ESP,4,3 - 6,1 - 6,1 - 6,,,
4,7,Jo-Wilfried Tsonga *,FRA,6,Viktor Troicki,SRB,,6 - 3,6 - 3,6 - 3,,,
4,8,Gilles Simon,FRA,15,Roger Federer *,SUI,2,1 - 6,6 - 4,6 - 2,2 - 6,3 - 6,
5,1,Novak Djokovic *,SRB,1,Tommy Haas,GER,12,6 - 3,7 - 6 (7 - 5),7 - 5,,,
5,2,Rafael Nadal *,ESP,3,Stanislas Wawrinka,SUI,9,6 - 2,6 - 3,6 - 1,,,
5,3,Tommy Robredo,ESP,32,David Ferrer *,ESP,4,2 - 6,1 - 6,1 - 6,,,
5,4,Jo-Wilfried Tsonga *,FRA,6,Roger Federer,SUI,2,7 - 5,6 - 3,6 - 3,,,
6,1,Novak Djokovic,SRB,1,Rafael Nadal *,ESP,3,4 - 6,6 - 3,1 - 6,7 - 6 (7 - 3),7 - 9,
6,2,David Ferrer *,ESP,4,Jo-Wilfried Tsonga,FRA,6,6 - 1,7 - 6 (7 - 3),6 - 2,,,
7,1,Rafael Nadal *,ESP,3,David Ferrer,ESP,4,6 - 3,6 - 2,6 - 3,,,
