Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,35,Shenay Perry,USA,,Aravane Rezai *,FRA,,2 - 6,6 - 7 (4 - 7),,,,
1,36,Anne Kremer,LUX,,Francesca Schiavone *,ITA,29,7 - 5,4 - 6,3 - 6,,,
1,37,Anabel Medina Garrigues,ESP,22,Virginia Ruano Pascual *,ESP,,3 - 6,6 - 2,2 - 6,,,
1,38,Tatiana Perebiynis *,UKR,,Emmanuelle Gagliardi,SUI,,6 - 3,6 - 3,,,,
1,39,Sania Mirza *,IND,,Yaroslava Shvedova,RUS,,6 - 0,6 - 3,,,,
1,40,Vania King,USA,,Nadia Petrova *,RUS,11,0 - 6,1 - 6,,,,
1,41,Nicole Vaidisova *,CZE,14,Karin Knapp,ITA,,7 - 6 (8 - 6),6 - 2,,,,
1,42,Nicole Pratt *,AUS,,Casey Dellacqua,AUS,,6 - 3,6 - 4,,,,
1,43,Victoria Azarenka *,BLR,,Jelena Kostanic Tosic,CRO,,6 - 3,6 - 1,,,,
1,44,Zi Yan,CHN,,Tathiana Garbin *,ITA,21,6 - 3,2 - 6,3 - 6,,,
1,45,Mara Santangelo *,ITA,28,Ayumi Morita,JPN,,6 - 1,3 - 6,6 - 3,,,
1,46,Caroline Wozniacki *,DEN,,Anastasiya Yakimova,BLR,,7 - 5,6 - 2,,,,
1,47,Virginie Razzano,FRA,,Yvonne Meusburger *,AUT,,4 - 6,5 - 7,,,,
1,48,Jamea Jackson,USA,,Amelie Mauresmo *,FRA,4,1 - 6,3 - 6,,,,
1,49,Svetlana Kuznetsova *,RUS,5,Julia Vakulenko,UKR,,4 - 6,6 - 4,6 - 3,,,
1,50,Bethanie Mattek *,USA,,Vasilisa Bardina,RUS,,6 - 1,6 - 0,,,,
1,51,Tsvetana Kirilo Pironkova,BUL,,Agnieszka Radwanska *,POL,,2 - 6,1 - 6,,,,
1,52,Anna Smashnova,ISR,,Martina Muller *,GER,32,0 - 6,0 - 6,,,,
1,53,Tatiana Golovin *,FRA,17,Su-Wei Hsieh,TPE,,5 - 7,6 - 3,8 - 6,,,
1,54,Barbora Zahlavova Strycova,CZE,,Tamira Paszek *,AUT,,4 - 6,6 - 7 (3 - 7),,,,
1,55,Catalina Castano,COL,,Iveta Benesova *,CZE,,0 - 6,5 - 7,,,,
1,56,Nathalie Dechy,FRA,,Elena Dementieva *,RUS,12,2 - 6,6 - 7 (7 - 9),,,,
1,57,Dinara Safina *,RUS,13,Kateryna Bondarenko,UKR,,7 - 5,7 - 6 (9 - 7),,,,
1,58,Alberta Brianti,ITA,,Akiko Morigami *,JPN,,4 - 6,0 - 6,,,,
1,59,Shuai Peng,CHN,,Hana Sromova *,CZE,,4 - 6,4 - 6,,,,
1,60,Alla Kudryavtseva,RUS,,Venus Williams *,USA,23,6 - 2,3 - 6,5 - 7,,,
1,61,Ai Sugiyama *,JPN,26,Melanie South,GBR,,6 - 3,6 - 2,,,,
1,62,Maria Kirilenko,RUS,,Alize Cornet *,FRA,,4 - 6,4 - 6,,,,
1,63,Severine Bremond *,FRA,,Ekaterina Bychkova,RUS,,6 - 4,6 - 4,,,,
1,64,Yung-Jan Chan,TPE,,Maria Sharapova *,RUS,2,1 - 6,5 - 7,,,,
2,1,Justine Henin *,BEL,1,Vera Dushevina,RUS,,6 - 0,6 - 4,,,,
2,2,Emilie Loit,FRA,,Elena Vesnina *,RUS,,1 - 6,2 - 6,,,,
2,3,Alona Bondarenko *,UKR,24,Agnes Szavay,HUN,,6 - 2,6 - 3,,,,
2,4,Roberta Vinci,ITA,,Patty Schnyder *,SUI,15,6 - 2,3 - 6,2 - 6,,,
2,5,Daniela Hantuchova *,SVK,10,Elena Likhovtseva,RUS,,7 - 5,7 - 6 (7 - 3),,,,
2,6,Nika Ozegovic,CRO,,Katarina Srebotnik *,SLO,19,1 - 6,1 - 6,,,,
2,7,Samantha Stosur,AUS,27,Milagros Sequera *,VEN,,2 - 6,7 - 5,4 - 6,,,
2,8,Alicia Molik,AUS,,Serena Williams *,USA,7,6 - 7 (4 - 7),3 - 6,,,,
2,9,Jelena Jankovic *,SRB,3,Jarmila Gajdosova,SVK,,6 - 1,6 - 1,,,,
2,10,Eleni Daniilidou,GRE,,Lucie Safarova *,CZE,25,4 - 6,6 - 3,3 - 6,,,
2,11,Marion Bartoli *,FRA,18,Olga Govortsova,BLR,,7 - 5,6 - 2,,,,
2,12,Kaia Kanepi,EST,,Shahar Peer *,ISR,16,4 - 6,5 - 7,,,,
2,13,Martina Hingis *,SUI,9,Aiko Nakamura,JPN,,6 - 1,6 - 2,,,,
2,14,Laura Granville *,USA,,Sybille Bammer,AUT,20,6 - 1,6 - 4,,,,
2,15,Michaella Krajicek *,NED,31,Katie O'Brien,GBR,,6 - 0,6 - 1,,,,
2,16,Tatiana Poutchek,BLR,,Anna Chakvetadze *,RUS,8,2 - 6,1 - 6,,,,
2,17,Ana Ivanovic *,SRB,6,Meilen Tu,USA,,6 - 4,6 - 3,,,,
2,18,Aravane Rezai *,FRA,,Francesca Schiavone,ITA,29,6 - 4,2 - 6,6 - 4,,,
2,19,Virginia Ruano Pascual *,ESP,,Tatiana Perebiynis,UKR,,7 - 5,6 - 2,,,,
2,20,Sania Mirza,IND,,Nadia Petrova *,RUS,11,2 - 6,2 - 6,,,,
2,21,Nicole Vaidisova *,CZE,14,Nicole Pratt,AUS,,6 - 3,6 - 2,,,,
2,22,Victoria Azarenka *,BLR,,Tathiana Garbin,ITA,21,6 - 1,6 - 3,,,,
2,23,Mara Santangelo *,ITA,28,Caroline Wozniacki,DEN,,6 - 0,7 - 6 (7 - 4),,,,
2,24,Yvonne Meusburger,AUT,,Amelie Mauresmo *,FRA,4,1 - 6,2 - 6,,,,
2,25,Svetlana Kuznetsova *,RUS,5,Bethanie Mattek,USA,,7 - 6 (7 - 2),6 - 4,,,,
2,26,Agnieszka Radwanska *,POL,,Martina Muller,GER,32,6 - 1,4 - 0,,,,Retired
2,27,Tatiana Golovin,FRA,17,Tamira Paszek *,AUT,,2 - 6,6 - 3,1 - 6,,,
2,28,Iveta Benesova,CZE,,Elena Dementieva *,RUS,12,2 - 6,2 - 6,,,,
2,29,Dinara Safina,RUS,13,Akiko Morigami *,JPN,,4 - 6,5 - 7,,,,
2,30,Hana Sromova,CZE,,Venus Williams *,USA,23,2 - 6,2 - 6,,,,
2,31,Ai Sugiyama *,JPN,26,Alize Cornet,FRA,,4 - 6,6 - 0,6 - 3,,,
2,32,Severine Bremond,FRA,,Maria Sharapova *,RUS,2,0 - 6,3 - 6,,,,
3,1,Justine Henin *,BEL,1,Elena Vesnina,RUS,,6 - 1,6 - 3,,,,
3,2,Alona Bondarenko,UKR,24,Patty Schnyder *,SUI,15,4 - 6,6 - 3,6 - 8,,,
3,3,Daniela Hantuchova *,SVK,10,Katarina Srebotnik,SLO,19,2 - 6,6 - 3,6 - 4,,,
3,4,Milagros Sequera,VEN,,Serena Williams *,USA,7,1 - 6,0 - 6,,,,
3,5,Jelena Jankovic *,SRB,3,Lucie Safarova,CZE,25,5 - 7,7 - 6 (7 - 4),6 - 2,,,
3,6,Marion Bartoli *,FRA,18,Shahar Peer,ISR,16,6 - 3,6 - 2,,,,
3,7,Martina Hingis,SUI,9,Laura Granville *,USA,,4 - 6,2 - 6,,,,
3,8,Michaella Krajicek *,NED,31,Anna Chakvetadze,RUS,8,7 - 6 (10 - 8),6 - 7 (5 - 7),6 - 2,,,
3,9,Ana Ivanovic *,SRB,6,Aravane Rezai,FRA,,6 - 3,6 - 2,,,,
3,10,Virginia Ruano Pascual,ESP,,Nadia Petrova *,RUS,11,3 - 6,6 - 7 (3 - 7),,,,
3,11,Nicole Vaidisova *,CZE,14,Victoria Azarenka,BLR,,6 - 4,6 - 2,,,,
3,12,Mara Santangelo,ITA,28,Amelie Mauresmo *,FRA,4,1 - 6,2 - 6,,,,
3,13,Svetlana Kuznetsova *,RUS,5,Agnieszka Radwanska,POL,,6 - 2,6 - 3,,,,
3,14,Tamira Paszek *,AUT,,Elena Dementieva,RUS,12,3 - 6,6 - 2,6 - 3,,,
3,15,Akiko Morigami,JPN,,Venus Williams *,USA,23,2 - 6,6 - 3,5 - 7,,,
3,16,Ai Sugiyama,JPN,26,Maria Sharapova *,RUS,2,3 - 6,3 - 6,,,,
4,1,Justine Henin *,BEL,1,Patty Schnyder,SUI,15,6 - 2,6 - 2,,,,
4,2,Daniela Hantuchova,SVK,10,Serena Williams *,USA,7,2 - 6,7 - 6 (7 - 2),2 - 6,,,
4,3,Jelena Jankovic,SRB,3,Marion Bartoli *,FRA,18,6 - 3,5 - 7,3 - 6,,,
4,4,Laura Granville,USA,,Michaella Krajicek *,NED,31,3 - 6,4 - 6,,,,
4,5,Ana Ivanovic *,SRB,6,Nadia Petrova,RUS,11,6 - 1,2 - 6,6 - 4,,,
4,6,Nicole Vaidisova *,CZE,14,Amelie Mauresmo,FRA,4,7 - 6 (8 - 6),4 - 6,6 - 1,,,
4,7,Svetlana Kuznetsova *,RUS,5,Tamira Paszek,AUT,,6 - 3,6 - 2,,,,
4,8,Venus Williams *,USA,23,Maria Sharapova,RUS,2,6 - 1,6 - 3,,,,
5,1,Justine Henin *,BEL,1,Serena Williams,USA,7,6 - 4,3 - 6,6 - 3,,,
5,2,Marion Bartoli *,FRA,18,Michaella Krajicek,NED,31,3 - 6,6 - 3,6 - 2,,,
5,3,Ana Ivanovic *,SRB,6,Nicole Vaidisova,CZE,14,4 - 6,6 - 2,7 - 5,,,
5,4,Svetlana Kuznetsova,RUS,5,Venus Williams *,USA,23,3 - 6,4 - 6,,,,
6,1,Justine Henin,BEL,1,Marion Bartoli *,FRA,18,6 - 1,5 - 7,1 - 6,,,
6,2,Ana Ivanovic,SRB,6,Venus Williams *,USA,23,2 - 6,4 - 6,,,,
7,1,Marion Bartoli,FRA,18,Venus Williams *,USA,23,4 - 6,1 - 6,,,,
