Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,50,Maria Elena Camerin,ITA,,Vera Dushevina *,RUS,,3 - 6,6 - 3,1 - 6,,,
1,51,Olga Govortsova,BLR,,Anna Chakvetadze *,RUS,,3 - 6,4 - 6,,,,
1,52,Sally Peers,AUS,,Petra Kvitova *,CZE,25,2 - 6,4 - 6,,,,
1,53,Flavia Pennetta *,ITA,22,Anastasia Rodionova,AUS,,6 - 2,6 - 1,,,,
1,54,Lourdes Dominguez Lino *,ESP,,Johanna Larsson,SWE,,6 - 2,6 - 1,,,,
1,55,Sorana Cirstea *,ROU,,Mirjana Lucic,CRO,,6 - 4,6 - 2,,,,
1,56,Mathilde Johansson,FRA,,Shahar Peer *,ISR,10,1 - 6,1 - 6,,,,
1,57,Anastasia Pavlyuchenkova *,RUS,16,Kirsten Flipkens,BEL,,6 - 4,7 - 6 (7 - 4),,,,
1,58,Akgul Amanmuradova,UZB,,Kristina Barrois *,GER,,4 - 6,2 - 6,,,,
1,59,Anabel Medina Garrigues,ESP,,Iveta Benesova *,CZE,,0 - 6,1 - 6,,,,
1,60,Romina Oprandi,ITA,,Maria Kirilenko *,RUS,18,3 - 6,7 - 5,6 - 8,,,
1,61,Lucie Safarova *,CZE,31,Shuai Zhang,CHN,,7 - 5,4 - 6,6 - 1,,,
1,62,Klara Zakopalova *,CZE,,Melanie Oudin,USA,,6 - 1,3 - 6,6 - 1,,,
1,63,Bojana Jovanovski *,SRB,,Kai-Chen Chang,TPE,,7 - 5,6 - 1,,,,
1,64,Sybille Bammer,AUT,,Vera Zvonareva *,RUS,2,2 - 6,1 - 6,,,,
2,1,Caroline Wozniacki *,DEN,1,Vania King,USA,,6 - 1,6 - 0,,,,
2,2,Alberta Brianti,ITA,,Dominika Cibulkova *,SVK,29,1 - 6,6 - 4,2 - 6,,,
2,3,Yanina Wickmayer,BEL,21,Anastasija Sevastova *,LAT,,4 - 6,2 - 6,,,,
2,4,Vesna Manasieva *,RUS,,Marion Bartoli,FRA,15,3 - 6,6 - 3,6 - 0,,,
2,5,Justine Henin *,BEL,11,Elena Baltacha,GBR,,6 - 1,6 - 3,,,,
2,6,Arantxa Rus,NED,,Svetlana Kuznetsova *,RUS,23,1 - 6,4 - 6,,,,
2,7,Tsvetana Pironkova,BUL,32,Monica Niculescu *,ROU,,4 - 6,1 - 6,,,,
2,8,Rebecca Marino,CAN,,Francesca Schiavone *,ITA,6,3 - 6,7 - 5,7 - 9,,,
2,9,Venus Williams *,USA,4,Sandra Zahlavova,CZE,,6 - 7 (6 - 8),6 - 0,6 - 4,,,
2,10,Anne Keothavong,GBR,,Andrea Petkovic *,GER,30,6 - 2,5 - 7,0 - 6,,,
2,11,Kaia Kanepi,EST,20,Julia Goerges *,GER,,4 - 6,6 - 3,4 - 6,,,
2,12,Virginie Razzano,FRA,,Maria Sharapova *,RUS,14,6 - 7 (3 - 7),3 - 6,,,,
2,13,Na Li *,CHN,9,Evgeniya Rodina,RUS,,6 - 3,6 - 2,,,,
2,14,Jelena Dokic,AUS,,Barbora Zahlavova Strycova *,CZE,,6 - 7 (3 - 7),1 - 6,,,,
2,15,Regina Kulikova,RUS,,Chanelle Scheepers *,RSA,,4 - 6,6 - 4,5 - 7,,,
2,16,Andrea Hlavackova,CZE,,Victoria Azarenka *,BLR,8,4 - 6,4 - 6,,,,
2,17,Jelena Jankovic,SRB,7,Shuai Peng *,CHN,,6 - 7 (3 - 7),3 - 6,,,,
2,18,Caroline Garcia,FRA,,Ayumi Morita *,JPN,,4 - 6,4 - 6,,,,
2,19,Alisa Kleybanova,RUS,24,Simona Halep *,ROU,,4 - 6,6 - 7 (2 - 7),,,,
2,20,Petra Martic,CRO,,Agnieszka Radwanska *,POL,12,3 - 6,4 - 6,,,,
2,21,Nadia Petrova *,RUS,13,Alicia Molik,AUS,,6 - 4,6 - 1,,,,
2,22,Lesya Tsurenko,UKR,,Ekaterina Makarova *,RUS,,6 - 7 (6 - 8),1 - 6,,,,
2,23,Maria Jose Martinez Sanchez,ESP,26,Alize Cornet *,FRA,,5 - 7,1 - 6,,,,
2,24,Carla Suarez Navarro,ESP,,Kim Clijsters *,BEL,3,1 - 6,3 - 6,,,,
2,25,Samantha Stosur *,AUS,5,Vera Dushevina,RUS,,6 - 3,6 - 2,,,,
2,26,Anna Chakvetadze,RUS,,Petra Kvitova *,CZE,25,3 - 6,4 - 6,,,,
2,27,Flavia Pennetta *,ITA,22,Lourdes Dominguez Lino,ESP,,6 - 2,6 - 2,,,,
2,28,Sorana Cirstea,ROU,,Shahar Peer *,ISR,10,3 - 6,2 - 6,,,,
2,29,Anastasia Pavlyuchenkova *,RUS,16,Kristina Barrois,GER,,6 - 2,6 - 2,,,,
2,30,Iveta Benesova *,CZE,,Maria Kirilenko,RUS,18,6 - 3,6 - 1,,,,
2,31,Lucie Safarova *,CZE,31,Klara Zakopalova,CZE,,6 - 3,6 - 7 (2 - 7),7 - 5,,,
2,32,Bojana Jovanovski,SRB,,Vera Zvonareva *,RUS,2,6 - 2,3 - 6,1 - 6,,,
3,1,Caroline Wozniacki *,DEN,1,Dominika Cibulkova,SVK,29,6 - 4,6 - 3,,,,
3,2,Anastasija Sevastova *,LAT,,Vesna Manasieva,RUS,,6 - 1,6 - 3,,,,
3,3,Justine Henin,BEL,11,Svetlana Kuznetsova *,RUS,23,4 - 6,6 - 7 (8 - 10),,,,
3,4,Monica Niculescu,ROU,,Francesca Schiavone *,ITA,6,0 - 6,6 - 7 (2 - 7),,,,
3,5,Venus Williams,USA,4,Andrea Petkovic *,GER,30,0 - 1,,,,,Retired
3,6,Julia Goerges,GER,,Maria Sharapova *,RUS,14,6 - 4,4 - 6,4 - 6,,,
3,7,Na Li *,CHN,9,Barbora Zahlavova Strycova,CZE,,6 - 2,6 - 1,,,,
3,8,Chanelle Scheepers,RSA,,Victoria Azarenka *,BLR,8,3 - 6,3 - 6,,,,
3,9,Shuai Peng *,CHN,,Ayumi Morita,JPN,,6 - 1,3 - 6,6 - 3,,,
3,10,Simona Halep,ROU,,Agnieszka Radwanska *,POL,12,1 - 6,2 - 6,,,,
3,11,Nadia Petrova,RUS,13,Ekaterina Makarova *,RUS,,2 - 6,6 - 3,6 - 8,,,
3,12,Alize Cornet,FRA,,Kim Clijsters *,BEL,3,6 - 7 (3 - 7),3 - 6,,,,
3,13,Samantha Stosur,AUS,5,Petra Kvitova *,CZE,25,6 - 7 (5 - 7),3 - 6,,,,
3,14,Flavia Pennetta *,ITA,22,Shahar Peer,ISR,10,3 - 6,7 - 6 (7 - 3),6 - 4,,,
3,15,Anastasia Pavlyuchenkova,RUS,16,Iveta Benesova *,CZE,,3 - 6,6 - 1,5 - 7,,,
3,16,Lucie Safarova,CZE,31,Vera Zvonareva *,RUS,2,3 - 6,6 - 7 (9 - 11),,,,
4,1,Caroline Wozniacki *,DEN,1,Anastasija Sevastova,LAT,,6 - 3,6 - 4,,,,
4,2,Svetlana Kuznetsova,RUS,23,Francesca Schiavone *,ITA,6,4 - 6,6 - 1,14 - 16,,,
4,3,Andrea Petkovic *,GER,30,Maria Sharapova,RUS,14,6 - 2,6 - 3,,,,
4,4,Na Li *,CHN,9,Victoria Azarenka,BLR,8,6 - 3,6 - 3,,,,
4,5,Shuai Peng,CHN,,Agnieszka Radwanska *,POL,12,5 - 7,6 - 3,5 - 7,,,
4,6,Ekaterina Makarova,RUS,,Kim Clijsters *,BEL,3,6 - 7 (3 - 7),2 - 6,,,,
4,7,Petra Kvitova *,CZE,25,Flavia Pennetta,ITA,22,3 - 6,6 - 3,6 - 3,,,
4,8,Iveta Benesova,CZE,,Vera Zvonareva *,RUS,2,4 - 6,1 - 6,,,,
5,1,Caroline Wozniacki *,DEN,1,Francesca Schiavone,ITA,6,3 - 6,6 - 3,6 - 3,,,
5,2,Andrea Petkovic,GER,30,Na Li *,CHN,9,2 - 6,4 - 6,,,,
5,3,Agnieszka Radwanska,POL,12,Kim Clijsters *,BEL,3,3 - 6,6 - 7 (4 - 7),,,,
5,4,Petra Kvitova,CZE,25,Vera Zvonareva *,RUS,2,2 - 6,4 - 6,,,,
6,1,Caroline Wozniacki,DEN,1,Na Li *,CHN,9,6 - 3,5 - 7,3 - 6,,,
6,2,Kim Clijsters *,BEL,3,Vera Zvonareva,RUS,2,6 - 3,6 - 3,,,,
7,1,Na Li,CHN,9,Kim Clijsters *,BEL,3,6 - 3,3 - 6,3 - 6,,,
