Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,23,Karol Beck,SVK,,Lukasz Kubot *,POL,,5 - 7,2 - 6,5 - 7,,,
1,24,Florent Serra *,FRA,,Feliciano Lopez,ESP,15,5 - 0,,,,,Retired
1,25,Juan Martin Del Potro *,ARG,9,Albert Montanes,ESP,,6 - 2,6 - 7 (5 - 7),6 - 2,6 - 1,,
1,26,Edouard Roger-Vasselin *,FRA,,Vasek Pospisil,CAN,,3 - 6,6 - 3,6 - 2,6 - 2,,
1,27,Juan Carlos Ferrero *,ESP,,Jonathan Dasnieres De Veigy,FRA,,6 - 1,6 - 4,6 - 3,,,
1,28,Daniel Munoz-De La Nava,ESP,,Marin Cilic *,CRO,21,4 - 6,4 - 6,5 - 7,,,
1,29,Kevin Anderson *,RSA,31,Rui Machado,POR,,7 - 6 (7 - 2),6 - 7 (6 - 8),4 - 6,6 - 1,11 - 9,
1,30,Eric Prodon,FRA,,Horacio Zeballos *,ARG,,7 - 6 (10 - 8),3 - 6,3 - 6,2 - 6,,
1,31,Michael Llodra *,FRA,,Guillermo Garcia-Lopez,ESP,,7 - 6 (7 - 5),6 - 2,3 - 6,6 - 3,,
1,32,Dudi Sela,ISR,,Tomas Berdych *,CZE,7,3 - 6,4 - 6,1 - 6,,,
1,33,David Ferrer *,ESP,6,Lukas Lacko,SVK,,6 - 3,6 - 4,6 - 1,,,
1,34,Benoit Paire *,FRA,,Albert Ramos,ESP,,7 - 6 (7 - 3),6 - 4,6 - 7 (5 - 7),6 - 3,,
1,35,Ivan Dodig,CRO,,Robin Haase *,NED,,2 - 6,2 - 6,1 - 6,,,
1,36,James Blake,USA,,Mikhail Youzhny *,RUS,27,2 - 6,1 - 6,2 - 6,,,
1,37,Marcel Granollers *,ESP,20,Joao Sousa,POR,,6 - 2,3 - 6,6 - 3,6 - 4,,
1,38,Malek Jaziri *,TUN,,Philipp Petzschner,GER,,6 - 3,7 - 5,7 - 6 (9 - 7),,,
1,39,Paul-Henri Mathieu *,FRA,,Bjorn Phau,GER,,2 - 6,4 - 6,6 - 4,6 - 3,6 - 0,
1,40,Rogerio Dutra Silva,BRA,,John Isner *,USA,10,3 - 6,4 - 6,4 - 6,,,
1,41,Alexandr Dolgopolov,UKR,16,Sergiy Stakhovsky *,UKR,,7 - 6 (7 - 4),4 - 6,6 - 7 (4 - 7),6 - 3,3 - 6,
1,42,Filippo Volandri,ITA,,Tommy Haas *,GER,,3 - 6,6 - 0,4 - 6,4 - 6,,
1,43,Donald Young,USA,,Grigor DiMitrov *,BUL,,6 - 7 (3 - 7),1 - 6,1 - 6,,,
1,44,Jurgen Zopp,EST,,Richard Gasquet *,FRA,17,3 - 6,4 - 6,6 - 7 (4 - 7),,,
1,45,Bernard Tomic *,AUS,25,Andreas Haider-Maurer,AUT,,7 - 6 (7 - 5),6 - 3,6 - 3,,,
1,46,Santiago Giraldo *,COL,,Alejandro Falla,COL,,5 - 7,6 - 2,6 - 4,7 - 6 (7 - 4),,
1,47,Jarkko Nieminen *,FIN,,Igor Andreev,RUS,,3 - 6,6 - 2,2 - 1,,,Retired
1,48,Tatsuma Ito,JPN,,Andy Murray *,GBR,4,1 - 6,5 - 7,0 - 6,,,
1,49,Janko Tipsarevic *,SRB,8,Sam Querrey,USA,,2 - 6,6 - 4,7 - 6 (7 - 3),6 - 3,,
1,50,Jeremy Chardy *,FRA,,Yen-Hsun Lu,TPE,,6 - 4,6 - 1,6 - 7 (3 - 7),3 - 6,11 - 9,
1,51,Dmitry Tursunov *,RUS,,Go Soeda,JPN,,6 - 1,6 - 4,6 - 4,,,
1,52,Mischa Zverev,GER,,Julien Benneteau *,FRA,29,2 - 6,7 - 6 (7 - 3),4 - 6,4 - 6,,
1,53,Philipp Kohlschreiber *,GER,24,Matthew Ebden,AUS,,6 - 4,6 - 4,7 - 6 (7 - 4),,,
1,54,Olivier Rochus,BEL,,Leonardo Mayer *,ARG,,3 - 6,4 - 6,6 - 2,4 - 6,,
1,55,Juan Ignacio Chela,ARG,,Marcos Baghdatis *,CYP,,3 - 6,3 - 6,1 - 6,,,
1,56,Paolo Lorenzi,ITA,,Nicolas Almagro *,ESP,12,3 - 6,5 - 7,4 - 6,,,
1,57,Juan Monaco *,ARG,13,Guillaume Rufin,FRA,,6 - 2,2 - 6,6 - 2,7 - 6 (7 - 3),,
1,58,Lukas Rosol *,CZE,,Carlos Berlocq,ARG,,6 - 4,7 - 5,6 - 7 (6 - 8),6 - 2,,
1,59,Jesse Levine *,USA,,Benjamin Becker,GER,,7 - 5,6 - 2,6 - 4,,,
1,60,Ruben Ramirez Hidalgo,ESP,,Milos Raonic *,CAN,19,4 - 6,2 - 6,2 - 6,,,
1,61,Florian Mayer *,GER,32,Daniel Gimeno-Traver,ESP,,6 - 4,6 - 2,6 - 3,,,
1,62,Eduardo Schwank *,ARG,,Ivo Karlovic,CRO,,6 - 4,6 - 0,6 - 3,,,
1,63,Igor Kunitsyn,RUS,,Denis Istomin *,UZB,,2 - 6,1 - 6,2 - 6,,,
1,64,Simone Bolelli,ITA,,Rafael Nadal *,ESP,2,2 - 6,2 - 6,1 - 6,,,
2,1,Novak Djokovic *,SRB,1,Blaz Kavcic,SLO,,6 - 0,6 - 4,6 - 4,,,
2,2,Nicolas Devilder *,FRA,,Michael Berrer,GER,,7 - 6 (7 - 5),6 - 4,6 - 2,,,
2,3,Andreas Seppi *,ITA,22,Mikhail Kukushkin,KAZ,,6 - 7 (5 - 7),6 - 2,2 - 6,6 - 1,6 - 2,
2,4,Gilles Muller,LUX,,Fernando Verdasco *,ESP,14,7 - 6 (7 - 5),3 - 6,2 - 6,2 - 6,,
2,5,Gilles Simon *,FRA,11,Brian Baker,USA,,6 - 4,6 - 1,6 - 7 (4 - 7),1 - 6,6 - 0,
2,6,Pablo Andujar,ESP,,Stanislas Wawrinka *,SUI,18,6 - 7 (3 - 7),7 - 6 (7 - 4),2 - 6,1 - 6,,
2,7,Viktor Troicki,SRB,28,Fabio Fognini *,ITA,,2 - 6,6 - 3,6 - 4,3 - 6,6 - 8,
2,8,Cedrik-Marcel Stebe,GER,,Jo-Wilfried Tsonga *,FRA,5,2 - 6,6 - 4,2 - 6,1 - 6,,
2,9,Roger Federer *,SUI,3,Adrian Ungur,ROU,,6 - 3,6 - 2,6 - 7 (6 - 8),6 - 3,,
2,10,Martin Klizan,SVK,,Nicolas Mahut *,FRA,,6 - 4,4 - 6,6 - 7 (5 - 7),3 - 6,,
2,11,David Goffin *,BEL,,Arnaud Clement,FRA,,3 - 6,7 - 6 (7 - 2),0 - 6,6 - 2,6 - 1,
2,12,Lukasz Kubot *,POL,,Florent Serra,FRA,,7 - 6 (7 - 0),6 - 2,7 - 6 (7 - 4),,,
2,13,Juan Martin Del Potro *,ARG,9,Edouard Roger-Vasselin,FRA,,6 - 7 (5 - 7),7 - 6 (7 - 3),6 - 4,6 - 4,,
2,14,Juan Carlos Ferrero,ESP,,Marin Cilic *,CRO,21,6 - 7 (4 - 7),2 - 6,3 - 6,,,
2,15,Kevin Anderson *,RSA,31,Horacio Zeballos,ARG,,6 - 3,3 - 6,6 - 3,6 - 0,,
2,16,Michael Llodra,FRA,,Tomas Berdych *,CZE,7,2 - 6,3 - 6,3 - 6,,,
2,17,David Ferrer *,ESP,6,Benoit Paire,FRA,,6 - 3,6 - 3,6 - 2,,,
2,18,Robin Haase,NED,,Mikhail Youzhny *,RUS,27,3 - 6,6 - 7 (5 - 7),4 - 6,,,
2,19,Marcel Granollers *,ESP,20,Malek Jaziri,TUN,,7 - 6 (7 - 1),3 - 6,6 - 1,3 - 6,7 - 5,
2,20,Paul-Henri Mathieu *,FRA,,John Isner,USA,10,6 - 7 (2 - 7),6 - 4,6 - 4,3 - 6,18 - 16,
2,21,Sergiy Stakhovsky,UKR,,Tommy Haas *,GER,,2 - 6,3 - 6,2 - 6,,,
2,22,Grigor DiMitrov,BUL,,Richard Gasquet *,FRA,17,7 - 5,5 - 7,2 - 6,3 - 6,,
2,23,Bernard Tomic,AUS,25,Santiago Giraldo *,COL,,4 - 6,1 - 6,3 - 6,,,
2,24,Jarkko Nieminen,FIN,,Andy Murray *,GBR,4,6 - 1,4 - 6,1 - 6,2 - 6,,
2,25,Janko Tipsarevic *,SRB,8,Jeremy Chardy,FRA,,7 - 6 (7 - 4),6 - 1,7 - 5,,,
2,26,Dmitry Tursunov,RUS,,Julien Benneteau *,FRA,29,4 - 6,4 - 6,4 - 6,,,
2,27,Philipp Kohlschreiber,GER,24,Leonardo Mayer *,ARG,,6 - 7 (5 - 7),6 - 7 (4 - 7),5 - 7,,,
2,28,Marcos Baghdatis,CYP,,Nicolas Almagro *,ESP,12,4 - 6,3 - 6,5 - 7,,,
2,29,Juan Monaco *,ARG,13,Lukas Rosol,CZE,,7 - 6 (7 - 4),6 - 0,7 - 6 (7 - 5),,,
2,30,Jesse Levine,USA,,Milos Raonic *,CAN,19,4 - 6,5 - 7,2 - 6,,,
2,31,Florian Mayer,GER,32,Eduardo Schwank *,ARG,,6 - 2,3 - 6,4 - 6,6 - 7 (4 - 7),,
2,32,Denis Istomin,UZB,,Rafael Nadal *,ESP,2,2 - 6,2 - 6,0 - 6,,,
3,1,Novak Djokovic *,SRB,1,Nicolas Devilder,FRA,,6 - 1,6 - 2,6 - 2,,,
3,2,Andreas Seppi *,ITA,22,Fernando Verdasco,ESP,14,7 - 5,3 - 6,6 - 3,4 - 6,6 - 2,
3,3,Gilles Simon,FRA,11,Stanislas Wawrinka *,SUI,18,5 - 7,7 - 6 (7 - 5),7 - 6 (7 - 3),3 - 6,2 - 6,
3,4,Fabio Fognini,ITA,,Jo-Wilfried Tsonga *,FRA,5,5 - 7,4 - 6,4 - 6,,,
3,5,Roger Federer *,SUI,3,Nicolas Mahut,FRA,,6 - 3,4 - 6,6 - 2,7 - 5,,
3,6,David Goffin *,BEL,,Lukasz Kubot,POL,,7 - 6 (7 - 4),7 - 5,6 - 1,,,
3,7,Juan Martin Del Potro *,ARG,9,Marin Cilic,CRO,21,6 - 3,7 - 6 (9 - 7),6 - 1,,,
3,8,Kevin Anderson,RSA,31,Tomas Berdych *,CZE,7,4 - 6,6 - 3,7 - 6 (7 - 4),4 - 6,4 - 6,
3,9,David Ferrer *,ESP,6,Mikhail Youzhny,RUS,27,6 - 0,6 - 2,6 - 2,,,
3,10,Marcel Granollers *,ESP,20,Paul-Henri Mathieu,FRA,,6 - 4,6 - 4,1 - 6,4 - 6,6 - 1,
3,11,Tommy Haas,GER,,Richard Gasquet *,FRA,17,7 - 6 (7 - 3),3 - 6,0 - 6,0 - 6,,
3,12,Santiago Giraldo,COL,,Andy Murray *,GBR,4,3 - 6,4 - 6,4 - 6,,,
3,13,Janko Tipsarevic *,SRB,8,Julien Benneteau,FRA,29,6 - 3,7 - 5,6 - 4,,,
3,14,Leonardo Mayer,ARG,,Nicolas Almagro *,ESP,12,4 - 6,1 - 6,2 - 6,,,
3,15,Juan Monaco *,ARG,13,Milos Raonic,CAN,19,6 - 7 (5 - 7),6 - 3,6 - 7 (5 - 7),6 - 3,6 - 4,
3,16,Eduardo Schwank,ARG,,Rafael Nadal *,ESP,2,1 - 6,3 - 6,4 - 6,,,
4,1,Novak Djokovic *,SRB,1,Andreas Seppi,ITA,22,4 - 6,6 - 7 (5 - 7),6 - 3,7 - 5,6 - 3,
4,2,Stanislas Wawrinka,SUI,18,Jo-Wilfried Tsonga *,FRA,5,4 - 6,6 - 7 (6 - 8),6 - 3,6 - 3,4 - 6,
4,3,Roger Federer *,SUI,3,David Goffin,BEL,,5 - 7,7 - 5,6 - 2,6 - 4,,
4,4,Juan Martin Del Potro *,ARG,9,Tomas Berdych,CZE,7,7 - 6 (8 - 6),1 - 6,6 - 3,7 - 5,,
4,5,David Ferrer *,ESP,6,Marcel Granollers,ESP,20,6 - 3,6 - 2,6 - 0,,,
4,6,Richard Gasquet,FRA,17,Andy Murray *,GBR,4,6 - 1,4 - 6,1 - 6,2 - 6,,
4,7,Janko Tipsarevic,SRB,8,Nicolas Almagro *,ESP,12,4 - 6,4 - 6,4 - 6,,,
4,8,Juan Monaco,ARG,13,Rafael Nadal *,ESP,2,2 - 6,0 - 6,0 - 6,,,
5,1,Novak Djokovic *,SRB,1,Jo-Wilfried Tsonga,FRA,5,6 - 1,5 - 7,5 - 7,7 - 6 (8 - 6),6 - 1,
5,2,Roger Federer *,SUI,3,Juan Martin Del Potro,ARG,9,3 - 6,6 - 7 (4 - 7),6 - 2,6 - 0,6 - 3,
5,3,David Ferrer *,ESP,6,Andy Murray,GBR,4,6 - 4,6 - 7 (3 - 7),6 - 3,6 - 2,,
5,4,Nicolas Almagro,ESP,12,Rafael Nadal *,ESP,2,6 - 7 (4 - 7),2 - 6,3 - 6,,,
6,1,Novak Djokovic *,SRB,1,Roger Federer,SUI,3,6 - 4,7 - 5,6 - 3,,,
6,2,David Ferrer,ESP,6,Rafael Nadal *,ESP,2,2 - 6,2 - 6,1 - 6,,,
7,1,Novak Djokovic,SRB,1,Rafael Nadal *,ESP,2,4 - 6,3 - 6,6 - 2,5 - 7,,
