Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,52,Lukas Dlouhy,CZE,,Philipp Kohlschreiber *,GER,28,2 - 6,6 - 3,5 - 7,6 - 4,15 - 17,
1,53,Carlos Moya *,ESP,23,Andreas Seppi,ITA,,6 - 1,3 - 6,6 - 3,2 - 6,6 - 0,
1,54,Florent Serra *,FRA,,Igor Kunitsyn,RUS,,6 - 3,6 - 0,6 - 2,,,
1,55,Robert Kendrick,USA,,Juan Pablo Brzezicki *,ARG,,1 - 6,6 - 3,2 - 6,1 - 6,,
1,56,Guillermo Garcia-Lopez *,ESP,,Tomas Berdych,CZE,10,7 - 5,6 - 4,6 - 4,,,
1,57,Lleyton Hewitt *,AUS,14,Max Mirnyi,BLR,,6 - 3,6 - 1,6 - 3,,,
1,58,Marc Gicquel,FRA,,Gaston Gaudio *,ARG,,6 - 3,3 - 6,6 - 3,4 - 6,3 - 6,
1,59,Benjamin Becker,GER,,Mathieu Montcourt *,FRA,,3 - 6,1 - 6,3 - 6,,,
1,60,Feliciano Lopez,ESP,,Jarkko Nieminen *,FIN,20,2 - 6,4 - 6,6 - 7 (2 - 7),,,
1,61,Robin Soderling,SWE,25,Albert Montanes *,ESP,,6 - 7 (4 - 7),1 - 4,,,,Retired
1,62,Ernests Gulbis *,LAT,,Tim Henman,GBR,,6 - 4,6 - 3,6 - 2,,,
1,63,Flavio Cipolla *,ITA,,Teimuraz Gabashvili,RUS,,7 - 6 (8 - 6),6 - 3,5 - 2,,,Retired
1,64,Juan Martin Del Potro,ARG,,Rafael Nadal *,ESP,2,5 - 7,3 - 6,2 - 6,,,
2,1,Roger Federer *,SUI,1,Thierry Ascione,FRA,,6 - 1,6 - 2,7 - 6 (10 - 8),,,
2,2,Potito Starace *,ITA,,Carlos Berlocq,ARG,,6 - 2,6 - 4,6 - 2,,,
2,3,Juan Carlos Ferrero *,ESP,17,Stefan Koubek,AUT,,6 - 4,7 - 5,6 - 3,,,
2,4,Nicolas Lapentti,ECU,,Mikhail Youzhny *,RUS,13,3 - 6,0 - 6,4 - 6,,,
2,5,Tommy Robredo *,ESP,9,Konstantinos Economidis,GRE,,6 - 4,7 - 5,6 - 4,,,
2,6,Janko Tipsarevic *,SRB,,Marat Safin,RUS,22,6 - 4,6 - 4,7 - 5,,,
2,7,Filippo Volandri *,ITA,29,Martin Vassallo Arguello,ARG,,7 - 6 (7 - 2),7 - 5,6 - 2,,,
2,8,Stanislas Wawrinka,SUI,,Ivan Ljubicic *,CRO,7,4 - 6,3 - 6,7 - 6 (7 - 3),3 - 6,,
2,9,Nikolay Davydenko *,RUS,4,Werner Eschauer,AUT,,7 - 5,6 - 3,6 - 1,,,
2,10,Michael Llodra *,FRA,,Nicolas Almagro,ESP,32,2 - 6,6 - 2,6 - 7 (7 - 9),6 - 4,6 - 4,
2,11,Juan Ignacio Chela,ARG,18,Gael Monfils *,FRA,,6 - 3,3 - 6,3 - 6,1 - 6,,
2,12,Ivan Navarro Pastor,ESP,,David Nalbandian *,ARG,15,5 - 7,4 - 6,4 - 6,,,
2,13,Richard Gasquet,FRA,11,Kristof Vliegen *,BEL,,6 - 7 (4 - 7),3 - 6,1 - 6,,,
2,14,Simone Bolelli,ITA,,Guillermo Canas *,ARG,19,4 - 6,3 - 6,3 - 6,,,
2,15,Jurgen Melzer,AUT,27,Juan Monaco *,ARG,,2 - 6,3 - 6,2 - 6,,,
2,16,Edouard Roger-Vasselin *,FRA,,Radek Stepanek,CZE,,3 - 6,6 - 1,0 - 6,6 - 4,6 - 4,
2,17,Novak Djokovic *,SRB,6,Laurent Recouderc,FRA,,6 - 3,3 - 6,6 - 3,6 - 1,,
2,18,Olivier Patience *,FRA,,Mariano Zabaleta,ARG,,7 - 5,6 - 3,3 - 6,2 - 6,6 - 4,
2,19,Dmitry Tursunov,RUS,21,Fernando Verdasco *,ESP,,4 - 6,4 - 6,4 - 6,,,
2,20,Diego Hartfield,ARG,,David Ferrer *,ESP,12,4 - 6,3 - 6,6 - 7 (4 - 7),,,
2,21,Marcos Baghdatis *,CYP,16,Kristian Pless,DEN,,7 - 5,6 - 3,6 - 4,,,
2,22,Jan Hajek *,CZE,,Bohdan Ulihrach,CZE,,1 - 6,6 - 2,7 - 6 (8 - 6),3 - 6,6 - 2,
2,23,Paul-Henri Mathieu *,FRA,,Gilles Simon,FRA,,3 - 6,6 - 4,6 - 1,7 - 6 (7 - 2),,
2,24,Nicolas Massu,CHI,,Igor Andreev *,RUS,,3 - 6,6 - 3,3 - 6,5 - 7,,
2,25,Ivo Karlovic,CRO,,Jonas Bjorkman *,SWE,,6 - 3,6 - 3,4 - 6,6 - 7 (2 - 7),3 - 6,
2,26,Oscar Hernandez *,ESP,,Philipp Kohlschreiber,GER,28,7 - 6 (10 - 8),6 - 1,6 - 1,,,
2,27,Carlos Moya *,ESP,23,Florent Serra,FRA,,6 - 4,6 - 2,6 - 4,,,
2,28,Juan Pablo Brzezicki *,ARG,,Guillermo Garcia-Lopez,ESP,,7 - 6 (7 - 4),6 - 2,6 - 0,,,
2,29,Lleyton Hewitt *,AUS,14,Gaston Gaudio,ARG,,4 - 6,3 - 6,6 - 2,6 - 4,6 - 2,
2,30,Mathieu Montcourt,FRA,,Jarkko Nieminen *,FIN,20,1 - 6,1 - 6,4 - 6,,,
2,31,Albert Montanes *,ESP,,Ernests Gulbis,LAT,,6 - 1,6 - 2,1 - 6,7 - 6 (7 - 3),,
2,32,Flavio Cipolla,ITA,,Rafael Nadal *,ESP,2,2 - 6,1 - 6,4 - 6,,,
3,1,Roger Federer *,SUI,1,Potito Starace,ITA,,6 - 2,6 - 3,6 - 0,,,
3,2,Juan Carlos Ferrero,ESP,17,Mikhail Youzhny *,RUS,13,7 - 6 (7 - 3),6 - 7 (3 - 7),2 - 6,2 - 6,,
3,3,Tommy Robredo *,ESP,9,Janko Tipsarevic,SRB,,6 - 3,6 - 4,6 - 0,,,
3,4,Filippo Volandri *,ITA,29,Ivan Ljubicic,CRO,7,6 - 4,6 - 7 (4 - 7),4 - 6,6 - 3,6 - 4,
3,5,Nikolay Davydenko *,RUS,4,Michael Llodra,FRA,,6 - 4,6 - 2,6 - 4,,,
3,6,Gael Monfils,FRA,,David Nalbandian *,ARG,15,6 - 7 (5 - 7),7 - 5,4 - 6,6 - 7 (5 - 7),,
3,7,Kristof Vliegen,BEL,,Guillermo Canas *,ARG,19,2 - 6,2 - 6,6 - 2,3 - 6,,
3,8,Juan Monaco *,ARG,,Edouard Roger-Vasselin,FRA,,6 - 4,6 - 2,6 - 4,,,
3,9,Novak Djokovic *,SRB,6,Olivier Patience,FRA,,7 - 6 (7 - 2),2 - 6,3 - 6,7 - 6 (7 - 4),6 - 3,
3,10,Fernando Verdasco *,ESP,,David Ferrer,ESP,12,4 - 6,7 - 6 (7 - 2),6 - 3,6 - 3,,
3,11,Marcos Baghdatis *,CYP,16,Jan Hajek,CZE,,6 - 2,6 - 2,,,,Retired
3,12,Paul-Henri Mathieu,FRA,,Igor Andreev *,RUS,,6 - 7 (4 - 7),0 - 6,3 - 6,,,
3,13,Jonas Bjorkman *,SWE,,Oscar Hernandez,ESP,,6 - 7 (3 - 7),6 - 3,6 - 0,6 - 1,,
3,14,Carlos Moya *,ESP,23,Juan Pablo Brzezicki,ARG,,6 - 1,6 - 3,7 - 5,,,
3,15,Lleyton Hewitt *,AUS,14,Jarkko Nieminen,FIN,20,1 - 6,6 - 3,7 - 5,6 - 2,,
3,16,Albert Montanes,ESP,,Rafael Nadal *,ESP,2,1 - 6,3 - 6,2 - 6,,,
4,1,Roger Federer *,SUI,1,Mikhail Youzhny,RUS,13,7 - 6 (7 - 3),6 - 4,6 - 4,,,
4,2,Tommy Robredo *,ESP,9,Filippo Volandri,ITA,29,6 - 2,7 - 5,6 - 1,,,
4,3,Nikolay Davydenko *,RUS,4,David Nalbandian,ARG,15,6 - 3,7 - 6 (7 - 1),3 - 6,7 - 6 (7 - 2),,
4,4,Guillermo Canas *,ARG,19,Juan Monaco,ARG,,6 - 0,6 - 4,6 - 2,,,
4,5,Novak Djokovic *,SRB,6,Fernando Verdasco,ESP,,6 - 3,6 - 3,7 - 6 (7 - 1),,,
4,6,Marcos Baghdatis,CYP,16,Igor Andreev *,RUS,,6 - 2,1 - 6,3 - 6,4 - 6,,
4,7,Jonas Bjorkman,SWE,,Carlos Moya *,ESP,23,6 - 7 (5 - 7),2 - 6,5 - 7,,,
4,8,Lleyton Hewitt,AUS,14,Rafael Nadal *,ESP,2,3 - 6,1 - 6,6 - 7 (5 - 7),,,
5,1,Roger Federer *,SUI,1,Tommy Robredo,ESP,9,7 - 5,1 - 6,6 - 1,6 - 2,,
5,2,Nikolay Davydenko *,RUS,4,Guillermo Canas,ARG,19,7 - 5,6 - 4,6 - 4,,,
5,3,Novak Djokovic *,SRB,6,Igor Andreev,RUS,,6 - 3,6 - 3,6 - 3,,,
5,4,Carlos Moya,ESP,23,Rafael Nadal *,ESP,2,4 - 6,3 - 6,0 - 6,,,
6,1,Roger Federer *,SUI,1,Nikolay Davydenko,RUS,4,7 - 5,7 - 6 (7 - 5),7 - 6 (9 - 7),,,
6,2,Novak Djokovic,SRB,6,Rafael Nadal *,ESP,2,5 - 7,4 - 6,2 - 6,,,
7,1,Roger Federer,SUI,1,Rafael Nadal *,ESP,2,3 - 6,6 - 4,3 - 6,4 - 6,,
