Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,50,Kiki Bertens *,NED,,Daria Gavrilova,AUS,,7 - 6 (10 - 8),5 - 7,6 - 2,,,
1,51,Stefanie Voegele *,SUI,,Pauline Parmentier,FRA,,6 - 1,3 - 6,6 - 2,,,
1,52,Caroline Garcia *,FRA,,Svetlana Kuznetsova,RUS,27,6 - 4,6 - 2,,,,
1,53,Carla Suarez Navarro,ESP,17,Carina Witthoeft *,GER,,3 - 6,1 - 6,,,,
1,54,Stephanie Foretz,FRA,,Christina McHale *,USA,,4 - 6,6 - 1,10 - 12,,,
1,55,Elena Vesnina,RUS,,Katerina Siniakova *,CZE,,2 - 6,5 - 7,,,,
1,56,Irina-Camelia Begu *,ROU,,Angelique Kerber,GER,9,6 - 4,0 - 6,6 - 1,,,
1,57,Lucie Safarova,CZE,16,Yaroslava Shvedova *,KAZ,,4 - 6,6 - 2,6 - 8,,,
1,58,Monica Puig *,PUR,,Arina Rodionova,AUS,,6 - 0,6 - 3,,,,
1,59,Ana Konjuh,CRO,,Magdalena Rybarikova *,SVK,,4 - 6,4 - 6,,,,
1,60,Tatjana Maria,GER,,Shuai Peng *,CHN,21,4 - 6,5 - 7,,,,
1,61,Zarina Diyas *,KAZ,31,Urszula Radwanska,POL,,3 - 6,6 - 4,6 - 2,,,
1,62,Anna Schmiedlova *,SVK,,Chanelle Scheepers,RSA,,6 - 4,4 - 6,6 - 2,,,
1,63,Alexandra Panova *,RUS,,Sorana Cirstea,ROU,,7 - 5,6 - 0,,,,
1,64,Petra Martic,CRO,,Maria Sharapova *,RUS,2,4 - 6,1 - 6,,,,
2,1,Serena Williams *,USA,1,Vera Zvonareva,RUS,,7 - 5,6 - 0,,,,
2,2,Nicole Gibbs,USA,,Elina Svitolina *,UKR,26,6 - 7 (3 - 7),6 - 7 (6 - 8),,,,
2,3,Garbine Muguruza *,ESP,24,Daniela Hantuchova,SVK,,6 - 1,1 - 6,6 - 0,,,
2,4,Anna Tatishvili,USA,,Timea Bacsinszky *,SUI,,7 - 6 (7 - 5),3 - 6,2 - 6,,,
2,5,Dominika Cibulkova *,SVK,11,Tsvetana Pironkova,BUL,,6 - 2,6 - 0,,,,
2,6,Denisa Allertova,CZE,,Alize Cornet *,FRA,19,4 - 6,7 - 6 (7 - 2),2 - 6,,,
2,7,B.Zahlavova Strycova *,CZE,25,Kai-Chen Chang,TPE,,6 - 1,7 - 5,,,,
2,8,Victoria Azarenka *,BLR,,Caroline Wozniacki,DEN,8,6 - 4,6 - 2,,,,
2,9,Petra Kvitova *,CZE,4,Mona Barthel,GER,,6 - 2,6 - 4,,,,
2,10,Madison Keys *,USA,,Casey Dellacqua,AUS,29,2 - 6,6 - 1,6 - 1,,,
2,11,Samantha Stosur,AUS,20,Coco Vandeweghe *,USA,,4 - 6,4 - 6,,,,
2,12,Irina Falconi,USA,,Madison Brengle *,USA,,1 - 6,3 - 6,,,,
2,13,Camila Giorgi *,ITA,,Tereza Smitkova,CZE,,6 - 1,6 - 4,,,,
2,14,Lauren Davis,USA,,Venus Williams *,USA,18,2 - 6,3 - 6,,,,
2,15,Varvara Lepchenko *,USA,30,Ajla Tomljanovic,AUS,,6 - 1,7 - 6 (7 - 1),,,,
2,16,Johanna Larsson,SWE,,Agnieszka Radwanska *,POL,6,0 - 6,1 - 6,,,,
2,17,Lucie Hradecka *,CZE,,Polona Hercog,SLO,,4 - 6,6 - 3,6 - 2,,,
2,18,Klara Koukalova,CZE,,Julia Goerges *,GER,,3 - 6,6 - 4,2 - 6,,,
2,19,Karolina Pliskova *,CZE,22,Oceane Dodin,FRA,,7 - 5,5 - 7,6 - 4,,,
2,20,Roberta Vinci,ITA,,Ekaterina Makarova *,RUS,10,2 - 6,4 - 6,,,,
2,21,Sara Errani *,ITA,14,Silvia Soler-Espinosa,ESP,,7 - 6 (7 - 3),6 - 3,,,,
2,22,Lara Arruabarrena,ESP,,Yanina Wickmayer *,BEL,,4 - 6,6 - 4,4 - 6,,,
2,23,Kristina Mladenovic,FRA,,Bethanie Mattek-Sands *,USA,,6 - 7 (3 - 7),6 - 7 (6 - 8),,,,
2,24,Jarmila Gajdosova,AUS,,Simona Halep *,ROU,3,2 - 6,2 - 6,,,,
2,25,Eugenie Bouchard *,CAN,7,Kiki Bertens,NED,,6 - 0,6 - 3,,,,
2,26,Stefanie Voegele,SUI,,Caroline Garcia *,FRA,,3 - 6,4 - 6,,,,
2,27,Carina Witthoeft *,GER,,Christina McHale,USA,,6 - 3,6 - 0,,,,
2,28,Katerina Siniakova,CZE,,Irina-Camelia Begu *,ROU,,5 - 7,4 - 6,,,,
2,29,Yaroslava Shvedova *,KAZ,,Monica Puig,PUR,,6 - 2,7 - 6 (8 - 6),,,,
2,30,Magdalena Rybarikova,SVK,,Shuai Peng *,CHN,21,1 - 6,1 - 6,,,,
2,31,Zarina Diyas *,KAZ,31,Anna Schmiedlova,SVK,,3 - 6,6 - 2,8 - 6,,,
2,32,Alexandra Panova,RUS,,Maria Sharapova *,RUS,2,1 - 6,6 - 4,5 - 7,,,
3,1,Serena Williams *,USA,1,Elina Svitolina,UKR,26,4 - 6,6 - 2,6 - 0,,,
3,2,Garbine Muguruza *,ESP,24,Timea Bacsinszky,SUI,,6 - 3,4 - 6,6 - 0,,,
3,3,Dominika Cibulkova *,SVK,11,Alize Cornet,FRA,19,7 - 5,6 - 2,,,,
3,4,B.Zahlavova Strycova,CZE,25,Victoria Azarenka *,BLR,,4 - 6,4 - 6,,,,
3,5,Petra Kvitova,CZE,4,Madison Keys *,USA,,4 - 6,5 - 7,,,,
3,6,Coco Vandeweghe,USA,,Madison Brengle *,USA,,3 - 6,2 - 6,,,,
3,7,Camila Giorgi,ITA,,Venus Williams *,USA,18,6 - 4,6 - 7 (3 - 7),1 - 6,,,
3,8,Varvara Lepchenko,USA,30,Agnieszka Radwanska *,POL,6,0 - 6,5 - 7,,,,
3,9,Lucie Hradecka,CZE,,Julia Goerges *,GER,,6 - 7 (6 - 8),5 - 7,,,,
3,10,Karolina Pliskova,CZE,22,Ekaterina Makarova *,RUS,10,4 - 6,4 - 6,,,,
3,11,Sara Errani,ITA,14,Yanina Wickmayer *,BEL,,6 - 4,4 - 6,3 - 6,,,
3,12,Bethanie Mattek-Sands,USA,,Simona Halep *,ROU,3,4 - 6,5 - 7,,,,
3,13,Eugenie Bouchard *,CAN,7,Caroline Garcia,FRA,,7 - 5,6 - 0,,,,
3,14,Carina Witthoeft,GER,,Irina-Camelia Begu *,ROU,,4 - 6,4 - 6,,,,
3,15,Yaroslava Shvedova,KAZ,,Shuai Peng *,CHN,21,6 - 7 (7 - 9),3 - 6,,,,
3,16,Zarina Diyas,KAZ,31,Maria Sharapova *,RUS,2,1 - 6,1 - 6,,,,
4,1,Serena Williams *,USA,1,Garbine Muguruza,ESP,24,2 - 6,6 - 3,6 - 2,,,
4,2,Dominika Cibulkova *,SVK,11,Victoria Azarenka,BLR,,6 - 2,3 - 6,6 - 3,,,
4,3,Madison Keys *,USA,,Madison Brengle,USA,,6 - 2,6 - 4,,,,
4,4,Venus Williams *,USA,18,Agnieszka Radwanska,POL,6,6 - 3,2 - 6,6 - 1,,,
4,5,Julia Goerges,GER,,Ekaterina Makarova *,RUS,10,3 - 6,2 - 6,,,,
4,6,Yanina Wickmayer,BEL,,Simona Halep *,ROU,3,4 - 6,2 - 6,,,,
4,7,Eugenie Bouchard *,CAN,7,Irina-Camelia Begu,ROU,,6 - 1,5 - 7,6 - 2,,,
4,8,Shuai Peng,CHN,21,Maria Sharapova *,RUS,2,3 - 6,0 - 6,,,,
5,1,Serena Williams *,USA,1,Dominika Cibulkova,SVK,11,6 - 2,6 - 2,,,,
5,2,Madison Keys *,USA,,Venus Williams,USA,18,6 - 3,4 - 6,6 - 4,,,
5,3,Ekaterina Makarova *,RUS,10,Simona Halep,ROU,3,6 - 4,6 - 0,,,,
5,4,Eugenie Bouchard,CAN,7,Maria Sharapova *,RUS,2,3 - 6,2 - 6,,,,
6,1,Serena Williams *,USA,1,Madison Keys,USA,,7 - 6 (7 - 5),6 - 2,,,,
6,2,Ekaterina Makarova,RUS,10,Maria Sharapova *,RUS,2,3 - 6,2 - 6,,,,
7,1,Serena Williams *,USA,1,Maria Sharapova,RUS,2,6 - 3,7 - 6 (7 - 5),,,,
