Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,1,Novak Djokovic *,SRB,1,Paul-Henri Mathieu,FRA,,6 - 2,6 - 4,7 - 5,,,
1,2,Ryan Harrison *,USA,,Santiago Giraldo,COL,,2 - 6,6 - 4,7 - 5,6 - 4,,
1,3,Arnau Brugues-Davi,ESP,,Feliciano Lopez *,ESP,,3 - 6,2 - 6,4 - 6,,,
1,4,Viktor Troicki,SRB,,Radek Stepanek *,CZE,31,7 - 5,6 - 4,3 - 6,3 - 6,5 - 7,
1,5,Sam Querrey *,USA,20,Daniel Munoz-De La Nava,ESP,,6 - 7 (2 - 7),6 - 4,6 - 2,6 - 4,,
1,6,Alex Bogomolov Jr.,RUS,,Brian Baker *,USA,,6 - 7 (4 - 7),3 - 6,7 - 6 (7 - 0),6 - 3,2 - 6,
1,7,Tobias Kamke *,GER,,Flavio Cipolla,ITA,,6 - 1,6 - 4,6 - 1,,,
1,8,Cedrik-Marcel Stebe,GER,,Stanislas Wawrinka *,SUI,15,2 - 6,4 - 6,3 - 6,,,
1,9,Juan Monaco,ARG,11,Andrey Kuznetsov *,RUS,,6 - 7 (3 - 7),1 - 6,1 - 6,,,
1,10,Kevin Anderson *,RSA,,Paolo Lorenzi,ITA,,3 - 6,7 - 6 (7 - 3),6 - 3,6 - 4,,
1,11,Xavier Malisse *,BEL,,Pablo Andujar,ESP,,6 - 3,6 - 1,6 - 2,,,
1,12,David Goffin,BEL,,Fernando Verdasco *,ESP,22,3 - 6,6 - 3,6 - 4,3 - 6,4 - 6,
1,13,Jurgen Melzer *,AUT,26,Mikhail Kukushkin,KAZ,,6 - 1,6 - 1,6 - 2,,,
1,14,Fabio Fognini,ITA,,Roberto Bautista Agut *,ESP,,0 - 6,6 - 2,4 - 6,6 - 3,1 - 6,
1,15,Julian Reister,GER,,Guillaume Rufin *,FRA,,6 - 4,6 - 7 (4 - 7),1 - 6,2 - 6,,
1,16,Michael Russell,USA,,Tomas Berdych *,CZE,5,3 - 6,5 - 7,3 - 6,,,
1,17,David Ferrer *,ESP,4,Olivier Rochus,BEL,,6 - 3,6 - 4,6 - 2,,,
1,18,Ivo Karlovic,CRO,,Tim Smyczek *,USA,,4 - 6,6 - 7 (5 - 7),5 - 7,,,
1,19,John Millman,AUS,,Tatsuma Ito *,JPN,,4 - 6,4 - 6,6 - 3,6 - 0,5 - 7,
1,20,Albert Ramos,ESP,,Marcos Baghdatis *,CYP,28,7 - 6 (7 - 0),6 - 7 (4 - 7),4 - 6,6 - 3,3 - 6,
1,21,Mikhail Youzhny *,RUS,23,Matthew Ebden,AUS,,4 - 6,6 - 7 (0 - 7),6 - 2,7 - 6 (7 - 4),6 - 3,
1,22,Evgeny Donskoy *,RUS,,Adrian Ungur,ROU,,6 - 4,6 - 4,6 - 2,,,
1,23,Maxime Authom,BEL,,Carlos Berlocq *,ARG,,6 - 1,6 - 7 (5 - 7),6 - 7 (4 - 7),2 - 6,,
1,24,Victor Hanescu,ROU,,Kei Nishikori *,JPN,16,7 - 6 (7 - 5),3 - 6,1 - 6,3 - 6,,
1,25,Nicolas Almagro *,ESP,10,Steve Johnson,USA,,7 - 5,6 - 7 (4 - 7),6 - 2,6 - 7 (6 - 8),6 - 2,
1,26,Daniel Gimeno-Traver *,ESP,,Lukasz Kubot,POL,,6 - 7 (4 - 7),6 - 4,6 - 0,4 - 6,6 - 4,
1,27,Bjorn Phau,GER,,Somdev Devvarman *,IND,,3 - 6,2 - 6,3 - 6,,,
1,28,Simone Bolelli,ITA,,Jerzy Janowicz *,POL,24,5 - 7,4 - 6,3 - 6,,,
1,29,Julien Benneteau *,FRA,32,Grigor Dimitrov,BUL,,6 - 4,6 - 2,6 - 4,,,
1,30,Edouard Roger-Vasselin *,FRA,,Ruben Bemelmans,BEL,,6 - 3,6 - 7 (5 - 7),2 - 6,7 - 5,11 - 9,
1,31,Lukas Lacko *,SVK,,Gilles Muller,LUX,,6 - 2,6 - 4,7 - 6 (7 - 3),,,
1,32,Lleyton Hewitt,AUS,,Janko Tipsarevic *,SRB,8,6 - 7 (4 - 7),5 - 7,3 - 6,,,
1,33,Juan Martin Del Potro *,ARG,6,Adrian Mannarino,FRA,,6 - 1,6 - 2,6 - 2,,,
1,34,Aljaz Bedene,SLO,,Benjamin Becker *,GER,,6 - 4,3 - 6,5 - 7,6 - 7 (1 - 7),,
1,35,Jeremy Chardy *,FRA,,Adrian Menendez-Maceiras,ESP,,7 - 6 (7 - 5),6 - 7 (3 - 7),6 - 2,6 - 1,,
1,36,Grega Zemlja,SLO,,Marcel Granollers *,ESP,30,6 - 7 (6 - 8),6 - 7 (5 - 7),0 - 1,,,Retired
1,37,Andreas Seppi *,ITA,21,Horacio Zeballos,ARG,,6 - 2,6 - 4,6 - 2,,,
1,38,Igor Sijsling,NED,,Denis Istomin *,UZB,,6 - 4,3 - 6,4 - 6,2 - 6,,
1,39,Guillermo Garcia-Lopez,ESP,,Rajeev Ram *,USA,,4 - 6,4 - 6,6 - 3,2 - 6,,
1,40,Marinko Matosevic,AUS,,Marin Cilic *,CRO,12,4 - 6,5 - 7,2 - 6,,,
1,41,Gilles Simon *,FRA,14,Filippo Volandri,ITA,,2 - 6,6 - 3,6 - 2,6 - 2,,
1,42,Tommy Robredo,ESP,,Jesse Levine *,CAN,,6 - 7 (5 - 7),7 - 6 (7 - 2),4 - 6,4 - 6,,
1,43,Yen-Hsun Lu *,TPE,,Ruben Ramirez Hidalgo,ESP,,6 - 2,6 - 1,4 - 6,6 - 1,,
1,44,Gael Monfils *,FRA,,Alexandr Dolgopolov,UKR,18,6 - 7 (7 - 9),7 - 6 (7 - 4),6 - 3,6 - 3,,
1,45,Florian Mayer *,GER,25,Rhyne Williams,USA,,2 - 6,3 - 6,6 - 2,7 - 6 (14 - 12),6 - 1,
1,46,Ricardas Berankis *,LTU,,Sergiy Stakhovsky,UKR,,6 - 2,7 - 6 (7 - 4),7 - 5,,,
1,47,Joao Sousa *,POR,,John-Patrick Smith,AUS,,6 - 4,6 - 1,6 - 4,,,
1,48,Robin Haase,NED,,Andy Murray *,GBR,3,3 - 6,1 - 6,3 - 6,,,
1,49,Jo-Wilfried Tsonga *,FRA,7,Michael Llodra,FRA,,6 - 4,7 - 5,6 - 2,,,
1,50,Go Soeda *,JPN,,Luke Saville,AUS,,6 - 7 (4 - 7),6 - 3,6 - 2,6 - 3,,
1,51,James Duckworth *,AUS,,Benjamin Mitchell,AUS,,6 - 4,7 - 6 (10 - 8),4 - 6,5 - 7,8 - 6,
1,52,Blaz Kavcic *,SLO,,Thomaz Bellucci,BRA,29,6 - 3,6 - 1,6 - 3,,,
1,53,Tommy Haas,GER,19,Jarkko Nieminen *,FIN,,6 - 7 (3 - 7),6 - 4,3 - 6,6 - 4,6 - 8,
1,54,Ivan Dodig *,CRO,,Di Wu,CHN,,7 - 5,4 - 6,6 - 3,6 - 3,,
1,55,Josselin Ouanna,FRA,,Alejandro Falla *,COL,,4 - 6,5 - 7,4 - 6,,,
1,56,Albert Montanes,ESP,,Richard Gasquet *,FRA,9,5 - 7,2 - 6,1 - 6,,,
1,57,Milos Raonic *,CAN,13,Jan Hajek,CZE,,3 - 6,6 - 1,6 - 2,7 - 6 (7 - 0),,
1,58,Jamie Baker,GBR,,Lukas Rosol *,CZE,,6 - 7 (5 - 7),5 - 7,2 - 6,,,
1,59,Amir Weintraub *,ISR,,Guido Pella,ARG,,7 - 6 (7 - 2),7 - 5,6 - 2,,,
1,60,Steve Darcis,BEL,,Philipp Kohlschreiber *,GER,17,2 - 6,3 - 6,4 - 6,,,
1,61,Martin Klizan,SVK,27,Daniel Brands *,GER,,3 - 6,6 - 3,3 - 6,4 - 6,,
1,62,Bernard Tomic *,AUS,,Leonardo Mayer,ARG,,6 - 3,6 - 2,6 - 3,,,
1,63,Dudi Sela,ISR,,Nikolay Davydenko *,RUS,,6 - 3,1 - 6,5 - 7,3 - 6,,
