Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,48,Roberta Vinci,ITA,,Venus Williams *,USA,3,4 - 6,1 - 6,,,,
1,49,Samantha Stosur *,AUS,5,Elena Vesnina,RUS,,3 - 6,7 - 6 (7 - 2),6 - 1,,,
1,50,Bojana Jovanovski,SRB,,Anastasia Rodionova *,AUS,,5 - 7,4 - 6,,,,
1,51,Sara Errani *,ITA,,Tathiana Garbin,ITA,,7 - 6 (7 - 4),7 - 5,,,,
1,52,Johanna Larsson,SWE,,Alisa Kleybanova *,RUS,28,6 - 7 (4 - 7),2 - 6,,,,
1,53,Daniela Hantuchova *,SVK,24,Dinara Safina,RUS,,6 - 3,6 - 4,,,,
1,54,Vania King *,USA,,Christina McHale,USA,,6 - 3,0 - 6,6 - 1,,,
1,55,Zuzana Ondraskova,CZE,,Sybille Bammer *,AUT,,5 - 7,0 - 6,,,,
1,56,Olga Govortsova,BLR,,Elena Dementieva *,RUS,12,1 - 6,2 - 6,,,,
1,57,Marion Bartoli *,FRA,13,Edina Gallovits,ROU,,6 - 3,6 - 2,,,,
1,58,Virginie Razzano *,FRA,,Klara Zakopalova,CZE,,6 - 3,6 - 2,,,,
1,59,Ana Ivanovic *,SRB,,Ekaterina Makarova,RUS,,6 - 3,6 - 2,,,,
1,60,Timea Bacsinszky,SUI,,Jie Zheng *,CHN,21,6 - 7 (0 - 7),6 - 7 (1 - 7),,,,
1,61,Petra Kvitova *,CZE,27,Lucie Hradecka,CZE,,6 - 4,7 - 5,,,,
1,62,Elena Baltacha *,GBR,,Petra Martic,CRO,,6 - 2,6 - 2,,,,
1,63,Sally Peers *,AUS,,Aleksandra Wozniak,CAN,,6 - 0,6 - 1,,,,
1,64,Greta Arn,HUN,,Kim Clijsters *,BEL,2,0 - 6,5 - 7,,,,
2,1,Caroline Wozniacki *,DEN,1,Kai-Chen Chang,TPE,,6 - 0,6 - 0,,,,
2,2,Yung-Jan Chan *,TPE,,Tamira Paszek,AUT,,6 - 3,6 - 3,,,,
2,3,Aravane Rezai,FRA,18,Beatrice Capra *,USA,,5 - 7,6 - 2,3 - 6,,,
2,4,Iveta Benesova,CZE,,Maria Sharapova *,RUS,14,1 - 6,2 - 6,,,,
2,5,Svetlana Kuznetsova *,RUS,11,Anastasija Sevastova,LAT,,6 - 2,6 - 3,,,,
2,6,Yvonne Meusburger,AUT,,Maria Kirilenko *,RUS,23,6 - 4,5 - 7,0 - 6,,,
2,7,Lourdes Dominguez Lino *,ESP,,Urszula Radwanska,POL,,6 - 2,7 - 5,,,,
2,8,Dominika Cibulkova *,SVK,,Kateryna Bondarenko,UKR,,6 - 2,5 - 7,7 - 6 (9 - 7),,,
2,9,Jelena Jankovic *,SRB,4,Mirjana Lucic,CRO,,6 - 4,3 - 6,6 - 2,,,
2,10,Akgul Amanmuradova,UZB,,Kaia Kanepi *,EST,31,2 - 6,4 - 6,,,,
2,11,Maria Jose Martinez Sanchez,ESP,22,Patty Schnyder *,SUI,,6 - 7 (2 - 7),4 - 6,,,,
2,12,Julia Goerges,GER,,Yanina Wickmayer *,BEL,15,4 - 6,5 - 7,,,,
2,13,Agnieszka Radwanska,POL,9,Shuai Peng *,CHN,,6 - 2,1 - 6,4 - 6,,,
2,14,Bethanie Mattek-Sands,USA,,Andrea Petkovic *,GER,,6 - 3,3 - 6,5 - 7,,,
2,15,Alexandra Dulgheru *,ROU,25,Sofia Arvidsson,SWE,,7 - 6 (7 - 5),6 - 1,,,,
2,16,Sabine Lisicki,GER,,Vera Zvonareva *,RUS,7,1 - 6,6 - 7 (5 - 7),,,,
2,17,Francesca Schiavone *,ITA,6,Maria Elena Camerin,ITA,,6 - 2,6 - 1,,,,
2,18,Melanie Oudin,USA,,Alona Bondarenko *,UKR,29,2 - 6,5 - 7,,,,
2,19,Anastasia Pavlyuchenkova *,RUS,20,Sania Mirza,IND,,6 - 2,6 - 4,,,,
2,20,Gisela Dulko *,ARG,,Victoria Azarenka,BLR,10,5 - 1,,,,,Retired
2,21,Shahar Peer *,ISR,16,Pauline Parmentier,FRA,,6 - 2,6 - 3,,,,
2,22,Agnes Szavay,HUN,,Flavia Pennetta *,ITA,19,1 - 6,4 - 6,,,,
2,23,Tsvetana Pironkova,BUL,32,Mandy Minella *,LUX,,4 - 6,0 - 6,,,,
2,24,Rebecca Marino,CAN,,Venus Williams *,USA,3,6 - 7 (3 - 7),3 - 6,,,,
2,25,Samantha Stosur *,AUS,5,Anastasia Rodionova,AUS,,6 - 1,6 - 4,,,,
2,26,Sara Errani *,ITA,,Alisa Kleybanova,RUS,28,6 - 2,6 - 3,,,,
2,27,Daniela Hantuchova *,SVK,24,Vania King,USA,,5 - 7,6 - 3,6 - 4,,,
2,28,Sybille Bammer,AUT,,Elena Dementieva *,RUS,12,3 - 6,4 - 6,,,,
2,29,Marion Bartoli,FRA,13,Virginie Razzano *,FRA,,5 - 7,4 - 6,,,,
2,30,Ana Ivanovic *,SRB,,Jie Zheng,CHN,21,6 - 3,6 - 0,,,,
2,31,Petra Kvitova *,CZE,27,Elena Baltacha,GBR,,7 - 6 (7 - 5),6 - 3,,,,
2,32,Sally Peers,AUS,,Kim Clijsters *,BEL,2,2 - 6,1 - 6,,,,
3,1,Caroline Wozniacki *,DEN,1,Yung-Jan Chan,TPE,,6 - 1,6 - 0,,,,
3,2,Beatrice Capra,USA,,Maria Sharapova *,RUS,14,0 - 6,0 - 6,,,,
3,3,Svetlana Kuznetsova *,RUS,11,Maria Kirilenko,RUS,23,6 - 3,6 - 4,,,,
3,4,Lourdes Dominguez Lino,ESP,,Dominika Cibulkova *,SVK,,0 - 6,1 - 6,,,,
3,5,Jelena Jankovic,SRB,4,Kaia Kanepi *,EST,31,2 - 6,6 - 7 (1 - 7),,,,
3,6,Patty Schnyder,SUI,,Yanina Wickmayer *,BEL,15,6 - 7 (5 - 7),6 - 3,6 - 7 (6 - 8),,,
3,7,Shuai Peng,CHN,,Andrea Petkovic *,GER,,,,,,,Walkover
3,8,Alexandra Dulgheru,ROU,25,Vera Zvonareva *,RUS,7,2 - 6,6 - 7 (2 - 7),,,,
3,9,Francesca Schiavone *,ITA,6,Alona Bondarenko,UKR,29,6 - 1,7 - 5,,,,
3,10,Anastasia Pavlyuchenkova *,RUS,20,Gisela Dulko,ARG,,6 - 1,6 - 2,,,,
3,11,Shahar Peer *,ISR,16,Flavia Pennetta,ITA,19,6 - 4,6 - 4,,,,
3,12,Mandy Minella,LUX,,Venus Williams *,USA,3,2 - 6,1 - 6,,,,
3,13,Samantha Stosur *,AUS,5,Sara Errani,ITA,,6 - 2,6 - 3,,,,
3,14,Daniela Hantuchova,SVK,24,Elena Dementieva *,RUS,12,5 - 7,2 - 6,,,,
3,15,Virginie Razzano,FRA,,Ana Ivanovic *,SRB,,5 - 7,0 - 6,,,,
3,16,Petra Kvitova,CZE,27,Kim Clijsters *,BEL,2,3 - 6,0 - 6,,,,
4,1,Caroline Wozniacki *,DEN,1,Maria Sharapova,RUS,14,6 - 3,6 - 4,,,,
4,2,Svetlana Kuznetsova,RUS,11,Dominika Cibulkova *,SVK,,5 - 7,6 - 7 (4 - 7),,,,
4,3,Kaia Kanepi *,EST,31,Yanina Wickmayer,BEL,15,0 - 6,7 - 6 (7 - 2),6 - 1,,,
4,4,Andrea Petkovic,GER,,Vera Zvonareva *,RUS,7,1 - 6,2 - 6,,,,
4,5,Francesca Schiavone *,ITA,6,Anastasia Pavlyuchenkova,RUS,20,6 - 3,6 - 0,,,,
4,6,Shahar Peer,ISR,16,Venus Williams *,USA,3,6 - 7 (3 - 7),3 - 6,,,,
4,7,Samantha Stosur *,AUS,5,Elena Dementieva,RUS,12,6 - 3,2 - 6,7 - 6 (7 - 2),,,
4,8,Ana Ivanovic,SRB,,Kim Clijsters *,BEL,2,2 - 6,1 - 6,,,,
5,1,Caroline Wozniacki *,DEN,1,Dominika Cibulkova,SVK,,6 - 2,7 - 5,,,,
5,2,Kaia Kanepi,EST,31,Vera Zvonareva *,RUS,7,3 - 6,5 - 7,,,,
5,3,Francesca Schiavone,ITA,6,Venus Williams *,USA,3,6 - 7 (5 - 7),4 - 6,,,,
5,4,Samantha Stosur,AUS,5,Kim Clijsters *,BEL,2,4 - 6,7 - 5,3 - 6,,,
6,1,Caroline Wozniacki,DEN,1,Vera Zvonareva *,RUS,7,4 - 6,3 - 6,,,,
6,2,Venus Williams,USA,3,Kim Clijsters *,BEL,2,6 - 4,6 - 7 (2 - 7),4 - 6,,,
7,1,Vera Zvonareva,RUS,7,Kim Clijsters *,BEL,2,2 - 6,1 - 6,,,,
