Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,24,Thomas Johansson,SWE,,Marcos Baghdatis *,CYP,15,6 - 7 (0 - 7),2 - 6,6 - 3,3 - 6,,
1,25,David Nalbandian *,ARG,10,Robert Smeets,AUS,,6 - 1,6 - 1,7 - 6 (7 - 3),,,
1,26,Mariano Zabaleta,ARG,,Peter Luczak *,AUS,,1 - 6,7 - 6 (7 - 2),3 - 6,4 - 6,,
1,27,Alun Jones *,AUS,,Albert Montanes,ESP,,6 - 4,6 - 3,3 - 6,6 - 2,,
1,28,Nicolas Kiefer,GER,,Juan Carlos Ferrero *,ESP,22,4 - 6,3 - 6,1 - 6,,,
1,29,Radek Stepanek,CZE,30,Vincent Spadea *,USA,,6 - 2,6 - 2,5 - 7,2 - 6,3 - 6,
1,30,Denis Gremelmayr *,GER,,Sergio Roitman,ARG,,6 - 1,0 - 6,6 - 4,7 - 5,,
1,31,Santiago Ventura,ESP,,Juan Martin Del Potro *,ARG,,3 - 6,1 - 6,3 - 6,,,
1,32,Edouard Roger-Vasselin,FRA,,David Ferrer *,ESP,5,2 - 6,2 - 6,1 - 6,,,
1,33,Richard Gasquet *,FRA,8,Nick Lindahl,AUS,,6 - 0,6 - 1,3 - 6,6 - 2,,
1,34,Feliciano Lopez *,ESP,,Wayne Odesnik,USA,,7 - 6 (8 - 6),6 - 1,6 - 4,,,
1,35,Kristof Vliegen *,BEL,,Olivier Patience,FRA,,6 - 0,6 - 1,7 - 6 (7 - 3),,,
1,36,Andrei Pavel,ROU,,Igor Andreev *,RUS,31,7 - 5,2 - 6,6 - 7 (4 - 7),3 - 6,,
1,37,Juan Ignacio Chela,ARG,18,Guillermo Garcia-Lopez *,ESP,,4 - 6,2 - 6,6 - 1,2 - 6,,
1,38,Alejandro Falla *,COL,,Kevin Anderson,RSA,,5 - 7,7 - 5,6 - 7 (8 - 10),6 - 2,7 - 5,
1,39,Sam Warburg *,USA,,Juan Pablo Brzezicki,ARG,,2 - 6,6 - 2,6 - 3,2 - 6,6 - 4,
1,40,Jo-Wilfried Tsonga *,FRA,,Andy Murray,GBR,9,7 - 5,6 - 4,0 - 6,7 - 6 (7 - 5),,
1,41,Mikhail Youzhny *,RUS,14,Mathieu Montcourt,FRA,,6 - 0,6 - 2,7 - 6 (7 - 3),,,
1,42,Harel Levy,ISR,,Andreas Seppi *,ITA,,4 - 6,2 - 6,1 - 6,,,
1,43,Dudi Sela *,ISR,,Martin Slanar,AUT,,6 - 2,6 - 4,6 - 2,,,
1,44,Jamie Baker,GBR,,Ivo Karlovic *,CRO,20,4 - 6,4 - 6,7 - 6 (7 - 1),4 - 6,,
1,45,Stanislas Wawrinka *,SUI,26,Julien Benneteau,FRA,,6 - 3,6 - 3,6 - 3,,,
1,46,Yen-Hsun Lu,TPE,,Marc Gicquel *,FRA,,3 - 6,6 - 4,7 - 6 (8 - 6),4 - 6,2 - 6,
1,47,Nicolas Mahut *,FRA,,Jose Acasuso,ARG,,7 - 6 (7 - 2),5 - 7,6 - 2,3 - 6,7 - 5,
1,48,Michael Llodra,FRA,,Nikolay Davydenko *,RUS,4,5 - 7,5 - 7,3 - 6,,,
1,49,Andy Roddick *,USA,6,Lukas Dlouhy,CZE,,6 - 3,6 - 4,7 - 5,,,
1,50,Donald Young,USA,,Michael Berrer *,GER,,7 - 6 (7 - 5),6 - 7 (4 - 7),3 - 6,6 - 7 (5 - 7),,
1,51,Evgeny Korolev *,RUS,,Marcel Granollers-Pujol,ESP,,7 - 5,6 - 2,6 - 0,,,
1,52,Roko Karanusic,CRO,,Philipp Kohlschreiber *,GER,29,4 - 6,6 - 7 (5 - 7),1 - 6,,,
1,53,Jarkko Nieminen *,FIN,24,Frank Dancevic,CAN,,6 - 3,6 - 1,5 - 7,2 - 6,6 - 1,
1,54,Jesse Levine *,USA,,Martin Vassallo Arguello,ARG,,6 - 1,7 - 5,6 - 1,,,
1,55,Mardy Fish *,USA,,Boris Pashanski,SRB,,6 - 2,6 - 3,3 - 6,6 - 3,,
1,56,Mischa Zverev,GER,,Tommy Robredo *,ESP,11,6 - 4,6 - 2,6 - 7 (2 - 7),4 - 6,5 - 7,
1,57,Carlos Moya,ESP,16,Stefan Koubek *,AUT,,6 - 7 (5 - 7),7 - 6 (7 - 2),5 - 7,4 - 6,,
1,58,Luis Horna,PER,,Agustin Calleri *,ARG,,4 - 6,7 - 6 (8 - 6),3 - 6,4 - 6,,
1,59,Paul Capdeville *,CHI,,Brydan Klein,AUS,,6 - 4,7 - 5,6 - 4,,,
1,60,Victor Hanescu,ROU,,Paul-Henri Mathieu *,FRA,23,1 - 6,6 - 7 (4 - 7),2 - 6,,,
1,61,Gilles Simon *,FRA,28,Bobby Reynolds,USA,,4 - 6,6 - 4,6 - 2,6 - 7 (3 - 7),6 - 4,
1,62,Arnaud Clement,FRA,,Rainer Schuettler *,GER,,4 - 6,2 - 6,7 - 6 (7 - 3),4 - 6,,
1,63,Florent Serra *,FRA,,Florian Mayer,GER,,6 - 3,7 - 6 (7 - 2),7 - 6 (7 - 5),,,
1,64,Viktor Troicki,SRB,,Rafael Nadal *,ESP,2,6 - 7 (3 - 7),5 - 7,1 - 6,,,
2,1,Roger Federer *,SUI,1,Fabrice Santoro,FRA,,6 - 1,6 - 2,6 - 0,,,
2,2,Janko Tipsarevic *,SRB,,Fernando Verdasco,ESP,25,7 - 5,7 - 6 (7 - 3),7 - 6 (7 - 3),,,
2,3,Juan Monaco *,ARG,21,Amer Delic,USA,,6 - 3,7 - 6 (8 - 6),5 - 7,6 - 7 (8 - 10),8 - 6,
2,4,Oscar Hernandez,ESP,,Tomas Berdych *,CZE,13,2 - 6,1 - 6,3 - 6,,,
2,5,James Blake *,USA,12,Michael Russell,USA,,6 - 3,6 - 2,6 - 2,,,
2,6,Sebastien Grosjean *,FRA,,Robin Haase,NED,,4 - 6,6 - 4,6 - 0,6 - 7 (4 - 7),6 - 4,
2,7,Marin Cilic *,CRO,,Jurgen Melzer,AUT,,6 - 4,6 - 3,6 - 4,,,
2,8,Hyung-Taik Lee,KOR,,Fernando Gonzalez *,CHI,7,6 - 4,3 - 6,2 - 6,4 - 6,,
2,9,Novak Djokovic *,SRB,3,Simone Bolelli,ITA,,6 - 1,6 - 2,6 - 2,,,
2,10,Sam Querrey *,USA,,Dmitry Tursunov,RUS,32,7 - 6 (7 - 5),4 - 6,6 - 4,6 - 2,,
2,11,Lleyton Hewitt *,AUS,19,Denis Istomin,UZB,,7 - 6 (7 - 5),6 - 3,5 - 7,6 - 1,,
2,12,Marat Safin,RUS,,Marcos Baghdatis *,CYP,15,4 - 6,4 - 6,6 - 2,6 - 3,2 - 6,
2,13,David Nalbandian *,ARG,10,Peter Luczak,AUS,,4 - 6,7 - 5,6 - 4,6 - 1,,
2,14,Alun Jones,AUS,,Juan Carlos Ferrero *,ESP,22,4 - 6,4 - 6,2 - 6,,,
2,15,Vincent Spadea *,USA,,Denis Gremelmayr,GER,,4 - 6,6 - 2,6 - 3,2 - 6,9 - 7,
2,16,Juan Martin Del Potro,ARG,,David Ferrer *,ESP,5,3 - 6,4 - 6,,,,Retired
2,17,Richard Gasquet *,FRA,8,Feliciano Lopez,ESP,,6 - 2,6 - 1,6 - 3,,,
2,18,Kristof Vliegen,BEL,,Igor Andreev *,RUS,31,5 - 7,5 - 7,2 - 6,,,
2,19,Guillermo Garcia-Lopez *,ESP,,Alejandro Falla,COL,,6 - 4,5 - 7,6 - 4,7 - 6 (8 - 6),,
2,20,Sam Warburg,USA,,Jo-Wilfried Tsonga *,FRA,,4 - 6,6 - 7 (4 - 7),2 - 6,,,
2,21,Mikhail Youzhny *,RUS,14,Andreas Seppi,ITA,,4 - 6,7 - 5,6 - 3,7 - 6 (7 - 4),,
2,22,Dudi Sela,ISR,,Ivo Karlovic *,CRO,20,7 - 6 (7 - 5),4 - 6,3 - 6,1 - 6,,
2,23,Stanislas Wawrinka,SUI,26,Marc Gicquel *,FRA,,2 - 6,6 - 3,6 - 7 (5 - 7),1 - 2,,Retired
2,24,Nicolas Mahut,FRA,,Nikolay Davydenko *,RUS,4,4 - 6,0 - 6,3 - 6,,,
2,25,Andy Roddick *,USA,6,Michael Berrer,GER,,6 - 2,6 - 2,6 - 4,,,
2,26,Evgeny Korolev,RUS,,Philipp Kohlschreiber *,GER,29,4 - 6,2 - 6,1 - 0,,,Retired
2,27,Jarkko Nieminen *,FIN,24,Jesse Levine,USA,,6 - 2,7 - 5,7 - 6 (7 - 2),,,
2,28,Mardy Fish *,USA,,Tommy Robredo,ESP,11,6 - 1,6 - 2,6 - 3,,,
2,29,Stefan Koubek *,AUT,,Agustin Calleri,ARG,,6 - 3,7 - 6 (8 - 6),7 - 6 (7 - 5),,,
2,30,Paul Capdeville,CHI,,Paul-Henri Mathieu *,FRA,23,7 - 6 (7 - 5),0 - 6,4 - 6,4 - 6,,
2,31,Gilles Simon *,FRA,28,Rainer Schuettler,GER,,6 - 2,6 - 2,6 - 1,,,
2,32,Florent Serra,FRA,,Rafael Nadal *,ESP,2,0 - 6,2 - 6,2 - 6,,,
3,1,Roger Federer *,SUI,1,Janko Tipsarevic,SRB,,6 - 7 (5 - 7),7 - 6 (7 - 1),5 - 7,6 - 1,10 - 8,
3,2,Juan Monaco,ARG,21,Tomas Berdych *,CZE,13,6 - 3,3 - 6,6 - 7 (5 - 7),2 - 6,,
3,3,James Blake *,USA,12,Sebastien Grosjean,FRA,,4 - 6,2 - 6,6 - 0,7 - 6 (7 - 5),6 - 2,
3,4,Marin Cilic *,CRO,,Fernando Gonzalez,CHI,7,6 - 2,6 - 7 (4 - 7),6 - 3,6 - 1,,
3,5,Novak Djokovic *,SRB,3,Sam Querrey,USA,,6 - 3,6 - 1,6 - 3,,,
3,6,Lleyton Hewitt *,AUS,19,Marcos Baghdatis,CYP,15,4 - 6,7 - 5,7 - 5,6 - 7 (4 - 7),6 - 3,
3,7,David Nalbandian,ARG,10,Juan Carlos Ferrero *,ESP,22,1 - 6,2 - 6,3 - 6,,,
3,8,Vincent Spadea,USA,,David Ferrer *,ESP,5,3 - 6,3 - 6,2 - 6,,,
3,9,Richard Gasquet *,FRA,8,Igor Andreev,RUS,31,6 - 3,6 - 2,4 - 6,6 - 4,,
3,10,Guillermo Garcia-Lopez,ESP,,Jo-Wilfried Tsonga *,FRA,,3 - 6,4 - 6,2 - 6,,,
3,11,Mikhail Youzhny *,RUS,14,Ivo Karlovic,CRO,20,6 - 2,6 - 4,6 - 2,,,
3,12,Marc Gicquel,FRA,,Nikolay Davydenko *,RUS,4,3 - 6,2 - 6,3 - 6,,,
3,13,Andy Roddick,USA,6,Philipp Kohlschreiber *,GER,29,4 - 6,6 - 3,6 - 7 (9 - 11),7 - 6 (7 - 3),6 - 8,
3,14,Jarkko Nieminen *,FIN,24,Mardy Fish,USA,,3 - 6,7 - 6 (7 - 4),6 - 3,6 - 1,,
3,15,Stefan Koubek,AUT,,Paul-Henri Mathieu *,FRA,23,6 - 4,6 - 7 (4 - 7),6 - 2,5 - 7,6 - 8,
3,16,Gilles Simon,FRA,28,Rafael Nadal *,ESP,2,5 - 7,2 - 6,3 - 6,,,
4,1,Roger Federer *,SUI,1,Tomas Berdych,CZE,13,6 - 4,7 - 6 (9 - 7),6 - 3,,,
4,2,James Blake *,USA,12,Marin Cilic,CRO,,6 - 3,6 - 4,6 - 4,,,
4,3,Novak Djokovic *,SRB,3,Lleyton Hewitt,AUS,19,7 - 5,6 - 3,6 - 3,,,
4,4,Juan Carlos Ferrero,ESP,22,David Ferrer *,ESP,5,5 - 7,6 - 3,4 - 6,1 - 6,,
4,5,Richard Gasquet,FRA,8,Jo-Wilfried Tsonga *,FRA,,2 - 6,7 - 6 (7 - 5),6 - 7 (6 - 8),3 - 6,,
4,6,Mikhail Youzhny *,RUS,14,Nikolay Davydenko,RUS,4,7 - 6 (7 - 2),6 - 3,6 - 1,,,
4,7,Philipp Kohlschreiber,GER,29,Jarkko Nieminen *,FIN,24,6 - 3,6 - 7 (7 - 9),6 - 7 (9 - 11),3 - 6,,
4,8,Paul-Henri Mathieu,FRA,23,Rafael Nadal *,ESP,2,4 - 6,0 - 3,,,,Retired
5,1,Roger Federer *,SUI,1,James Blake,USA,12,7 - 5,7 - 6 (7 - 5),6 - 4,,,
5,2,Novak Djokovic *,SRB,3,David Ferrer,ESP,5,6 - 0,6 - 3,7 - 5,,,
5,3,Jo-Wilfried Tsonga *,FRA,,Mikhail Youzhny,RUS,14,7 - 5,6 - 0,7 - 6 (8 - 6),,,
5,4,Jarkko Nieminen,FIN,24,Rafael Nadal *,ESP,2,5 - 7,3 - 6,1 - 6,,,
6,1,Roger Federer,SUI,1,Novak Djokovic *,SRB,3,5 - 7,3 - 6,6 - 7 (5 - 7),,,
6,2,Jo-Wilfried Tsonga *,FRA,,Rafael Nadal,ESP,2,6 - 2,6 - 3,6 - 2,,,
7,1,Novak Djokovic *,SRB,3,Jo-Wilfried Tsonga,FRA,,4 - 6,6 - 4,6 - 3,7 - 6 (7 - 2),,
